#1:t	2:m	3:gap1	4:kx_itr1	5:gap2	6:kx_itr2	7:...
0.374	0.798	0.0453185	2	1.17221	4	
0.376	0.798	0.0455971	3	1.1775	4	
0.378	0.798	0.0457155	3	1.16846	4	
0.38	0.798	0.0456745	3	1.1598	4	
0.382	0.798	0.0454749	3	1.1657	4	
0.384	0.798	0.0451179	3	1.15768	4	
0.386	0.798	0.0446053	3	1.16389	4	
0.388	0.798	0.0439388	3	1.15649	4	
0.39	0.798	0.0431207	3	1.163	4	
0.392	0.798	0.0421533	3	1.15619	4	
0.394	0.798	0.0410395	3	1.16299	4	
0.396	0.798	0.0397821	3	1.15675	4	
0.398	0.798	0.0383845	3	1.16381	4	
0.4	0.798	0.03685	3	1.1581	4	

0.3	0.8	0.0652313	3	1.36125	4	
0.302	0.8	0.060292	3	1.34273	4	
0.304	0.8	0.0554358	3	1.34251	4	
0.306	0.8	0.0506649	3	1.34235	4	
0.308	0.8	0.0459814	3	1.32425	4	
0.31	0.8	0.0413878	3	1.32439	4	
0.312	0.8	0.0368863	3	1.32458	4	
0.314	0.8	0.0324793	3	1.32482	4	
0.316	0.8	0.0281694	3	1.30747	4	
0.318	0.8	0.0239589	3	1.30803	4	
0.32	0.8	0.0172312	3	1.30865	4	
0.322	0.8	0.00864798	3	1.29187	4	
0.324	0.8	0.01195	3	1.29281	4	
0.326	0.8	0.00816324	3	1.27637	4	
0.328	0.8	0.00448908	3	1.27765	4	
0.33	0.8	0.000930217	3	1.27899	4	
0.332	0.8	0.00251061	3	1.26323	4	
0.334	0.8	0.00583064	3	1.26491	4	
0.336	0.8	0.00902712	3	1.26665	4	
0.338	0.8	0.0120973	3	1.25163	4	
0.34	0.8	0.0150384	3	1.25372	4	
0.342	0.8	0.0178477	3	1.23919	4	
0.344	0.8	0.0205226	3	1.24163	4	
0.346	0.8	0.0230603	3	1.22763	4	
0.348	0.8	0.0254584	3	1.23043	4	
0.35	0.8	0.0277142	3	1.21698	4	
0.352	0.8	0.0298254	3	1.22015	4	
0.354	0.8	0.0317897	3	1.20729	4	
0.356	0.8	0.0336048	3	1.21082	4	
0.358	0.8	0.0352688	3	1.19856	4	
0.36	0.8	0.0367798	3	1.20245	4	
0.362	0.8	0.038136	3	1.19083	4	
0.364	0.8	0.039336	3	1.19508	4	
0.366	0.8	0.0403785	3	1.1841	4	
0.368	0.8	0.0412625	3	1.1887	4	
0.37	0.8	0.0419871	3	1.17838	4	
0.372	0.8	0.042552	3	1.16842	4	
0.374	0.8	0.0429567	3	1.17366	4	
0.376	0.8	0.0432015	3	1.16436	4	
0.378	0.8	0.0432867	3	1.16994	4	
0.38	0.8	0.0432129	3	1.16129	4	
0.382	0.8	0.0429813	3	1.16719	4	
0.384	0.8	0.042593	3	1.15918	4	
0.386	0.8	0.0420498	3	1.1654	4	
0.388	0.8	0.0413535	3	1.15801	4	
0.39	0.8	0.0405064	3	1.16452	4	
0.392	0.8	0.0395109	3	1.15772	4	
0.394	0.8	0.0383699	3	1.16451	4	
0.396	0.8	0.0370864	3	1.15828	4	
0.398	0.8	0.0356635	3	1.16534	4	
0.4	0.8	0.0341048	3	1.15964	4	

0.3	0.802	0.0664097	3	1.36216	4	
0.302	0.802	0.061496	3	1.34368	4	
0.304	0.802	0.0566657	3	1.34347	4	
0.306	0.802	0.0519212	3	1.34331	4	
0.308	0.802	0.0472645	3	1.32524	4	
0.31	0.802	0.0426982	3	1.32539	4	
0.312	0.802	0.0382244	3	1.32558	4	
0.314	0.802	0.0338456	2	1.30801	4	
0.316	0.802	0.0295642	3	1.30852	4	
0.318	0.802	0.0265132	3	1.30908	4	
0.32	0.802	0.0179221	3	1.29206	4	
0.322	0.802	0.00934262	3	1.29295	4	
0.324	0.802	0.0134636	3	1.2939	4	
0.326	0.802	0.00970767	3	1.2775	4	
0.328	0.802	0.00606475	3	1.27878	4	
0.33	0.802	0.00253756	3	1.28012	4	
0.332	0.802	0.00087118	3	1.2644	4	
0.334	0.802	0.00415872	3	1.26608	4	
0.336	0.802	0.0073223	3	1.2508	4	
0.338	0.802	0.0103592	3	1.25284	4	
0.34	0.802	0.0132667	3	1.25493	4	
0.342	0.802	0.016042	3	1.24043	4	
0.344	0.802	0.0186826	3	1.24288	4	
0.346	0.802	0.0211857	3	1.2289	4	
0.348	0.802	0.0235489	3	1.23171	4	
0.35	0.802	0.0257697	3	1.21829	4	
0.352	0.802	0.0278456	3	1.22146	4	
0.354	0.802	0.0297744	3	1.20862	4	
0.356	0.802	0.031554	3	1.21215	4	
0.358	0.802	0.0331824	3	1.19993	4	
0.36	0.802	0.0346578	3	1.20382	4	
0.362	0.802	0.0359784	3	1.19222	4	
0.364	0.802	0.0371429	3	1.19647	4	
0.366	0.802	0.03815	3	1.18552	4	
0.368	0.802	0.0389989	3	1.17492	4	
0.37	0.802	0.0396887	3	1.17982	4	
0.372	0.802	0.040219	3	1.16988	4	
0.374	0.802	0.0405896	3	1.17512	4	
0.376	0.802	0.0408007	3	1.16584	4	
0.378	0.802	0.0408528	3	1.17142	4	
0.38	0.802	0.0407465	3	1.16279	4	
0.382	0.802	0.0404829	3	1.16868	4	
0.384	0.802	0.0400634	3	1.16069	4	
0.386	0.802	0.0394897	3	1.1669	4	
0.388	0.802	0.0387638	3	1.15953	4	
0.39	0.802	0.0378879	3	1.15249	4	
0.392	0.802	0.0368646	3	1.15925	4	
0.394	0.802	0.0356967	3	1.15279	4	
0.396	0.802	0.0343871	3	1.15982	4	
0.398	0.802	0.0329392	3	1.16688	4	
0.4	0.802	0.0313564	3	1.16118	4	

0.3	0.804	0.0675921	3	1.34489	4	
0.302	0.804	0.062704	3	1.34463	4	
0.304	0.804	0.0578999	3	1.34442	4	
0.306	0.804	0.0531818	3	1.34426	4	
0.308	0.804	0.0485521	3	1.32624	4	
0.31	0.804	0.0440131	3	1.32639	4	
0.312	0.804	0.0395671	3	1.32658	4	
0.314	0.804	0.0352165	3	1.30905	4	
0.316	0.804	0.0309638	3	1.30956	4	
0.318	0.804	0.0272006	3	1.31013	4	
0.32	0.804	0.0186132	3	1.29315	4	
0.322	0.804	0.0100375	3	1.29404	4	
0.324	0.804	0.0149824	3	1.29499	4	
0.326	0.804	0.0112573	3	1.27863	4	
0.328	0.804	0.00764574	3	1.27991	4	
0.33	0.804	0.0041503	3	1.26394	4	
0.332	0.804	0.000773728	4	1.26557	4	
0.334	0.804	0.00248124	3	1.26725	4	
0.336	0.804	0.00561187	3	1.25201	4	
0.338	0.804	0.00861546	2	1.25404	4	
0.34	0.804	0.0114892	3	1.23928	4	
0.342	0.804	0.0142305	3	1.24167	4	
0.344	0.804	0.0168368	3	1.22743	4	
0.346	0.804	0.0193053	3	1.23018	4	
0.348	0.804	0.0216336	3	1.23298	4	
0.35	0.804	0.0238192	3	1.2196	4	
0.352	0.804	0.0258599	3	1.22276	4	
0.354	0.804	0.0277533	3	1.20996	4	
0.356	0.804	0.0294973	3	1.21349	4	
0.358	0.804	0.0310901	3	1.20129	4	
0.36	0.804	0.0325298	3	1.18942	4	
0.362	0.804	0.0338149	3	1.19361	4	
0.364	0.804	0.034944	3	1.18238	4	
0.366	0.804	0.0359159	3	1.18693	4	
0.368	0.804	0.0367296	3	1.17636	4	
0.37	0.804	0.0373846	3	1.18126	4	
0.372	0.804	0.0378805	2	1.17134	4	
0.374	0.804	0.0382171	3	1.17658	4	
0.376	0.804	0.0383947	3	1.16732	4	
0.378	0.804	0.0384137	3	1.17289	4	
0.38	0.804	0.0382751	3	1.16428	4	
0.382	0.804	0.0379797	3	1.15603	4	
0.384	0.804	0.0375292	3	1.1622	4	
0.386	0.804	0.0369253	3	1.15458	4	
0.388	0.804	0.0361699	3	1.16104	4	
0.39	0.804	0.0352654	3	1.15402	4	
0.392	0.804	0.0342144	3	1.16078	4	
0.394	0.804	0.0330197	3	1.15433	4	
0.396	0.804	0.0316843	3	1.16135	4	
0.398	0.804	0.0302115	3	1.15544	4	
0.4	0.804	0.0286048	3	1.16272	4	

0.3	0.806	0.0687786	3	1.34584	4	
0.302	0.806	0.0639163	3	1.34558	4	
0.304	0.806	0.0591382	3	1.34538	4	
0.306	0.806	0.0544468	3	1.32714	4	
0.308	0.806	0.0498441	3	1.32724	4	
0.31	0.806	0.0453325	3	1.32738	4	
0.312	0.806	0.0409144	3	1.32758	4	
0.314	0.806	0.0365922	3	1.31009	4	
0.316	0.806	0.0323683	3	1.3106	4	
0.318	0.806	0.0282452	3	1.31117	4	
0.32	0.806	0.0193045	3	1.29423	4	
0.322	0.806	0.0107325	3	1.29512	4	
0.324	0.806	0.0165063	3	1.27852	4	
0.326	0.806	0.0128123	3	1.27975	4	
0.328	0.806	0.00923207	3	1.28103	4	
0.33	0.806	0.00576846	3	1.2651	4	
0.332	0.806	0.00242413	3	1.26673	4	
0.334	0.806	0.0007982	3	1.26841	4	
0.336	0.806	0.0038958	3	1.25321	4	
0.338	0.806	0.00686596	3	1.25524	4	
0.34	0.806	0.009706	3	1.24052	4	
0.342	0.806	0.0124132	3	1.24291	4	
0.344	0.806	0.0149851	3	1.2287	4	
0.346	0.806	0.0174189	3	1.23145	4	
0.348	0.806	0.0197123	3	1.21779	4	
0.35	0.806	0.0218628	3	1.2209	4	
0.352	0.806	0.0238682	3	1.20782	4	
0.354	0.806	0.0257261	3	1.21129	4	
0.356	0.806	0.0274347	3	1.19882	4	
0.358	0.806	0.0289919	3	1.20266	4	
0.36	0.806	0.0303961	3	1.19081	4	
0.362	0.806	0.0316456	3	1.195	4	
0.364	0.806	0.0327393	3	1.1838	4	
0.366	0.806	0.033676	3	1.18835	4	
0.368	0.806	0.0344548	3	1.1778	4	
0.37	0.806	0.0350751	3	1.18269	4	
0.372	0.806	0.0355366	3	1.1728	4	
0.374	0.806	0.0358394	3	1.16327	4	
0.376	0.806	0.0359835	3	1.1688	4	
0.378	0.806	0.0359697	3	1.15992	4	
0.38	0.806	0.0357987	3	1.16577	4	
0.382	0.806	0.0354718	3	1.15754	4	
0.384	0.806	0.0349905	3	1.16371	4	
0.386	0.806	0.0343564	3	1.1561	4	
0.388	0.806	0.0335718	3	1.16256	4	
0.39	0.806	0.0326389	3	1.15556	4	
0.392	0.806	0.0315603	3	1.1623	4	
0.394	0.806	0.030339	3	1.15587	4	
0.396	0.806	0.0289779	3	1.16289	4	
0.398	0.806	0.0274805	3	1.15699	4	
0.4	0.806	0.0258501	3	1.16426	4	

0.3	0.808	0.0699692	3	1.34679	4	
0.302	0.808	0.0651326	3	1.34653	4	
0.304	0.808	0.0603809	3	1.34633	4	
0.306	0.808	0.0557161	3	1.32813	4	
0.308	0.808	0.0511405	3	1.32823	4	
0.31	0.808	0.0466565	3	1.32838	4	
0.312	0.808	0.0422664	3	1.31066	4	
0.314	0.808	0.0379726	3	1.31113	4	
0.316	0.808	0.0337775	3	1.31164	4	
0.318	0.808	0.0296837	3	1.29447	4	
0.32	0.808	0.019996	3	1.29531	4	
0.322	0.808	0.0114278	3	1.29621	4	
0.324	0.808	0.00287168	3	1.27964	4	
0.326	0.808	0.0143724	3	1.28087	4	
0.328	0.808	0.0108237	3	1.28216	4	
0.33	0.808	0.00739204	3	1.26626	4	
0.332	0.808	0.00408002	3	1.26789	4	
0.334	0.808	0.000890407	3	1.25243	4	
0.336	0.808	0.0021741	3	1.25441	4	
0.338	0.808	0.0051108	3	1.25644	4	
0.34	0.808	0.00791703	3	1.24175	4	
0.342	0.808	0.0105901	3	1.24414	4	
0.344	0.808	0.0131275	3	1.22997	4	
0.346	0.808	0.0155267	3	1.23272	4	
0.348	0.808	0.0177852	3	1.21909	4	
0.35	0.808	0.0199005	3	1.2222	4	
0.352	0.808	0.0218706	3	1.20915	4	
0.354	0.808	0.0236931	3	1.21263	4	
0.356	0.808	0.0253661	3	1.20018	4	
0.358	0.808	0.0268878	3	1.20402	4	
0.36	0.808	0.0282564	3	1.1922	4	
0.362	0.808	0.0294705	3	1.19639	4	
0.364	0.808	0.0305289	2	1.18521	4	
0.366	0.808	0.0314304	3	1.18976	4	
0.368	0.808	0.0321743	3	1.17923	4	
0.37	0.808	0.03276	3	1.16907	4	
0.372	0.808	0.0331874	3	1.17426	4	
0.374	0.808	0.0334563	3	1.16475	4	
0.376	0.808	0.0335672	3	1.17027	4	
0.378	0.808	0.0335206	3	1.16142	4	
0.38	0.808	0.0333176	3	1.16727	4	
0.382	0.808	0.0329592	3	1.15905	4	
0.384	0.808	0.0324472	3	1.16521	4	
0.386	0.808	0.0317832	3	1.15762	4	
0.388	0.808	0.0309694	3	1.16408	4	
0.39	0.808	0.0300083	3	1.15709	4	
0.392	0.808	0.0289024	3	1.16383	4	
0.394	0.808	0.0276547	3	1.15741	4	
0.396	0.808	0.0262682	3	1.16442	4	
0.398	0.808	0.0247462	3	1.15853	4	
0.4	0.808	0.0230923	3	1.1658	4	

0.3	0.81	0.0711638	3	1.34773	4	
0.302	0.81	0.0663532	3	1.34748	4	
0.304	0.81	0.0616278	3	1.32907	4	
0.306	0.81	0.0569897	3	1.32912	4	
0.308	0.81	0.0524414	3	1.32922	4	
0.31	0.81	0.047985	3	1.32938	4	
0.312	0.81	0.043623	3	1.31169	4	
0.314	0.81	0.0393577	3	1.31216	4	
0.316	0.81	0.0351916	3	1.31268	4	
0.318	0.81	0.0311272	3	1.29554	4	
0.32	0.81	0.0206877	3	1.29639	4	
0.322	0.81	0.0121233	3	1.29729	4	
0.324	0.81	0.00357097	3	1.28076	4	
0.326	0.81	0.00496893	3	1.28199	4	
0.328	0.81	0.0124208	3	1.26584	4	
0.33	0.81	0.00902105	3	1.26742	4	
0.332	0.81	0.00574142	3	1.26905	4	
0.334	0.81	0.00258459	3	1.25362	4	
0.336	0.81	0.000446756	3	1.25561	4	
0.338	0.81	0.00334994	3	1.24065	4	
0.34	0.81	0.00612231	3	1.24299	4	
0.342	0.81	0.00876125	3	1.22854	4	
0.344	0.81	0.0112642	3	1.23124	4	
0.346	0.81	0.0136286	3	1.23399	4	
0.348	0.81	0.0158521	3	1.22039	4	
0.35	0.81	0.0179323	3	1.2235	4	
0.352	0.81	0.019867	3	1.21049	4	
0.354	0.81	0.0216541	3	1.21396	4	
0.356	0.81	0.0232916	3	1.20154	4	
0.358	0.81	0.0247778	3	1.20538	4	
0.36	0.81	0.0261109	3	1.19359	4	
0.362	0.81	0.0272896	3	1.18213	4	
0.364	0.81	0.0283127	3	1.18663	4	
0.366	0.81	0.0291791	3	1.17583	4	
0.368	0.81	0.0298882	3	1.18067	4	
0.37	0.81	0.0304395	3	1.17053	4	
0.372	0.81	0.0308327	3	1.17571	4	
0.374	0.81	0.031068	3	1.16623	4	
0.376	0.81	0.0311457	3	1.17175	4	
0.378	0.81	0.0310666	3	1.16291	4	
0.38	0.81	0.0308316	3	1.16876	4	
0.382	0.81	0.030442	3	1.16056	4	
0.384	0.81	0.0298994	3	1.15272	4	
0.386	0.81	0.0292056	3	1.15914	4	
0.388	0.81	0.0283629	3	1.15191	4	
0.39	0.81	0.0273737	3	1.15862	4	
0.392	0.81	0.0262407	3	1.15196	4	
0.394	0.81	0.0249667	3	1.15894	4	
0.396	0.81	0.0235549	3	1.16596	4	
0.398	0.81	0.0220087	3	1.16007	4	
0.4	0.81	0.0203315	3	1.16734	4	

0.3	0.812	0.0723625	3	1.34868	4	
0.302	0.812	0.0675779	3	1.34843	4	
0.304	0.812	0.0628789	3	1.33006	4	
0.306	0.812	0.0582678	3	1.33011	4	
0.308	0.812	0.0537467	3	1.33022	4	
0.31	0.812	0.0493181	3	1.31231	4	
0.312	0.812	0.0449842	3	1.31273	4	
0.314	0.812	0.0407475	3	1.3132	4	
0.316	0.812	0.0366105	3	1.29583	4	
0.318	0.812	0.0325756	3	1.29662	4	
0.32	0.812	0.0213797	3	1.29747	4	
0.322	0.812	0.012819	3	1.28069	4	
0.324	0.812	0.00427049	3	1.28188	4	
0.326	0.812	0.00426556	4	1.28311	4	
0.328	0.812	0.0140232	3	1.267	4	
0.33	0.812	0.0106555	3	1.26858	4	
0.332	0.812	0.00740834	3	1.27021	4	
0.334	0.812	0.00428436	3	1.25482	4	
0.336	0.812	0.00128624	3	1.2568	4	
0.338	0.812	0.00158337	3	1.24188	4	
0.34	0.812	0.00432183	3	1.24422	4	
0.342	0.812	0.00692654	3	1.22981	4	
0.344	0.812	0.00939497	3	1.2325	4	
0.346	0.812	0.0117246	3	1.21863	4	
0.348	0.812	0.0139131	3	1.22169	4	
0.35	0.812	0.0159582	3	1.2084	4	
0.352	0.812	0.0178576	3	1.21182	4	
0.354	0.812	0.0196092	3	1.19912	4	
0.356	0.812	0.0212113	3	1.2029	4	
0.358	0.812	0.0226619	3	1.19084	4	
0.36	0.812	0.0239596	3	1.19497	4	
0.362	0.812	0.025103	3	1.18355	4	
0.364	0.812	0.0260908	3	1.18804	4	
0.366	0.812	0.0269223	3	1.17726	4	
0.368	0.812	0.0275966	3	1.18211	4	
0.37	0.812	0.0281135	3	1.17198	4	
0.372	0.812	0.0284727	3	1.17717	4	
0.374	0.812	0.0286745	3	1.1677	4	
0.376	0.812	0.0287192	3	1.17322	4	
0.378	0.812	0.0286076	3	1.1644	4	
0.38	0.812	0.0283408	3	1.15595	4	
0.382	0.812	0.02792	3	1.16207	4	
0.384	0.812	0.0273471	3	1.15424	4	
0.386	0.812	0.0266238	3	1.16066	4	
0.388	0.812	0.0257523	3	1.15344	4	
0.39	0.812	0.0247352	3	1.16015	4	
0.392	0.812	0.0235752	3	1.1535	4	
0.394	0.812	0.0222752	3	1.16048	4	
0.396	0.812	0.0208383	3	1.15438	4	
0.398	0.812	0.019268	3	1.16162	4	
0.4	0.812	0.0175676	3	1.16888	4	

0.3	0.814	0.0735653	3	1.34962	4	
0.302	0.814	0.0688068	3	1.34937	4	
0.304	0.814	0.0641344	3	1.33104	4	
0.306	0.814	0.0595502	3	1.3311	4	
0.308	0.814	0.0550565	3	1.3312	4	
0.31	0.814	0.0506557	3	1.31334	4	
0.312	0.814	0.0463501	3	1.31376	4	
0.314	0.814	0.0421422	3	1.31423	4	
0.316	0.814	0.0380343	3	1.2969	4	
0.318	0.814	0.034029	3	1.2977	4	
0.32	0.814	0.0220718	3	1.29855	4	
0.322	0.814	0.0135149	3	1.28181	4	
0.324	0.814	0.00497022	3	1.28299	4	
0.326	0.814	0.00356197	3	1.28423	4	
0.328	0.814	0.0120813	3	1.26816	4	
0.33	0.814	0.0122954	3	1.26974	4	
0.332	0.814	0.00908079	3	1.25409	4	
0.334	0.814	0.00598972	3	1.25601	4	
0.336	0.814	0.00302488	3	1.258	4	
0.338	0.814	0.000188911	3	1.24311	4	
0.34	0.814	0.00251558	3	1.24545	4	
0.342	0.814	0.00508603	3	1.23107	4	
0.344	0.814	0.00751991	3	1.23377	4	
0.346	0.814	0.00981478	3	1.21993	4	
0.348	0.814	0.0119683	3	1.22299	4	
0.35	0.814	0.0139781	3	1.20973	4	
0.352	0.814	0.0158422	3	1.21315	4	
0.354	0.814	0.0175585	3	1.20048	4	
0.356	0.814	0.019125	3	1.20426	4	
0.358	0.814	0.0205402	3	1.19222	4	
0.36	0.814	0.0218025	3	1.19636	4	
0.362	0.814	0.0229105	3	1.18496	4	
0.364	0.814	0.0238632	3	1.18945	4	
0.366	0.814	0.0246598	3	1.1787	4	
0.368	0.814	0.0252995	3	1.18354	4	
0.37	0.814	0.025782	3	1.17344	4	
0.372	0.814	0.0261074	3	1.16371	4	
0.374	0.814	0.0262757	3	1.16918	4	
0.376	0.814	0.0262875	3	1.1601	4	
0.378	0.814	0.0261437	3	1.1659	4	
0.38	0.814	0.0258452	3	1.15746	4	
0.382	0.814	0.0253935	3	1.16357	4	
0.384	0.814	0.0247903	3	1.15577	4	
0.386	0.814	0.0240376	3	1.16218	4	
0.388	0.814	0.0231376	3	1.15497	4	
0.39	0.814	0.0220928	3	1.16168	4	
0.392	0.814	0.020906	3	1.15504	4	
0.394	0.814	0.0195801	3	1.16202	4	
0.396	0.814	0.0181184	3	1.15593	4	
0.398	0.814	0.016524	3	1.16316	4	
0.4	0.814	0.0148007	3	1.17042	4	

0.3	0.816	0.0747722	3	1.35056	4	
0.302	0.816	0.0700399	3	1.33202	4	
0.304	0.816	0.0653941	3	1.33203	4	
0.306	0.816	0.060837	2	1.33208	4	
0.308	0.816	0.0563709	3	1.33219	4	
0.31	0.816	0.051998	3	1.31437	4	
0.312	0.816	0.0477207	3	1.31479	4	
0.314	0.816	0.0435416	3	1.31526	4	
0.316	0.816	0.0394629	3	1.29797	4	
0.318	0.816	0.0354873	3	1.29877	4	
0.32	0.816	0.0227641	3	1.29962	4	
0.322	0.816	0.014211	3	1.28292	4	
0.324	0.816	0.00567017	3	1.28411	4	
0.326	0.816	0.00285815	3	1.26778	4	
0.328	0.816	0.0113736	3	1.26931	4	
0.33	0.816	0.0139408	3	1.27089	4	
0.332	0.816	0.0107588	3	1.25528	4	
0.334	0.816	0.00770068	3	1.25721	4	
0.336	0.816	0.00476919	3	1.24206	4	
0.338	0.816	0.00196691	3	1.24434	4	
0.34	0.816	0.000703566	3	1.24668	4	
0.342	0.816	0.0032397	3	1.23234	4	
0.344	0.816	0.005639	3	1.23503	4	
0.346	0.816	0.00789905	3	1.22123	4	
0.348	0.816	0.0100175	3	1.22429	4	
0.35	0.816	0.0119922	3	1.21106	4	
0.352	0.816	0.0138209	3	1.21447	4	
0.354	0.816	0.0155018	3	1.20184	4	
0.356	0.816	0.0170329	3	1.20562	4	
0.358	0.816	0.0184126	3	1.19361	4	
0.36	0.816	0.0196395	3	1.19775	4	
0.362	0.816	0.0207123	3	1.18637	4	
0.364	0.816	0.02163	3	1.19086	4	
0.366	0.816	0.0223916	3	1.18013	4	
0.368	0.816	0.0229968	3	1.16976	4	
0.37	0.816	0.0234452	3	1.1749	4	
0.372	0.816	0.0237368	3	1.16518	4	
0.374	0.816	0.0238718	3	1.17065	4	
0.376	0.816	0.0238509	3	1.16159	4	
0.378	0.816	0.0236748	3	1.16739	4	
0.38	0.816	0.0233448	3	1.15897	4	
0.382	0.816	0.0228624	3	1.16508	4	
0.384	0.816	0.0222291	3	1.15729	4	
0.386	0.816	0.0214472	3	1.1637	4	
0.388	0.816	0.0205188	3	1.15651	4	
0.39	0.816	0.0194465	3	1.1632	4	
0.392	0.816	0.0182331	3	1.15659	4	
0.394	0.816	0.0168815	3	1.16356	4	
0.396	0.816	0.015395	3	1.15748	4	
0.398	0.816	0.013777	3	1.1647	4	
0.4	0.816	0.0120308	3	1.15913	4	

0.3	0.818	0.0759832	3	1.3515	4	
0.302	0.818	0.0712773	3	1.333	4	
0.304	0.818	0.0666582	3	1.33301	4	
0.306	0.818	0.0621282	3	1.33307	4	
0.308	0.818	0.0576897	3	1.31502	4	
0.31	0.818	0.0533448	3	1.31539	4	
0.312	0.818	0.049096	3	1.31582	4	
0.314	0.818	0.0449458	3	1.29829	4	
0.316	0.818	0.0408964	3	1.29904	4	
0.318	0.818	0.032018	3	1.29984	4	
0.32	0.818	0.0234567	3	1.2829	4	
0.322	0.818	0.0149074	3	1.28404	4	
0.324	0.818	0.00637035	3	1.28522	4	
0.326	0.818	0.0021541	4	1.26893	4	
0.328	0.818	0.0106657	3	1.27046	4	
0.33	0.818	0.0155916	3	1.27205	4	
0.332	0.818	0.0124423	3	1.25647	4	
0.334	0.818	0.00941725	3	1.2584	4	
0.336	0.818	0.00651917	3	1.24328	4	
0.338	0.818	0.00375064	3	1.24557	4	
0.34	0.818	0.00111422	3	1.23096	4	
0.342	0.818	0.00138756	3	1.2336	4	
0.344	0.818	0.00375224	3	1.21952	4	
0.346	0.818	0.00597745	3	1.22253	4	
0.348	0.818	0.00806087	3	1.22558	4	
0.35	0.818	0.0100003	3	1.21238	4	
0.352	0.818	0.0117938	3	1.2158	4	
0.354	0.818	0.0134392	3	1.2032	4	
0.356	0.818	0.0149349	3	1.19091	4	
0.358	0.818	0.0162792	3	1.19499	4	
0.36	0.818	0.0174708	3	1.18334	4	
0.362	0.818	0.0185084	3	1.18778	4	
0.364	0.818	0.019391	3	1.17678	4	
0.366	0.818	0.0201179	3	1.18157	4	
0.368	0.818	0.0206887	3	1.17122	4	
0.37	0.818	0.0211029	3	1.17635	4	
0.372	0.818	0.0213608	3	1.16666	4	
0.374	0.818	0.0214627	3	1.17213	4	
0.376	0.818	0.0214092	3	1.16309	4	
0.378	0.818	0.0212011	3	1.16888	4	
0.38	0.818	0.0208398	3	1.16048	4	
0.382	0.818	0.0203267	3	1.15244	4	
0.384	0.818	0.0196636	3	1.15881	4	
0.386	0.818	0.0188526	3	1.15138	4	
0.388	0.818	0.017896	3	1.15804	4	
0.39	0.818	0.0167963	3	1.15119	4	
0.392	0.818	0.0155565	3	1.15813	4	
0.394	0.818	0.0141795	3	1.16509	4	
0.396	0.818	0.0126684	3	1.15902	4	
0.398	0.818	0.0110268	3	1.16625	4	
0.4	0.818	0.00925802	3	1.16068	4	

0.3	0.82	0.0771984	3	1.33401	4	
0.302	0.82	0.0725188	3	1.33397	4	
0.304	0.82	0.0679266	3	1.33399	4	
0.306	0.82	0.0634239	3	1.33405	4	
0.308	0.82	0.059013	3	1.31604	4	
0.31	0.82	0.0546962	3	1.31642	4	
0.312	0.82	0.050476	3	1.31685	4	
0.314	0.82	0.0463547	3	1.29936	4	
0.316	0.82	0.0423348	3	1.30011	4	
0.318	0.82	0.032707	3	1.30091	4	
0.32	0.82	0.0241494	3	1.28401	4	
0.322	0.82	0.0156039	3	1.28515	4	
0.324	0.82	0.00707074	3	1.28634	4	
0.326	0.82	0.00144983	3	1.27008	4	
0.328	0.82	0.00995748	3	1.27162	4	
0.33	0.82	0.0172479	3	1.25578	4	
0.332	0.82	0.0141313	3	1.25766	4	
0.334	0.82	0.0111394	3	1.25959	4	
0.336	0.82	0.00827482	3	1.24451	4	
0.338	0.82	0.00554009	3	1.2468	4	
0.34	0.82	0.00293779	3	1.23222	4	
0.342	0.82	0.000470404	4	1.23486	4	
0.344	0.82	0.00185963	3	1.22082	4	
0.346	0.82	0.00404996	3	1.22382	4	
0.348	0.82	0.00609833	3	1.21035	4	
0.35	0.82	0.00800258	3	1.21371	4	
0.352	0.82	0.00976068	3	1.20083	4	
0.354	0.82	0.0113707	3	1.20456	4	
0.356	0.82	0.012831	3	1.19229	4	
0.358	0.82	0.01414	3	1.19638	4	
0.36	0.82	0.0152963	3	1.18475	4	
0.362	0.82	0.0162987	3	1.18919	4	
0.364	0.82	0.0171464	3	1.17821	4	
0.366	0.82	0.0178387	3	1.183	4	
0.368	0.82	0.018375	3	1.17268	4	
0.37	0.82	0.0187553	3	1.17781	4	
0.372	0.82	0.0189797	3	1.16814	4	
0.374	0.82	0.0190485	3	1.15883	4	
0.376	0.82	0.0189625	3	1.16458	4	
0.378	0.82	0.0187226	3	1.15593	4	
0.38	0.82	0.0183301	3	1.16199	4	
0.382	0.82	0.0177865	3	1.15396	4	
0.384	0.82	0.0170937	3	1.16033	4	
0.386	0.82	0.0162538	3	1.15291	4	
0.388	0.82	0.0152691	3	1.15957	4	
0.39	0.82	0.0141424	3	1.15273	4	
0.392	0.82	0.0128763	3	1.15967	4	
0.394	0.82	0.0114739	3	1.15338	4	
0.396	0.82	0.00993853	3	1.16057	4	
0.398	0.82	0.00827348	3	1.16779	4	
0.4	0.82	0.0064823	3	1.16223	4	

0.3	0.822	0.0784177	3	1.33498	4	
0.302	0.822	0.0737646	3	1.33495	4	
0.304	0.822	0.0691993	3	1.33497	4	
0.306	0.822	0.0647239	3	1.31674	4	
0.308	0.822	0.0603408	3	1.31706	4	
0.31	0.822	0.0560523	3	1.31744	4	
0.312	0.822	0.0518607	3	1.31787	4	
0.314	0.822	0.0477685	3	1.30042	4	
