#1:t	2:m	3:gap1	4:kx_itr1	5:gap2	6:kx_itr2	7:...
0.804	0.19	0.119469	3	0.561176	4	
0.806	0.19	0.115173	3	0.555281	4	
0.808	0.19	0.110881	3	0.5494	4	
0.81	0.19	0.106592	4	0.543534	4	
0.812	0.19	0.102307	3	0.537682	4	
0.814	0.19	0.0980245	3	0.529056	4	
0.816	0.19	0.0937457	3	0.523325	4	
0.818	0.19	0.0894702	4	0.51761	4	
0.82	0.19	0.085198	4	0.511912	4	
0.822	0.19	0.080929	3	0.506231	4	
0.824	0.19	0.0766634	3	0.500568	4	
0.826	0.19	0.0724011	3	0.494923	4	
0.828	0.19	0.068142	4	0.489297	4	
0.83	0.19	0.0638862	4	0.4813	4	
0.832	0.19	0.0596337	4	0.47581	4	
0.834	0.19	0.0553845	3	0.47034	4	
0.836	0.19	0.0511385	3	0.464892	4	
0.838	0.19	0.0468958	3	0.459466	4	
0.84	0.19	0.0426563	4	0.454064	4	
0.842	0.19	0.03842	4	0.448685	4	
0.844	0.19	0.034187	4	0.441376	4	
0.846	0.19	0.0299573	3	0.436146	4	
0.848	0.19	0.0257307	3	0.430942	4	
0.85	0.19	0.0215074	3	0.425765	4	
0.852	0.19	0.0172873	4	0.420616	4	
0.854	0.19	0.0130704	4	0.413878	4	
0.856	0.19	0.00885669	4	0.408889	4	
0.858	0.19	0.00464619	4	0.40393	4	
0.86	0.19	0.000438884	4	0.399003	4	
0.862	0.19	0.00376524	3	0.394108	4	
0.864	0.19	0.00796618	4	0.388037	4	
0.866	0.19	0.0121639	4	0.383311	4	
0.868	0.19	0.0163585	4	0.378621	4	
0.87	0.19	0.02055	4	0.373967	4	
0.872	0.19	0.0247383	4	0.368498	4	
0.874	0.19	0.0289234	3	0.364018	4	
0.876	0.19	0.0331054	3	0.359579	4	
0.878	0.19	0.0372842	3	0.355179	4	
0.88	0.19	0.0414599	4	0.350355	4	
0.882	0.19	0.0456325	4	0.346134	4	
0.884	0.19	0.0498019	4	0.341956	4	
0.886	0.19	0.0539683	4	0.337823	4	
0.888	0.19	0.0581315	3	0.33366	3	
0.89	0.19	0.0622916	3	0.329695	3	
0.892	0.19	0.0664487	3	0.325655	3	
0.894	0.19	0.0706026	3	0.32177	4	
0.896	0.19	0.0747534	4	0.317886	4	
0.898	0.19	0.0789012	4	0.314057	4	
0.9	0.19	0.0830459	4	0.310286	4	

0.6	0.2	0.560608	3	1.22818	4	
0.602	0.2	0.555963	3	1.22152	4	
0.604	0.2	0.551321	3	1.21487	4	
0.606	0.2	0.546682	3	1.20822	4	
0.608	0.2	0.542046	3	1.20157	4	
0.61	0.2	0.537413	3	1.19492	4	
0.612	0.2	0.532783	3	1.18828	4	
0.614	0.2	0.528156	3	1.18163	4	
0.616	0.2	0.523533	3	1.17499	4	
0.618	0.2	0.518912	3	1.16835	4	
0.62	0.2	0.514295	3	1.16171	4	
0.622	0.2	0.509681	3	1.15508	4	
0.624	0.2	0.50507	3	1.14844	4	
0.626	0.2	0.500462	3	1.14181	4	
0.628	0.2	0.495858	3	1.13518	4	
0.63	0.2	0.491257	3	1.12855	4	
0.632	0.2	0.48666	2	1.12192	4	
0.634	0.2	0.482065	2	1.1153	4	
0.636	0.2	0.477474	2	1.10868	4	
0.638	0.2	0.472887	3	1.10206	4	
0.64	0.2	0.468303	3	1.09544	4	
0.642	0.2	0.463722	3	1.08882	4	
0.644	0.2	0.459145	3	1.08221	4	
0.646	0.2	0.454571	3	1.0756	4	
0.648	0.2	0.45	3	1.06899	4	
0.65	0.2	0.445433	3	1.06239	4	
0.652	0.2	0.44087	3	1.05578	4	
0.654	0.2	0.43631	3	1.04918	4	
0.656	0.2	0.431753	3	1.04259	4	
0.658	0.2	0.4272	3	1.03599	4	
0.66	0.2	0.42265	3	1.02448	4	
0.662	0.2	0.418104	3	1.01794	4	
0.664	0.2	0.413562	3	1.01141	4	
0.666	0.2	0.409022	3	1.00488	4	
0.668	0.2	0.404487	3	0.99835	4	
0.67	0.2	0.399955	3	0.991826	4	
0.672	0.2	0.395426	3	0.985305	4	
0.674	0.2	0.390901	3	0.978787	4	
0.676	0.2	0.38638	3	0.972272	4	
0.678	0.2	0.381862	3	0.96576	4	
0.68	0.2	0.377347	3	0.959252	4	
0.682	0.2	0.372836	3	0.952746	4	
0.684	0.2	0.368329	3	0.946245	4	
0.686	0.2	0.363825	3	0.939746	4	
0.688	0.2	0.359325	3	0.933251	4	
0.69	0.2	0.354828	3	0.92676	4	
0.692	0.2	0.350335	3	0.920272	4	
0.694	0.2	0.345845	3	0.913788	4	
0.696	0.2	0.341359	3	0.907308	4	
0.698	0.2	0.336877	3	0.900832	4	
0.7	0.2	0.332398	3	0.89436	4	
0.702	0.2	0.327922	3	0.887892	4	
0.704	0.2	0.32345	3	0.881427	4	
0.706	0.2	0.318982	3	0.874968	4	
0.708	0.2	0.314517	3	0.868512	4	
0.71	0.2	0.310056	3	0.862061	4	
0.712	0.2	0.305598	3	0.855614	4	
0.714	0.2	0.301144	3	0.844767	4	
0.716	0.2	0.296693	3	0.838395	4	
0.718	0.2	0.292246	3	0.832026	4	
0.72	0.2	0.287802	3	0.825663	4	
0.722	0.2	0.283362	3	0.819305	4	
0.724	0.2	0.278925	3	0.812952	4	
0.726	0.2	0.274492	3	0.806605	4	
0.728	0.2	0.270062	3	0.800262	4	
0.73	0.2	0.265636	3	0.793926	4	
0.732	0.2	0.261214	3	0.787595	4	
0.734	0.2	0.256794	3	0.781269	4	
0.736	0.2	0.252379	3	0.77495	4	
0.738	0.2	0.247967	3	0.768637	4	
0.74	0.2	0.243558	3	0.76233	4	
0.742	0.2	0.239153	3	0.756029	4	
0.744	0.2	0.234751	3	0.749735	4	
0.746	0.2	0.230353	3	0.743447	4	
0.748	0.2	0.225959	3	0.737166	4	
0.75	0.2	0.221567	3	0.730893	4	
0.752	0.2	0.21718	3	0.724626	4	
0.754	0.2	0.212795	3	0.714513	4	
0.756	0.2	0.208415	3	0.708335	4	
0.758	0.2	0.204037	3	0.702165	4	
0.76	0.2	0.199663	3	0.696003	4	
0.762	0.2	0.195293	3	0.689848	4	
0.764	0.2	0.190926	3	0.683703	4	
0.766	0.2	0.186563	3	0.677566	4	
0.768	0.2	0.182202	3	0.671437	4	
0.77	0.2	0.177846	3	0.665318	4	
0.772	0.2	0.173493	3	0.659208	4	
0.774	0.2	0.169143	3	0.653108	4	
0.776	0.2	0.164796	3	0.647017	4	
0.778	0.2	0.160453	3	0.640937	4	
0.78	0.2	0.156114	3	0.634866	4	
0.782	0.2	0.151778	3	0.625409	4	
0.784	0.2	0.147445	3	0.619442	4	
0.786	0.2	0.143116	3	0.613487	4	
0.788	0.2	0.13879	3	0.607543	4	
0.79	0.2	0.134467	3	0.601611	4	
0.792	0.2	0.130148	3	0.595692	4	
0.794	0.2	0.125832	4	0.589785	4	
0.796	0.2	0.12152	3	0.583891	4	
0.798	0.2	0.117211	3	0.57801	4	
0.8	0.2	0.112905	3	0.572143	4	
0.802	0.2	0.108603	4	0.56629	4	
0.804	0.2	0.104304	3	0.557513	4	
0.806	0.2	0.100008	3	0.551779	4	
0.808	0.2	0.0957156	3	0.54606	4	
0.81	0.2	0.0914266	3	0.540357	4	
0.812	0.2	0.087141	4	0.53467	4	
0.814	0.2	0.0828587	3	0.529001	4	
0.816	0.2	0.0785797	3	0.523348	4	
0.818	0.2	0.074304	3	0.517714	4	
0.82	0.2	0.0700316	4	0.509536	4	
0.822	0.2	0.0657625	4	0.504034	4	
0.824	0.2	0.0614967	3	0.498551	4	
0.826	0.2	0.0572342	3	0.493089	4	
0.828	0.2	0.052975	3	0.487647	4	
0.83	0.2	0.0487191	4	0.482227	4	
0.832	0.2	0.0444664	4	0.476829	4	
0.834	0.2	0.0402171	4	0.469311	4	
0.836	0.2	0.0359709	3	0.464058	4	
0.838	0.2	0.0317281	3	0.45883	4	
0.84	0.2	0.0274885	3	0.453626	4	
0.842	0.2	0.0232521	4	0.448447	4	
0.844	0.2	0.019019	4	0.443296	4	
0.846	0.2	0.0147891	4	0.436455	4	
0.848	0.2	0.0105625	4	0.43146	4	
0.85	0.2	0.00633907	3	0.426494	4	
0.852	0.2	0.00211888	4	0.421557	4	
0.854	0.2	0.00209811	4	0.416651	4	
0.856	0.2	0.00631189	4	0.410463	4	
0.858	0.2	0.0105225	4	0.405722	4	
0.86	0.2	0.0147298	4	0.401014	4	
0.862	0.2	0.018934	3	0.39634	4	
0.864	0.2	0.023135	3	0.391701	4	
0.866	0.2	0.0273328	4	0.386239	4	
0.868	0.2	0.0315275	4	0.381772	4	
0.87	0.2	0.035719	4	0.377343	4	
0.872	0.2	0.0399073	4	0.372953	4	
0.874	0.2	0.0440924	3	0.368126	4	
0.876	0.2	0.0482744	3	0.36391	4	
0.878	0.2	0.0524533	3	0.359735	4	
0.88	0.2	0.056629	4	0.355603	4	
0.882	0.2	0.0608016	4	0.351431	3	
0.884	0.2	0.0649711	4	0.347466	3	
0.886	0.2	0.0691374	4	0.343434	3	
0.888	0.2	0.0733006	3	0.33953	4	
0.89	0.2	0.0774607	3	0.335634	4	
0.892	0.2	0.0816177	3	0.33179	4	
0.894	0.2	0.0857716	3	0.328	4	
0.896	0.2	0.0899224	4	0.324707	4	
0.898	0.2	0.0940702	4	0.321095	4	
0.9	0.2	0.0982148	4	0.317539	4	

0.6	0.21	0.545431	3	1.22314	4	
0.602	0.21	0.540788	3	1.21651	4	
0.604	0.21	0.536147	3	1.20987	4	
0.606	0.21	0.531509	3	1.20323	4	
0.608	0.21	0.526874	3	1.1966	4	
0.61	0.21	0.522242	3	1.18997	4	
0.612	0.21	0.517613	3	1.18334	4	
0.614	0.21	0.512987	3	1.17672	4	
0.616	0.21	0.508364	3	1.17009	4	
0.618	0.21	0.503744	3	1.16347	4	
0.62	0.21	0.499127	3	1.15685	4	
0.622	0.21	0.494514	3	1.15023	4	
0.624	0.21	0.489904	3	1.14361	4	
0.626	0.21	0.485297	3	1.137	4	
0.628	0.21	0.480693	3	1.13039	4	
0.63	0.21	0.476092	3	1.12378	4	
0.632	0.21	0.471495	3	1.11717	4	
0.634	0.21	0.466901	3	1.11057	4	
0.636	0.21	0.462311	2	1.10396	4	
0.638	0.21	0.457724	2	1.09736	4	
0.64	0.21	0.45314	2	1.09077	4	
0.642	0.21	0.448559	3	1.079	4	
0.644	0.21	0.443982	3	1.07247	4	
0.646	0.21	0.439408	3	1.06593	4	
0.648	0.21	0.434838	3	1.0594	4	
0.65	0.21	0.430271	3	1.05287	4	
0.652	0.21	0.425708	3	1.04634	4	
0.654	0.21	0.421148	3	1.03981	4	
0.656	0.21	0.416591	3	1.03329	4	
0.658	0.21	0.412038	3	1.02677	4	
0.66	0.21	0.407489	3	1.02026	4	
0.662	0.21	0.402943	3	1.01375	4	
0.664	0.21	0.3984	3	1.00724	4	
0.666	0.21	0.393861	3	1.00073	4	
0.668	0.21	0.389325	3	0.994227	4	
0.67	0.21	0.384793	3	0.987727	4	
0.672	0.21	0.380265	3	0.98123	4	
0.674	0.21	0.37574	3	0.974737	4	
0.676	0.21	0.371218	3	0.968248	4	
0.678	0.21	0.3667	3	0.961762	4	
0.68	0.21	0.362186	3	0.955279	4	
0.682	0.21	0.357675	3	0.9488	4	
0.684	0.21	0.353167	3	0.942325	4	
0.686	0.21	0.348663	3	0.935854	4	
0.688	0.21	0.344163	3	0.929387	4	
0.69	0.21	0.339666	3	0.922923	4	
0.692	0.21	0.335173	3	0.916464	4	
0.694	0.21	0.330683	3	0.910009	4	
0.696	0.21	0.326196	3	0.903558	4	
0.698	0.21	0.321714	3	0.897111	4	
0.7	0.21	0.317235	3	0.886073	4	
0.702	0.21	0.312759	3	0.879699	4	
0.704	0.21	0.308287	3	0.87333	4	
0.706	0.21	0.303818	3	0.866966	4	
0.708	0.21	0.299353	3	0.860607	4	
0.71	0.21	0.294891	3	0.854252	4	
0.712	0.21	0.290433	3	0.847903	4	
0.714	0.21	0.285979	3	0.841559	4	
0.716	0.21	0.281528	3	0.83522	4	
0.718	0.21	0.277081	3	0.828886	4	
0.72	0.21	0.272637	3	0.822558	4	
0.722	0.21	0.268196	3	0.816236	4	
0.724	0.21	0.263759	3	0.809919	4	
0.726	0.21	0.259326	3	0.803608	4	
0.728	0.21	0.254896	3	0.797303	4	
0.73	0.21	0.25047	3	0.791004	4	
0.732	0.21	0.246047	3	0.784712	4	
0.734	0.21	0.241627	3	0.778426	4	
0.736	0.21	0.237212	3	0.772146	4	
0.738	0.21	0.232799	3	0.765873	4	
0.74	0.21	0.22839	3	0.755512	4	
0.742	0.21	0.223985	3	0.749326	4	
0.744	0.21	0.219583	3	0.743148	4	
0.746	0.21	0.215185	3	0.736978	4	
0.748	0.21	0.21079	3	0.730815	4	
0.75	0.21	0.206398	3	0.724659	4	
0.752	0.21	0.202011	3	0.718512	4	
0.754	0.21	0.197626	3	0.712373	4	
0.756	0.21	0.193245	3	0.706242	4	
0.758	0.21	0.188867	3	0.70012	4	
0.76	0.21	0.184493	3	0.694007	4	
0.762	0.21	0.180123	3	0.687902	4	
0.764	0.21	0.175755	3	0.681807	4	
0.766	0.21	0.171392	3	0.675722	4	
0.768	0.21	0.167031	3	0.669646	4	
0.77	0.21	0.162675	3	0.659977	4	
0.772	0.21	0.158321	3	0.654003	4	
0.774	0.21	0.153971	3	0.64804	4	
0.776	0.21	0.149624	3	0.642088	4	
0.778	0.21	0.145281	3	0.636147	4	
0.78	0.21	0.140942	4	0.630217	4	
0.782	0.21	0.136605	3	0.6243	4	
0.784	0.21	0.132272	3	0.618394	4	
0.786	0.21	0.127943	3	0.6125	4	
0.788	0.21	0.123616	4	0.606619	4	
0.79	0.21	0.119294	3	0.600752	4	
0.792	0.21	0.114974	3	0.594898	4	
0.794	0.21	0.110658	3	0.585971	4	
0.796	0.21	0.106346	4	0.580234	4	
0.798	0.21	0.102036	3	0.574512	4	
0.8	0.21	0.0977305	3	0.568804	4	
0.802	0.21	0.093428	3	0.563112	4	
0.804	0.21	0.0891288	4	0.557437	4	
0.806	0.21	0.084833	4	0.551777	4	
0.808	0.21	0.0805405	3	0.546134	4	
0.81	0.21	0.0762513	3	0.540509	4	
0.812	0.21	0.0719655	3	0.532265	4	
0.814	0.21	0.067683	4	0.526771	4	
0.816	0.21	0.0634039	3	0.521296	4	
0.818	0.21	0.059128	3	0.51584	4	
0.82	0.21	0.0548555	3	0.510404	4	
0.822	0.21	0.0505863	4	0.504988	4	
0.824	0.21	0.0463204	4	0.499594	4	
0.826	0.21	0.0420577	4	0.491992	4	
0.828	0.21	0.0377984	3	0.486741	4	
0.83	0.21	0.0335424	3	0.481514	4	
0.832	0.21	0.0292896	4	0.476309	4	
0.834	0.21	0.0250401	4	0.47113	4	
0.836	0.21	0.0207939	4	0.465976	4	
0.838	0.21	0.0165509	3	0.459034	4	
0.84	0.21	0.0123112	3	0.454033	4	
0.842	0.21	0.00807476	4	0.44906	4	
0.844	0.21	0.00384156	4	0.444114	4	
0.846	0.21	0.000388402	4	0.439198	4	
0.848	0.21	0.00461513	4	0.434312	4	
0.85	0.21	0.00883862	3	0.42814	4	
0.852	0.21	0.0130589	3	0.423416	4	
0.854	0.21	0.0172759	4	0.418724	4	
0.856	0.21	0.0214898	4	0.414066	4	
0.858	0.21	0.0257004	4	0.408476	4	
0.86	0.21	0.0299078	4	0.403985	4	
0.862	0.21	0.034112	3	0.399529	4	
0.864	0.21	0.0383131	3	0.395109	4	
0.866	0.21	0.0425109	3	0.390727	4	
0.868	0.21	0.0467056	4	0.385899	4	
0.87	0.21	0.0508971	4	0.381687	4	
0.872	0.21	0.0550854	4	0.377515	4	
0.874	0.21	0.0592706	3	0.373384	4	
0.876	0.21	0.0634526	3	0.369202	3	
0.878	0.21	0.0676315	3	0.365237	3	
0.88	0.21	0.0718072	3	0.361215	3	
0.882	0.21	0.0759798	4	0.35718	4	
0.884	0.21	0.0801492	4	0.353385	4	
0.886	0.21	0.0843155	4	0.349527	4	
0.888	0.21	0.0884787	3	0.345721	4	
0.89	0.21	0.0926388	3	0.341967	4	
0.892	0.21	0.0967957	3	0.338768	4	
0.894	0.21	0.10095	3	0.335187	4	
0.896	0.21	0.1051	4	0.331661	4	
0.898	0.21	0.109248	4	0.328192	4	
0.9	0.21	0.113393	4	0.324781	4	

0.6	0.22	0.530241	3	1.21826	4	
0.602	0.22	0.525598	3	1.21164	4	
0.604	0.22	0.520959	3	1.20502	4	
0.606	0.22	0.516322	3	1.1984	4	
0.608	0.22	0.511688	3	1.19179	4	
0.61	0.22	0.507057	3	1.18517	4	
0.612	0.22	0.502429	3	1.17856	4	
0.614	0.22	0.497804	3	1.17195	4	
0.616	0.22	0.493182	3	1.16535	4	
0.618	0.22	0.488563	3	1.15874	4	
0.62	0.22	0.483947	3	1.15214	4	
0.622	0.22	0.479334	3	1.14554	4	
0.624	0.22	0.474724	3	1.13354	4	
0.626	0.22	0.470118	3	1.127	4	
0.628	0.22	0.465515	3	1.12046	4	
0.63	0.22	0.460915	3	1.11392	4	
0.632	0.22	0.456318	3	1.10739	4	
0.634	0.22	0.451724	3	1.10086	4	
0.636	0.22	0.447134	3	1.09433	4	
0.638	0.22	0.442547	3	1.08781	4	
0.64	0.22	0.437964	2	1.08128	4	
0.642	0.22	0.433384	2	1.07476	4	
0.644	0.22	0.428807	3	1.06825	4	
0.646	0.22	0.424233	3	1.06173	4	
0.648	0.22	0.419663	3	1.05522	4	
0.65	0.22	0.415097	3	1.04872	4	
0.652	0.22	0.410534	3	1.04221	4	
0.654	0.22	0.405974	3	1.03571	4	
0.656	0.22	0.401417	3	1.02921	4	
0.658	0.22	0.396865	3	1.02272	4	
0.66	0.22	0.392315	3	1.01623	4	
0.662	0.22	0.387769	3	1.00974	4	
0.664	0.22	0.383227	3	1.00325	4	
0.666	0.22	0.378688	3	0.996771	4	
0.668	0.22	0.374152	3	0.990293	4	
0.67	0.22	0.36962	3	0.983819	4	
0.672	0.22	0.365091	3	0.977349	4	
0.674	0.22	0.360566	3	0.970882	4	
0.676	0.22	0.356045	3	0.96442	4	
0.678	0.22	0.351527	3	0.957961	4	
0.68	0.22	0.347012	3	0.951506	4	
0.682	0.22	0.342501	3	0.945055	4	
0.684	0.22	0.337993	3	0.938609	4	
0.686	0.22	0.333489	3	0.92738	4	
0.688	0.22	0.328989	3	0.921006	4	
0.69	0.22	0.324492	3	0.914636	4	
0.692	0.22	0.319999	3	0.908271	4	
0.694	0.22	0.315509	3	0.901911	4	
0.696	0.22	0.311022	3	0.895555	4	
0.698	0.22	0.306539	3	0.889204	4	
0.7	0.22	0.30206	3	0.882857	4	
0.702	0.22	0.297584	3	0.876516	4	
0.704	0.22	0.293112	3	0.87018	4	
0.706	0.22	0.288643	3	0.863849	4	
0.708	0.22	0.284178	3	0.857524	4	
0.71	0.22	0.279716	3	0.851204	4	
0.712	0.22	0.275258	3	0.844889	4	
0.714	0.22	0.270803	3	0.838581	4	
0.716	0.22	0.266352	3	0.832278	4	
0.718	0.22	0.261904	3	0.825981	4	
0.72	0.22	0.25746	3	0.81969	4	
0.722	0.22	0.25302	3	0.813405	4	
0.724	0.22	0.248583	3	0.807126	4	
0.726	0.22	0.244149	3	0.800854	4	
0.728	0.22	0.239719	3	0.790327	4	
0.73	0.22	0.235292	3	0.784142	4	
0.732	0.22	0.230869	3	0.777963	4	
0.734	0.22	0.22645	3	0.771792	4	
0.736	0.22	0.222034	3	0.765628	4	
0.738	0.22	0.217621	3	0.759471	4	
0.74	0.22	0.213212	3	0.753322	4	
0.742	0.22	0.208806	3	0.747181	4	
0.744	0.22	0.204404	3	0.741048	4	
0.746	0.22	0.200006	3	0.734923	4	
0.748	0.22	0.195611	3	0.728807	4	
0.75	0.22	0.191219	3	0.722699	4	
0.752	0.22	0.186831	3	0.716599	4	
0.754	0.22	0.182446	3	0.710509	4	
0.756	0.22	0.178065	3	0.704428	4	
0.758	0.22	0.173687	3	0.698357	4	
0.76	0.22	0.169313	3	0.68857	4	
0.762	0.22	0.164942	3	0.6826	4	
0.764	0.22	0.160575	3	0.67664	4	
0.766	0.22	0.156211	3	0.670691	4	
0.768	0.22	0.15185	3	0.664752	4	
0.77	0.22	0.147493	3	0.658824	4	
0.772	0.22	0.143139	3	0.652908	4	
0.774	0.22	0.138789	3	0.647003	4	
0.776	0.22	0.134442	3	0.64111	4	
0.778	0.22	0.130099	3	0.635229	4	
0.78	0.22	0.125759	3	0.629361	4	
0.782	0.22	0.121422	3	0.623506	4	
0.784	0.22	0.117089	3	0.61443	4	
0.786	0.22	0.11276	3	0.608691	4	
0.788	0.22	0.108433	3	0.602965	4	
0.79	0.22	0.10411	4	0.597253	4	
0.792	0.22	0.0997907	3	0.591557	4	
0.794	0.22	0.0954745	3	0.585875	4	
0.796	0.22	0.0911617	3	0.580209	4	
0.798	0.22	0.0868523	4	0.574559	4	
0.8	0.22	0.0825462	3	0.568925	4	
0.802	0.22	0.0782435	3	0.560503	4	
0.804	0.22	0.0739442	3	0.554998	4	
0.806	0.22	0.0696482	4	0.549511	4	
0.808	0.22	0.0653556	4	0.544042	4	
0.81	0.22	0.0610663	3	0.538592	4	
0.812	0.22	0.0567803	3	0.533162	4	
0.814	0.22	0.0524977	4	0.527751	4	
0.816	0.22	0.0482184	4	0.522361	4	
0.818	0.22	0.0439424	4	0.514674	4	
0.82	0.22	0.0396698	3	0.509425	4	
0.822	0.22	0.0354004	3	0.504198	4	
0.824	0.22	0.0311344	4	0.498994	4	
0.826	0.22	0.0268717	4	0.493813	4	
0.828	0.22	0.0226122	4	0.488656	4	
0.83	0.22	0.0183561	3	0.483524	4	
0.832	0.22	0.0141032	4	0.476608	4	
0.834	0.22	0.00985362	4	0.471628	4	
0.836	0.22	0.00560731	4	0.466675	4	
0.838	0.22	0.00136427	4	0.461749	4	
0.84	0.22	0.00287551	4	0.456852	4	
0.842	0.22	0.00711203	4	0.450564	4	
0.844	0.22	0.0113453	4	0.445826	4	
0.846	0.22	0.0155753	4	0.441119	4	
0.848	0.22	0.0198021	4	0.436442	4	
0.85	0.22	0.0240256	4	0.431798	4	
0.852	0.22	0.028246	3	0.426214	4	
0.854	0.22	0.0324631	3	0.421734	4	
0.856	0.22	0.0366769	4	0.417289	4	
0.858	0.22	0.0408876	4	0.412878	4	
0.86	0.22	0.045095	4	0.407916	4	
0.862	0.22	0.0492993	3	0.403672	4	
0.864	0.22	0.0535003	3	0.399464	4	
0.866	0.22	0.0576982	3	0.395294	4	
0.868	0.22	0.0618929	4	0.391164	4	
0.87	0.22	0.0660844	4	0.386973	3	
0.872	0.22	0.0702727	4	0.383006	3	
0.874	0.22	0.0744579	3	0.378996	3	
0.876	0.22	0.0786399	3	0.374953	3	
0.878	0.22	0.0828187	3	0.371139	4	
0.88	0.22	0.0869944	3	0.367269	4	
0.882	0.22	0.0911669	4	0.363447	4	
0.884	0.22	0.0953363	4	0.359676	4	
0.886	0.22	0.0995026	3	0.356452	4	
0.888	0.22	0.103666	3	0.352848	4	
0.89	0.22	0.107826	3	0.349296	4	
0.892	0.22	0.111983	3	0.345797	4	
0.894	0.22	0.116136	3	0.342353	4	
0.896	0.22	0.120287	4	0.338966	4	
0.898	0.22	0.124435	4	0.336504	4	
0.9	0.22	0.12806	3	0.333275	4	

0.6	0.23	0.515037	3	1.21353	4	
0.602	0.23	0.510396	3	1.20692	4	
0.604	0.23	0.505757	3	1.20032	4	
0.606	0.23	0.501122	3	1.18808	4	
0.608	0.23	0.496489	3	1.18153	4	
0.61	0.23	0.491859	3	1.17499	4	
0.612	0.23	0.487232	3	1.16845	4	
0.614	0.23	0.482608	3	1.16192	4	
0.616	0.23	0.477986	3	1.15538	4	
0.618	0.23	0.473368	3	1.14885	4	
0.62	0.23	0.468753	3	1.14232	4	
0.622	0.23	0.464141	3	1.1358	4	
0.624	0.23	0.459532	3	1.12928	4	
0.626	0.23	0.454926	3	1.12276	4	
0.628	0.23	0.450324	3	1.11624	4	
0.63	0.23	0.445724	3	1.10972	4	
0.632	0.23	0.441128	3	1.10321	4	
0.634	0.23	0.436535	3	1.0967	4	
0.636	0.23	0.431945	3	1.0902	4	
0.638	0.23	0.427359	3	1.08369	4	
0.64	0.23	0.422776	3	1.0772	4	
0.642	0.23	0.418196	2	1.0707	4	
0.644	0.23	0.413619	2	1.06421	4	
0.646	0.23	0.409046	2	1.05771	4	
0.648	0.23	0.404477	3	1.05123	4	
0.65	0.23	0.39991	3	1.04474	4	
0.652	0.23	0.395347	3	1.03826	4	
0.654	0.23	0.390788	3	1.03179	4	
0.656	0.23	0.386231	3	1.02531	4	
0.658	0.23	0.381679	3	1.01884	4	
0.66	0.23	0.377129	3	1.01238	4	
0.662	0.23	0.372584	3	1.00592	4	
0.664	0.23	0.368041	3	0.999458	4	
0.666	0.23	0.363502	3	0.993004	4	
0.668	0.23	0.358967	3	0.986553	4	
0.67	0.23	0.354435	3	0.975069	4	
0.672	0.23	0.349906	3	0.96869	4	
0.674	0.23	0.345381	3	0.962315	4	
0.676	0.23	0.34086	3	0.955944	4	
0.678	0.23	0.336341	3	0.949578	4	
0.68	0.23	0.331827	3	0.943216	4	
0.682	0.23	0.327316	3	0.936859	4	
0.684	0.23	0.322808	3	0.930506	4	
0.686	0.23	0.318304	3	0.924158	4	
0.688	0.23	0.313804	3	0.917815	4	
0.69	0.23	0.309307	3	0.911476	4	
0.692	0.23	0.304813	3	0.905143	4	
0.694	0.23	0.300323	3	0.898815	4	
0.696	0.23	0.295837	3	0.892492	4	
0.698	0.23	0.291354	3	0.886174	4	
0.7	0.23	0.286874	3	0.879861	4	
0.702	0.23	0.282398	3	0.873555	4	
0.704	0.23	0.277926	3	0.867253	4	
0.706	0.23	0.273457	3	0.860958	4	
0.708	0.23	0.268991	3	0.854668	4	
0.71	0.23	0.26453	3	0.848384	4	
0.712	0.23	0.260071	3	0.842107	4	
0.714	0.23	0.255616	3	0.835836	4	
0.716	0.23	0.251165	3	0.825143	4	
0.718	0.23	0.246717	3	0.818958	4	
0.72	0.23	0.242273	3	0.812779	4	
0.722	0.23	0.237832	3	0.806607	4	
0.724	0.23	0.233395	3	0.800442	4	
0.726	0.23	0.228961	3	0.794284	4	
0.728	0.23	0.224531	3	0.788134	4	
0.73	0.23	0.220104	3	0.781991	4	
0.732	0.23	0.215681	3	0.775856	4	
0.734	0.23	0.211261	3	0.769728	4	
0.736	0.23	0.206845	3	0.763608	4	
0.738	0.23	0.202432	3	0.757497	4	
0.74	0.23	0.198023	3	0.751394	4	
0.742	0.23	0.193617	3	0.7453	4	
0.744	0.23	0.189215	3	0.739214	4	
0.746	0.23	0.184816	3	0.733137	4	
0.748	0.23	0.180421	3	0.723143	4	
0.75	0.23	0.176029	3	0.717166	4	
0.752	0.23	0.171641	3	0.711199	4	
0.754	0.23	0.167256	3	0.705242	4	
0.756	0.23	0.162874	3	0.699295	4	
0.758	0.23	0.158496	3	0.693358	4	
0.76	0.23	0.154122	3	0.687432	4	
0.762	0.23	0.149751	3	0.681517	4	
0.764	0.23	0.145383	3	0.675613	4	
0.766	0.23	0.141019	3	0.66972	4	
0.768	0.23	0.136658	3	0.663839	4	
0.77	0.23	0.132301	3	0.657971	4	
0.772	0.23	0.127947	3	0.652114	4	
0.774	0.23	0.123597	3	0.64289	4	
0.776	0.23	0.11925	3	0.637148	4	
0.778	0.23	0.114906	4	0.631419	4	
0.78	0.23	0.110566	3	0.625704	4	
0.782	0.23	0.10623	3	0.620003	4	
0.784	0.23	0.101896	3	0.614316	4	
0.786	0.23	0.0975664	3	0.608644	4	
0.788	0.23	0.0932399	3	0.602987	4	
0.79	0.23	0.0889168	3	0.597346	4	
0.792	0.23	0.0845971	4	0.591721	4	
