#1:t	2:m	3:gap1	4:kx_itr1	5:gap2	6:kx_itr2	7:...
0.3	1	0.170033	3	1.19275	5	
0.37	1.055	0.0883972	3	1.1507	5	
0.372	1.055	0.0958979	3	1.15844	5	
0.374	1.055	0.103369	3	1.1376	5	
0.376	1.055	0.110808	3	1.14562	5	
0.378	1.055	0.118217	3	1.15367	5	
0.38	1.055	0.125593	3	1.16173	5	
0.382	1.055	0.132936	3	1.16981	5	
0.384	1.055	0.140245	3	1.17791	5	
0.386	1.055	0.147519	3	1.18602	5	
0.388	1.055	0.154758	3	1.19416	5	
0.39	1.055	0.16196	3	1.20231	5	
0.392	1.055	0.169125	3	1.21047	5	
0.394	1.055	0.176251	3	1.21865	5	
0.396	1.055	0.183339	3	1.2001	5	
0.398	1.055	0.190386	3	1.20849	5	
0.4	1.055	0.197391	3	1.21689	5	

0.3	1.06	0.190307	3	1.15182	5	
0.302	1.06	0.182102	3	1.15569	5	
0.304	1.06	0.17391	3	1.15963	5	
0.306	1.06	0.165732	3	1.16362	5	
0.308	1.06	0.157569	3	1.12858	5	
0.31	1.06	0.149421	3	1.13314	5	
0.312	1.06	0.141287	3	1.13776	5	
0.314	1.06	0.133169	3	1.14243	5	
0.316	1.06	0.125067	3	1.14716	5	
0.318	1.06	0.11698	3	1.1146	5	
0.32	1.06	0.10891	3	1.11988	5	
0.322	1.06	0.100857	3	1.12521	5	
0.324	1.06	0.092821	3	1.13059	5	
0.326	1.06	0.0848023	3	1.10007	5	
0.328	1.06	0.0768015	3	1.10598	5	
0.33	1.06	0.068819	4	1.11193	5	
0.332	1.06	0.0608551	4	1.11793	5	
0.334	1.06	0.0529102	4	1.12397	5	
0.336	1.06	0.0449849	3	1.09596	5	
0.338	1.06	0.0370795	3	1.10249	5	
0.34	1.06	0.0291944	3	1.10906	5	
0.342	1.06	0.0213302	4	1.11566	5	
0.344	1.06	0.0134873	3	1.12231	5	
0.346	1.06	0.00566626	4	1.09663	5	
0.348	1.06	0.00213254	4	1.10371	5	
0.35	1.06	0.00990853	3	1.11082	5	
0.352	1.06	0.0176612	4	1.11796	5	
0.354	1.06	0.02539	4	1.12514	5	
0.356	1.06	0.0330943	3	1.10153	5	
0.358	1.06	0.0407736	3	1.10908	5	
0.36	1.06	0.0484274	3	1.11665	5	
0.362	1.06	0.056055	3	1.12426	5	
0.364	1.06	0.0636557	3	1.13189	5	
0.366	1.06	0.071229	3	1.13954	5	
0.368	1.06	0.0787743	3	1.14721	5	
0.37	1.06	0.0862907	3	1.15492	5	
0.372	1.06	0.0937777	3	1.13386	5	
0.374	1.06	0.101234	3	1.14186	5	
0.376	1.06	0.10866	3	1.14988	5	
0.378	1.06	0.116055	3	1.15792	5	
0.38	1.06	0.123416	3	1.16598	5	
0.382	1.06	0.130745	3	1.17405	5	
0.384	1.06	0.13804	3	1.18214	5	
0.386	1.06	0.145299	3	1.19025	5	
0.388	1.06	0.152523	3	1.19838	5	
0.39	1.06	0.159711	3	1.20652	5	
0.392	1.06	0.166861	3	1.21468	5	
0.394	1.06	0.173972	3	1.19598	5	
0.396	1.06	0.181044	3	1.20435	5	
0.398	1.06	0.188076	3	1.21273	5	
0.4	1.06	0.195066	3	1.22113	5	

0.3	1.065	0.192005	3	1.15533	5	
0.302	1.065	0.18381	3	1.15921	5	
0.304	1.065	0.175628	3	1.16314	5	
0.306	1.065	0.167461	3	1.12776	5	
0.308	1.065	0.159308	3	1.13227	5	
0.31	1.065	0.15117	3	1.13684	5	
0.312	1.065	0.143047	3	1.14146	5	
0.314	1.065	0.134939	3	1.14613	5	
0.316	1.065	0.126848	3	1.11322	5	
0.318	1.065	0.118772	3	1.11845	5	
0.32	1.065	0.110713	3	1.12373	5	
0.322	1.065	0.102671	3	1.12906	5	
0.324	1.065	0.0946457	3	1.0982	5	
0.326	1.065	0.0866382	3	1.10406	5	
0.328	1.065	0.0786486	3	1.10997	5	
0.33	1.065	0.0706784	2	1.11592	5	
0.332	1.065	0.062725	4	1.12192	5	
0.334	1.065	0.0547918	3	1.09358	5	
0.336	1.065	0.0468781	3	1.10006	5	
0.338	1.065	0.0389845	3	1.10659	5	
0.34	1.065	0.0311113	3	1.11315	5	
0.342	1.065	0.0232591	4	1.11975	5	
0.344	1.065	0.0154283	3	1.09378	5	
0.346	1.065	0.00761945	4	1.10082	5	
0.348	1.065	0.000167016	4	1.10789	5	
0.35	1.065	0.00793057	3	1.115	5	
0.352	1.065	0.0156707	3	1.12214	5	
0.354	1.065	0.0233868	3	1.12931	5	
0.356	1.065	0.0310783	3	1.10578	5	
0.358	1.065	0.0387448	3	1.11333	5	
0.36	1.065	0.0463855	4	1.1209	5	
0.362	1.065	0.054	3	1.12849	5	
0.364	1.065	0.0615875	3	1.13611	5	
0.366	1.065	0.0691474	4	1.14376	5	
0.368	1.065	0.0766791	3	1.15143	5	
0.37	1.065	0.084182	3	1.13017	5	
0.372	1.065	0.0916552	3	1.13814	5	
0.374	1.065	0.0990982	3	1.14613	5	
0.376	1.065	0.10651	3	1.15415	5	
0.378	1.065	0.11389	3	1.16218	5	
0.38	1.065	0.121238	3	1.17023	5	
0.382	1.065	0.128552	3	1.17829	5	
0.384	1.065	0.135832	3	1.18638	5	
0.386	1.065	0.143077	3	1.19448	5	
0.388	1.065	0.150287	3	1.2026	5	
0.39	1.065	0.157459	3	1.21074	5	
0.392	1.065	0.164594	3	1.19189	5	
0.394	1.065	0.171691	3	1.20024	5	
0.396	1.065	0.178748	3	1.2086	5	
0.398	1.065	0.185764	3	1.21698	5	
0.4	1.065	0.192739	3	1.22537	5	

0.3	1.07	0.193704	3	1.15883	5	
0.302	1.07	0.185519	3	1.16271	5	
0.304	1.07	0.177348	3	1.12699	5	
0.306	1.07	0.16919	3	1.13144	5	
0.308	1.07	0.161048	3	1.13596	5	
0.31	1.07	0.15292	3	1.14052	5	
0.312	1.07	0.144808	3	1.14514	5	
0.314	1.07	0.136711	3	1.11189	5	
0.316	1.07	0.12863	3	1.11707	5	
0.318	1.07	0.120565	3	1.1223	5	
0.32	1.07	0.112517	3	1.12758	5	
0.322	1.07	0.104486	3	1.09638	5	
0.324	1.07	0.096472	3	1.10219	5	
0.326	1.07	0.0884757	3	1.10805	5	
0.328	1.07	0.0804975	3	1.11395	5	
0.33	1.07	0.0725377	3	1.1199	5	
0.332	1.07	0.0645967	3	1.09124	5	
0.334	1.07	0.0566751	3	1.09768	5	
0.336	1.07	0.0487731	3	1.10416	5	
0.338	1.07	0.0408913	3	1.11068	5	
0.34	1.07	0.0330301	4	1.11724	5	
0.342	1.07	0.0251899	3	1.09097	5	
0.344	1.07	0.0173712	3	1.09797	5	
0.346	1.07	0.00957459	4	1.10501	5	
0.348	1.07	0.00180047	4	1.11208	5	
0.35	1.07	0.00595062	3	1.11918	5	
0.352	1.07	0.0136781	4	1.12631	5	
0.354	1.07	0.0213816	4	1.10252	5	
0.356	1.07	0.0290603	3	1.11003	5	
0.358	1.07	0.0367139	4	1.11757	5	
0.36	1.07	0.0443416	4	1.12514	5	
0.362	1.07	0.0519429	3	1.13273	5	
0.364	1.07	0.0595171	3	1.14034	5	
0.366	1.07	0.0670637	3	1.14798	5	
0.368	1.07	0.0745819	3	1.1265	5	
0.37	1.07	0.0820711	3	1.13445	5	
0.372	1.07	0.0895306	3	1.14242	5	
0.374	1.07	0.0969597	3	1.1504	5	
0.376	1.07	0.104358	3	1.15841	5	
0.378	1.07	0.111724	3	1.16643	5	
0.38	1.07	0.119057	3	1.17448	5	
0.382	1.07	0.126357	3	1.18254	5	
0.384	1.07	0.133623	3	1.19062	5	
0.386	1.07	0.140853	3	1.19871	5	
0.388	1.07	0.148048	3	1.20683	5	
0.39	1.07	0.155205	3	1.18782	5	
0.392	1.07	0.162325	3	1.19616	5	
0.394	1.07	0.169407	3	1.2045	5	
0.396	1.07	0.176448	3	1.21286	5	
0.398	1.07	0.18345	3	1.22123	5	
0.4	1.07	0.190409	2	1.22961	5	

0.3	1.075	0.195405	3	1.16232	5	
0.302	1.075	0.18723	3	1.12625	5	
0.304	1.075	0.179068	3	1.13066	5	
0.306	1.075	0.170922	3	1.13512	5	
0.308	1.075	0.162789	3	1.13963	5	
0.31	1.075	0.154672	3	1.1442	5	
0.312	1.075	0.146571	3	1.1106	5	
0.314	1.075	0.138484	3	1.11573	5	
0.316	1.075	0.130414	3	1.12091	5	
0.318	1.075	0.12236	3	1.12614	5	
0.32	1.075	0.114323	3	1.13142	5	
0.322	1.075	0.106303	3	1.10036	5	
0.324	1.075	0.0983	3	1.10617	5	
0.326	1.075	0.0903149	3	1.11203	5	
0.328	1.075	0.082348	3	1.11793	5	
0.33	1.075	0.0743996	3	1.08894	5	
0.332	1.075	0.0664702	3	1.09534	5	
0.334	1.075	0.0585602	3	1.10178	5	
0.336	1.075	0.05067	3	1.10826	5	
0.338	1.075	0.0428	3	1.11478	5	
0.34	1.075	0.0349507	4	1.0882	5	
0.342	1.075	0.0271225	3	1.09516	5	
0.344	1.075	0.019316	4	1.10216	5	
0.346	1.075	0.0115317	3	1.10919	5	
0.348	1.075	0.00376992	4	1.11626	5	
0.35	1.075	0.00396869	4	1.12335	5	
0.352	1.075	0.0116836	4	1.0993	5	
0.354	1.075	0.0193743	4	1.10678	5	
0.356	1.075	0.0270403	4	1.11429	5	
0.358	1.075	0.0346809	4	1.12182	5	
0.36	1.075	0.0422955	3	1.12938	5	
0.362	1.075	0.0498836	3	1.13696	5	
0.364	1.075	0.0574446	3	1.14457	5	
0.366	1.075	0.0649777	3	1.12287	5	
0.368	1.075	0.0724824	3	1.13079	5	
0.37	1.075	0.079958	3	1.13873	5	
0.372	1.075	0.0874037	3	1.1467	5	
0.374	1.075	0.0948189	3	1.15468	5	
0.376	1.075	0.102203	3	1.16268	5	
0.378	1.075	0.109555	3	1.17069	5	
0.38	1.075	0.116874	3	1.17873	5	
0.382	1.075	0.124159	3	1.18678	5	
0.384	1.075	0.131411	3	1.19486	5	
0.386	1.075	0.138627	3	1.20295	5	
0.388	1.075	0.145806	3	1.18379	5	
0.39	1.075	0.152949	3	1.1921	5	
0.392	1.075	0.160054	3	1.20043	5	
0.394	1.075	0.167121	3	1.20877	5	
0.396	1.075	0.174147	3	1.21712	5	
0.398	1.075	0.181133	3	1.22548	5	
0.4	1.075	0.188077	3	1.23386	5	

0.3	1.08	0.197107	3	1.16581	5	
0.302	1.08	0.188942	3	1.12992	5	
0.304	1.08	0.180791	3	1.13432	5	
0.306	1.08	0.172654	3	1.13879	5	
0.308	1.08	0.164533	3	1.1433	5	
0.31	1.08	0.156426	3	1.10935	5	
0.312	1.08	0.148335	3	1.11443	5	
0.314	1.08	0.140259	3	1.11956	5	
0.316	1.08	0.1322	3	1.12474	5	
0.318	1.08	0.124157	3	1.12997	5	
0.32	1.08	0.11613	3	1.09858	5	
0.322	1.08	0.108122	2	1.10434	5	
0.324	1.08	0.10013	3	1.11015	5	
0.326	1.08	0.0921558	3	1.11601	5	
0.328	1.08	0.0842003	3	1.12191	5	
0.33	1.08	0.0762633	3	1.09304	5	
0.332	1.08	0.0683455	3	1.09944	5	
0.334	1.08	0.0604471	3	1.10588	5	
0.336	1.08	0.0525686	3	1.11235	5	
0.338	1.08	0.0447105	3	1.08547	5	
0.34	1.08	0.0368732	4	1.0924	5	
0.342	1.08	0.0290571	3	1.09936	5	
0.344	1.08	0.0212628	4	1.10635	5	
0.346	1.08	0.0134907	3	1.11338	5	
0.348	1.08	0.00574133	3	1.12044	5	
0.35	1.08	0.00198476	4	1.09612	5	
0.352	1.08	0.00968708	4	1.10356	5	
0.354	1.08	0.0173651	4	1.11104	5	
0.356	1.08	0.0250182	4	1.11854	5	
0.358	1.08	0.0326458	4	1.12606	5	
0.36	1.08	0.0402474	3	1.13362	5	
0.362	1.08	0.0478223	3	1.1412	5	
0.364	1.08	0.0553699	3	1.11928	5	
0.366	1.08	0.0628897	2	1.12717	5	
0.368	1.08	0.0703808	3	1.13509	5	
0.37	1.08	0.0778427	3	1.14302	5	
0.372	1.08	0.0852746	3	1.15098	5	
0.374	1.08	0.0926759	3	1.15895	5	
0.376	1.08	0.100046	3	1.16694	5	
0.378	1.08	0.107384	3	1.17495	5	
0.38	1.08	0.114688	3	1.18298	5	
0.382	1.08	0.12196	3	1.19103	5	
0.384	1.08	0.129196	3	1.1991	5	
0.386	1.08	0.136398	3	1.17979	5	
0.388	1.08	0.143563	3	1.18808	5	
0.39	1.08	0.150691	3	1.19639	5	
0.392	1.08	0.157781	3	1.2047	5	
0.394	1.08	0.164832	3	1.21304	5	
0.396	1.08	0.171843	3	1.22138	5	
0.398	1.08	0.178814	3	1.22974	5	
0.4	1.08	0.185742	3	1.23811	5	

0.3	1.085	0.19881	3	1.12922	5	
0.302	1.085	0.190655	3	1.13357	5	
0.304	1.085	0.182514	3	1.13798	5	
0.306	1.085	0.174388	3	1.14245	5	
0.308	1.085	0.166277	3	1.10815	5	
0.31	1.085	0.158181	3	1.11318	5	
0.312	1.085	0.1501	3	1.11826	5	
0.314	1.085	0.142036	3	1.12339	5	
0.316	1.085	0.133987	3	1.12857	5	
0.318	1.085	0.125955	3	1.09683	5	
0.32	1.085	0.11794	3	1.10255	5	
0.322	1.085	0.109941	3	1.10831	5	
0.324	1.085	0.101961	3	1.11412	5	
0.326	1.085	0.0939984	3	1.11998	5	
0.328	1.085	0.0860542	3	1.09079	5	
0.33	1.085	0.0781288	3	1.09714	5	
0.332	1.085	0.0702225	3	1.10353	5	
0.334	1.085	0.0623358	3	1.10997	5	
0.336	1.085	0.0544691	3	1.11644	5	
0.338	1.085	0.0466229	3	1.08967	5	
0.34	1.085	0.0387975	4	1.09659	5	
0.342	1.085	0.0309935	3	1.10355	5	
0.344	1.085	0.0232114	3	1.11054	5	
0.346	1.085	0.0154516	4	1.11756	5	
0.348	1.085	0.00771472	3	1.09297	5	
0.35	1.085	1.15512e-06	5	1.10038	5	
0.352	1.085	0.00768851	4	1.10782	5	
0.354	1.085	0.0153537	4	1.11529	5	
0.356	1.085	0.022994	4	1.12279	5	
0.358	1.085	0.0306086	4	1.13031	5	
0.36	1.085	0.0381971	3	1.13786	5	
0.362	1.085	0.0457588	3	1.11572	5	
0.364	1.085	0.0532931	4	1.12359	5	
0.366	1.085	0.0607994	3	1.13147	5	
0.368	1.085	0.068277	3	1.13938	5	
0.37	1.085	0.0757252	3	1.14731	5	
0.372	1.085	0.0831433	3	1.15526	5	
0.374	1.085	0.0905307	3	1.16322	5	
0.376	1.085	0.0978866	3	1.17121	5	
0.378	1.085	0.10521	3	1.17922	5	
0.38	1.085	0.112501	3	1.18724	5	
0.382	1.085	0.119758	3	1.19528	5	
0.384	1.085	0.12698	3	1.17581	5	
0.386	1.085	0.134166	3	1.18409	5	
0.388	1.085	0.141317	3	1.19237	5	
0.39	1.085	0.14843	3	1.20067	5	
0.392	1.085	0.155505	3	1.20898	5	
0.394	1.085	0.162541	3	1.21731	5	
0.396	1.085	0.169537	3	1.22565	5	
0.398	1.085	0.176492	3	1.234	5	
0.4	1.085	0.183406	3	1.24237	5	

0.3	1.09	0.200515	3	1.13286	5	
0.302	1.09	0.19237	3	1.13722	5	
0.304	1.09	0.18424	3	1.14163	5	
0.306	1.09	0.176124	3	1.1461	5	
0.308	1.09	0.168023	3	1.11197	5	
0.31	1.09	0.159937	3	1.117	5	
0.312	1.09	0.151868	3	1.12208	5	
0.314	1.09	0.143813	3	1.12721	5	
0.316	1.09	0.135776	3	1.09514	5	
0.318	1.09	0.127754	3	1.1008	5	
0.32	1.09	0.11975	3	1.10652	5	
0.322	1.09	0.111763	3	1.11228	5	
0.324	1.09	0.103794	3	1.11809	5	
0.326	1.09	0.0958427	3	1.08858	5	
0.328	1.09	0.0879099	3	1.09489	5	
0.33	1.09	0.079996	3	1.10123	5	
0.332	1.09	0.0721013	3	1.10762	5	
0.334	1.09	0.0642263	3	1.11405	5	
0.336	1.09	0.0563714	3	1.08699	5	
0.338	1.09	0.0485371	3	1.09387	5	
0.34	1.09	0.0407238	4	1.10078	5	
0.342	1.09	0.0329319	4	1.10773	5	
0.344	1.09	0.025162	3	1.11472	5	
0.346	1.09	0.0174146	4	1.08987	5	
0.348	1.09	0.00969009	4	1.09724	5	
0.35	1.09	0.00198907	3	1.10465	5	
0.352	1.09	0.00568793	4	1.11209	5	
0.354	1.09	0.0133404	4	1.11955	5	
0.356	1.09	0.0209677	4	1.12704	5	
0.358	1.09	0.0285694	3	1.13455	5	
0.36	1.09	0.0361447	3	1.11219	5	
0.362	1.09	0.0436935	2	1.12003	5	
0.364	1.09	0.0512142	3	1.12789	5	
0.366	1.09	0.058707	3	1.13577	5	
0.368	1.09	0.066171	3	1.14367	5	
0.37	1.09	0.0736055	3	1.1516	5	
0.372	1.09	0.0810098	3	1.15954	5	
0.374	1.09	0.0883833	3	1.1675	5	
0.376	1.09	0.0957251	3	1.17548	5	
0.378	1.09	0.103035	3	1.18348	5	
0.38	1.09	0.110311	3	1.1915	5	
0.382	1.09	0.117553	3	1.17187	5	
0.384	1.09	0.124761	3	1.18012	5	
0.386	1.09	0.131933	3	1.18839	5	
0.388	1.09	0.139069	3	1.19667	5	
0.39	1.09	0.146167	3	1.20496	5	
0.392	1.09	0.153227	3	1.21327	5	
0.394	1.09	0.160248	3	1.22159	5	
0.396	1.09	0.167229	3	1.22992	5	
0.398	1.09	0.174169	3	1.23827	5	
0.4	1.09	0.181066	3	1.24662	5	

0.3	1.095	0.202221	3	1.1365	5	
0.302	1.095	0.194086	3	1.14086	5	
0.304	1.095	0.185966	3	1.14528	5	
0.306	1.095	0.177861	3	1.11081	5	
0.308	1.095	0.16977	3	1.11578	5	
0.31	1.095	0.161695	3	1.12081	5	
0.312	1.095	0.153636	3	1.12589	5	
0.314	1.095	0.145593	2	1.13102	5	
0.316	1.095	0.137566	3	1.0991	5	
0.318	1.095	0.129556	3	1.10477	5	
0.32	1.095	0.121563	3	1.11048	5	
0.322	1.095	0.113587	3	1.11624	5	
0.324	1.095	0.105629	3	1.08641	5	
0.326	1.095	0.0976887	3	1.09267	5	
0.328	1.095	0.0897674	3	1.09898	5	
0.33	1.095	0.081865	3	1.10532	5	
0.332	1.095	0.0739819	3	1.11171	5	
0.334	1.095	0.0661186	3	1.08434	5	
0.336	1.095	0.0582756	3	1.09118	5	
0.338	1.095	0.0504532	3	1.09806	5	
0.34	1.095	0.0426519	3	1.10497	5	
0.342	1.095	0.0348722	4	1.11192	5	
0.344	1.095	0.0271145	3	1.1189	5	
0.346	1.095	0.0193794	4	1.09414	5	
0.348	1.095	0.0116674	4	1.10151	5	
0.35	1.095	0.003979	3	1.10892	5	
0.352	1.095	0.00368532	4	1.11634	5	
0.354	1.095	0.011325	4	1.1238	5	
0.356	1.095	0.0189394	3	1.13129	5	
0.358	1.095	0.026528	3	1.1388	5	
0.36	1.095	0.0340903	3	1.11651	5	
0.362	1.095	0.0416255	3	1.12435	5	
0.364	1.095	0.0491331	3	1.1322	5	
0.366	1.095	0.0566124	3	1.14007	5	
0.368	1.095	0.0640628	3	1.14797	5	
0.37	1.095	0.0714836	3	1.15589	5	
0.372	1.095	0.0788741	3	1.16382	5	
0.374	1.095	0.0862336	3	1.17178	5	
0.376	1.095	0.0935614	3	1.17975	5	
0.378	1.095	0.100857	3	1.15974	5	
0.38	1.095	0.108119	3	1.16796	5	
0.382	1.095	0.115347	3	1.17619	5	
0.384	1.095	0.12254	3	1.18443	5	
0.386	1.095	0.129697	3	1.19269	5	
0.388	1.095	0.136818	3	1.20097	5	
0.39	1.095	0.143901	3	1.20925	5	
0.392	1.095	0.150946	3	1.21755	5	
0.394	1.095	0.157952	3	1.22587	5	
0.396	1.095	0.164918	3	1.23419	5	
0.398	1.095	0.171842	3	1.24253	5	
0.4	1.095	0.178725	3	1.25089	5	

0.3	1.1	0.203928	3	1.14013	5	
0.302	1.1	0.195804	3	1.14449	5	
0.304	1.1	0.187694	3	1.10968	5	
0.306	1.1	0.179599	3	1.11461	5	
0.308	1.1	0.171519	3	1.11959	5	
0.31	1.1	0.163455	3	1.12462	5	
0.312	1.1	0.155406	3	1.1297	5	
0.314	1.1	0.147374	3	1.09744	5	
0.316	1.1	0.139358	3	1.10306	5	
0.318	1.1	0.131359	3	1.10873	5	
0.32	1.1	0.123376	3	1.11444	5	
0.322	1.1	0.115412	3	1.08428	5	
0.324	1.1	0.107465	3	1.0905	5	
0.326	1.1	0.0995365	3	1.09676	5	
0.328	1.1	0.0916266	3	1.10306	5	
0.33	1.1	0.0837357	3	1.10941	5	
0.332	1.1	0.0758643	3	1.08174	5	
0.334	1.1	0.0680128	3	1.08854	5	
0.336	1.1	0.0601816	3	1.09538	5	
0.338	1.1	0.0523711	3	1.10225	5	
0.34	1.1	0.0445819	3	1.10916	5	
0.342	1.1	0.0368144	4	1.1161	5	
0.344	1.1	0.029069	3	1.09108	5	
0.346	1.1	0.0213463	4	1.09841	5	
0.348	1.1	0.0136468	4	1.10578	5	
0.35	1.1	0.00597092	3	1.11318	5	
0.352	1.1	0.00168069	4	1.1206	5	
0.354	1.1	0.00930752	3	1.12806	5	
0.356	1.1	0.016909	3	1.13554	5	
0.358	1.1	0.0244846	3	1.11303	5	
0.36	1.1	0.0320337	3	1.12083	5	
0.362	1.1	0.0395556	4	1.12866	5	
0.364	1.1	0.0470498	3	1.13651	5	
0.366	1.1	0.0545157	3	1.14438	5	
0.368	1.1	0.0619524	3	1.15227	5	
0.37	1.1	0.0693595	3	1.16018	5	
0.372	1.1	0.0767362	3	1.16811	5	
0.374	1.1	0.0840817	3	1.17605	5	
0.376	1.1	0.0913954	3	1.15588	5	
0.378	1.1	0.0986764	3	1.16408	5	
0.38	1.1	0.105924	3	1.17229	5	
0.382	1.1	0.113138	3	1.18051	5	
0.384	1.1	0.120316	3	1.18875	5	
0.386	1.1	0.127459	3	1.197	5	
0.388	1.1	0.134565	3	1.20527	5	
0.39	1.1	0.141634	3	1.21355	5	
0.392	1.1	0.148664	3	1.22184	5	
0.394	1.1	0.155654	3	1.23015	5	
0.396	1.1	0.162605	3	1.23847	5	
0.398	1.1	0.169514	3	1.2468	5	
0.4	1.1	0.176381	3	1.25515	5	

0.3	1.105	0.205637	3	1.14375	5	
0.302	1.105	0.197523	3	1.1086	5	
0.304	1.105	0.189423	3	1.11348	5	
0.306	1.105	0.181339	3	1.11841	5	
0.308	1.105	0.17327	2	1.12339	5	
0.31	1.105	0.165216	3	1.12842	5	
0.312	1.105	0.157178	3	1.09582	5	
0.314	1.105	0.149157	3	1.10139	5	
0.316	1.105	0.141151	3	1.10701	5	
0.318	1.105	0.133163	3	1.11268	5	
0.32	1.105	0.125192	3	1.11839	5	
0.322	1.105	0.117239	3	1.08837	5	
0.324	1.105	0.109303	3	1.09459	5	
0.326	1.105	0.101386	3	1.10085	5	
0.328	1.105	0.0934875	3	1.10715	5	
0.33	1.105	0.0856082	3	1.07918	5	
0.332	1.105	0.0777485	3	1.08594	5	
0.334	1.105	0.0699087	3	1.09273	5	
0.336	1.105	0.0620894	3	1.09957	5	
0.338	1.105	0.0542909	3	1.10644	5	
0.34	1.105	0.0465138	3	1.11334	5	
0.342	1.105	0.0387585	3	1.08805	5	
0.344	1.105	0.0310254	3	1.09535	5	
0.346	1.105	0.0233151	3	1.10269	5	
0.348	1.105	0.0156281	4	1.11005	5	
0.35	1.105	0.00796486	3	1.11744	5	
0.352	1.105	0.000325999	3	1.12486	5	
0.354	1.105	0.00728801	3	1.13231	5	
0.356	1.105	0.0148766	3	1.10958	5	
0.358	1.105	0.0224391	3	1.11736	5	
0.36	1.105	0.029975	3	1.12515	5	
0.362	1.105	0.0374836	4	1.13297	5	
0.364	1.105	0.0449644	3	1.14082	5	
0.366	1.105	0.0524167	3	1.14868	5	
0.368	1.105	0.0598399	3	1.15656	5	
0.37	1.105	0.0672332	3	1.16447	5	
0.372	1.105	0.074596	3	1.17239	5	
0.374	1.105	0.0819276	3	1.15205	5	
0.376	1.105	0.0892271	3	1.16022	5	
0.378	1.105	0.096494	3	1.16841	5	
0.38	1.105	0.103727	3	1.17661	5	
0.382	1.105	0.110926	3	1.18483	5	
0.384	1.105	0.11809	3	1.19306	5	
0.386	1.105	0.125219	3	1.20131	5	
0.388	1.105	0.13231	3	1.20957	5	
0.39	1.105	0.139363	2	1.21785	5	
0.392	1.105	0.146379	3	1.22613	5	
0.394	1.105	0.153354	3	1.23444	5	
0.396	1.105	0.160289	3	1.24275	5	
0.398	1.105	0.167183	3	1.25108	5	
0.4	1.105	0.174035	3	1.25942	5	

0.3	1.11	0.207347	3	1.10757	5	
0.302	1.11	0.199243	3	1.11239	5	
0.304	1.11	0.191154	3	1.11727	5	
0.306	1.11	0.18308	3	1.1222	5	
0.308	1.11	0.175022	3	1.12718	5	
0.31	1.11	0.166979	3	1.09425	5	
0.312	1.11	0.158952	3	1.09977	5	
0.314	1.11	0.150941	3	1.10534	5	
0.316	1.11	0.142946	3	1.11096	5	
0.318	1.11	0.134969	3	1.11663	5	
0.32	1.11	0.127009	3	1.08628	5	
0.322	1.11	0.119067	3	1.09246	5	
0.324	1.11	0.111143	3	1.09867	5	
0.326	1.11	0.103237	3	1.10493	5	
0.328	1.11	0.0953502	3	1.11123	5	
0.33	1.11	0.0874825	3	1.08337	5	
0.332	1.11	0.0796345	3	1.09013	5	
0.334	1.11	0.0718065	3	1.09693	5	
0.336	1.11	0.0639991	3	1.10376	5	
0.338	1.11	0.0562127	3	1.11062	5	
0.34	1.11	0.0484476	3	1.08506	5	
0.342	1.11	0.0407045	3	1.09233	5	
0.344	1.11	0.0329837	3	1.09963	5	
0.346	1.11	0.0252859	3	1.10696	5	
0.348	1.11	0.0176114	4	1.11432	5	
0.35	1.11	0.00996082	4	1.1217	5	
0.352	1.11	0.00233469	3	1.12912	5	
0.354	1.11	0.00526644	3	1.10617	5	
0.356	1.11	0.012842	3	1.11391	5	
0.358	1.11	0.0203914	3	1.12168	5	
0.36	1.11	0.0279141	3	1.12947	5	
0.362	1.11	0.0354095	4	1.13729	5	
0.364	1.11	0.0428769	3	1.14512	5	
0.366	1.11	0.0503157	4	1.15298	5	
0.368	1.11	0.0577252	3	1.16086	5	
0.37	1.11	0.0651047	3	1.16876	5	
0.372	1.11	0.0724536	3	1.14825	5	
0.374	1.11	0.0797712	3	1.1564	5	
0.376	1.11	0.0870566	3	1.16457	5	
0.378	1.11	0.0943093	3	1.17275	5	
0.38	1.11	0.101528	3	1.18094	5	
0.382	1.11	0.108713	3	1.18916	5	
0.384	1.11	0.115862	3	1.19738	5	
0.386	1.11	0.122976	3	1.20562	5	
0.388	1.11	0.130052	3	1.21388	5	
0.39	1.11	0.137091	3	1.22215	5	
0.392	1.11	0.144091	3	1.23043	5	
0.394	1.11	0.151052	3	1.23872	5	
0.396	1.11	0.157971	3	1.24703	5	
0.398	1.11	0.16485	3	1.25535	5	
0.4	1.11	0.171686	3	1.26369	5	

0.3	1.115	0.209058	3	1.11135	5	
0.302	1.115	0.200965	2	1.11617	5	
0.304	1.115	0.192886	3	1.12105	5	
0.306	1.115	0.184823	3	1.12598	5	
0.308	1.115	0.176775	3	1.09272	5	
0.31	1.115	0.168743	3	1.09819	5	
0.312	1.115	0.160726	3	1.10371	5	
0.314	1.115	0.152726	3	1.10929	5	
0.316	1.115	0.144743	3	1.1149	5	
0.318	1.115	0.136777	3	1.08424	5	
0.32	1.115	0.128828	3	1.09037	5	
0.322	1.115	0.120897	3	1.09654	5	
0.324	1.115	0.112984	3	1.10275	5	
0.326	1.115	0.10509	3	1.109	5	
0.328	1.115	0.0972146	3	1.08085	5	
0.33	1.115	0.0893586	3	1.08757	5	
0.332	1.115	0.0815223	3	1.09432	5	
