#1:kx	2:ky	3:<1|psi1>_abs	4:<1|psi1>_phase	5:<2|psi1>_abs	6:<2|psi1>_phase	7:...	8:<1|psi2>_abs	9:<1|psi2>_phase	10:<2|psi2>_abs	11:...
0	2.60213	0.582017	-0	0.781566	1.65394	0.224524	1.85049	0.81074	3.32644e-17	0.579074	-1.48766	0.0858713	-1.29111	0.0629017	-0	0.232009	1.65394	0.970678	-1.2911
0	2.66559	0.544338	2.49403e-17	0.807599	1.64755	0.226895	1.81913	0.8366	-3.2455e-17	0.542499	-1.49405	0.0761218	-1.32247	0.0616143	-0	0.231256	1.64755	0.97094	-1.32246
0	2.72906	0.500954	-2.72571e-17	0.834635	1.64034	0.228973	1.78742	0.863446	0	0.500074	-1.50126	0.0662385	-1.35418	0.0592186	-0	0.230888	1.64034	0.971176	-1.35417
0	2.79253	0.450501	-0	0.862438	1.63222	0.230758	1.7553	0.891053	-0	0.450401	-1.50937	0.0562403	-1.3863	0.0554297	-3.09412e-17	0.230954	1.63223	0.971384	-1.38629
0	2.85599	0.391418	-0	0.890423	1.62313	0.232247	1.72274	0.918858	1.49905e-17	0.391881	-1.51847	0.0461455	-1.41886	0.0499243	-1.72438e-17	0.231464	1.62313	0.971562	-1.41885
0	2.91946	0.322164	-0	0.917451	1.613	0.23344	1.68969	0.945734	-0	0.322943	-1.52859	0.035972	-1.45191	0.0423854	-0	0.232361	1.61301	0.971706	-1.4519
0	2.98293	0.241738	1.43199e-17	0.941621	1.60188	0.234335	1.65617	0.969793	-0	0.242566	-1.53972	0.0257376	-1.48543	0.0326067	-0	0.233479	1.60188	0.971815	-1.48542
0	3.04639	0.150526	-5.75762e-18	0.960286	1.58986	0.234933	1.62222	0.98839	-7.01479e-18	0.151149	-1.55173	0.0154598	-1.51939	0.020664	-0	0.234532	1.58987	0.971889	-1.51936
0	3.10986	0.051194	-0	0.97059	1.57723	0.235231	1.58798	0.998664	-0	0.0514252	-1.56436	0.00515603	-1.55367	0.00709241	-1.91068e-18	0.235181	1.57727	0.971926	-1.55358
0	3.17333	0.0511973	0	0.97059	-1.57723	0.235231	-1.58798	0.998663	-0	0.0514284	1.56436	0.00515636	1.55367	0.00709286	0	0.235181	-1.57727	0.971926	1.55358
0	3.23679	0.150529	0	0.960285	-1.58986	0.234933	-1.62222	0.98839	0	0.151152	1.55173	0.0154601	1.51939	0.0206644	5.24253e-18	0.234532	-1.58987	0.971889	1.51936
0	3.30026	0.241741	0	0.94162	-1.60188	0.234335	-1.65617	0.969793	1.4278e-17	0.242569	1.53972	0.0257379	1.48544	0.0326071	0	0.233479	-1.60188	0.971815	1.48542
0	3.36373	0.322167	0	0.91745	-1.613	0.23344	-1.68969	0.945734	1.46088e-17	0.322946	1.52859	0.0359723	1.45191	0.0423857	0	0.232361	-1.61301	0.971706	1.4519
0	3.42719	0.39142	1.75951e-17	0.890422	-1.62313	0.232247	-1.72273	0.918857	-0	0.391883	1.51847	0.0461458	1.41887	0.0499245	0	0.231464	-1.62313	0.971562	1.41885
0	3.49066	0.450503	0	0.862437	-1.63222	0.230758	-1.7553	0.891053	0	0.450402	1.50937	0.0562406	1.3863	0.0554298	0	0.230954	-1.63223	0.971384	1.38629
0	3.55413	0.500955	0	0.834635	-1.64034	0.228973	-1.78741	0.863445	-0	0.500076	1.50126	0.0662388	1.35418	0.0592187	0	0.230888	-1.64034	0.971176	1.35418
0	3.61759	0.544339	2.49402e-17	0.807598	-1.64755	0.226894	-1.81913	0.8366	-0	0.5425	1.49405	0.0761221	1.32247	0.0616143	0	0.231256	-1.64755	0.97094	1.32246
0	3.68106	0.582018	0	0.781565	-1.65394	0.224523	-1.85049	0.810739	0	0.579075	1.48766	0.0858716	1.29111	0.0629017	0	0.232009	-1.65394	0.970678	1.2911
0	3.74452	0.615108	0	0.756584	-1.65958	0.221862	-1.88154	0.785896	3.40493e-17	0.610944	1.48201	0.0954683	1.26006	0.0633155	0	0.233084	-1.65959	0.970393	1.26005
0	3.80799	0.644489	0	0.732606	-1.66456	0.218912	-1.91233	0.76201	-0	0.639013	1.47703	0.104893	1.22926	0.0630429	5.25891e-17	0.234415	-1.66457	0.97009	1.22926
0	3.87146	0.670846	-3.91442e-17	0.709542	-1.66893	0.215677	-1.94291	0.738981	-3.5535e-17	0.66399	1.47266	0.114124	1.19869	0.0622314	0	0.235941	-1.66894	0.969773	1.19868
0	3.93492	0.694711	0	0.687288	-1.67276	0.212158	-1.9733	0.716698	7.24696e-17	0.686426	1.46884	0.123142	1.1683	0.0609972	5.32185e-17	0.237601	-1.67276	0.969446	1.16829
0	3.99839	0.7165	0	0.665744	-1.67607	0.20836	-2.00354	0.695051	0	0.706753	1.46552	0.131924	1.13806	0.0594317	0	0.239344	-1.67607	0.969114	1.13805
0	4.06186	0.736534	-0	0.644814	-1.67892	0.204285	-2.03365	0.673943	0	0.725311	1.46267	0.140447	1.10794	0.0576078	0	0.241121	-1.67892	0.968784	1.10794
0	4.12532	0.75507	0	0.624416	-1.68133	0.199938	-2.06367	0.653284	0	0.742369	1.46026	0.148689	1.07793	0.0555838	5.60774e-17	0.242887	-1.68134	0.968461	1.07792
0	4.18879	0.772308	0	0.604475	-1.68334	0.195323	-2.09361	0.632999	7.7528e-17	0.758143	1.45825	0.156624	1.04798	0.0534069	0	0.244601	-1.68335	0.968152	1.04798
0	4.25226	0.78841	0	0.584928	-1.68497	0.190444	-2.12351	0.613023	0	0.772808	1.45662	0.164227	1.01809	0.0511157	0	0.246225	-1.68497	0.967864	1.01808
0	4.31572	0.803506	0	0.56572	-1.68623	0.185307	-2.15337	0.593298	0	0.786509	1.45536	0.171469	0.988225	0.0487421	0	0.247719	-1.68623	0.967605	0.98822
0	4.37919	0.817701	5.67059e-17	0.546804	-1.68714	0.179918	-2.18322	0.573777	0	0.799363	1.45445	0.178323	0.958375	0.0463126	6.25755e-17	0.249048	-1.68714	0.967383	0.95837
0	4.44266	0.831081	-5.45831e-17	0.528138	-1.68771	0.174284	-2.21308	0.55442	8.18205e-17	0.81147	1.45388	0.184757	0.928518	0.0438495	-6.46572e-17	0.250175	-1.68772	0.967207	0.928513
0	4.50612	0.843716	0	0.509686	-1.68796	0.168412	-2.24296	0.535193	8.27871e-17	0.822914	1.45363	0.190739	0.898639	0.0413718	0	0.251062	-1.68796	0.967086	0.898634
0	4.56959	0.855666	-0	0.491418	-1.68789	0.16231	-2.27287	0.516066	-8.37137e-17	0.833768	1.4537	0.196235	0.868719	0.0388957	-6.94194e-17	0.251674	-1.68789	0.96703	0.868714
0	4.63306	0.866977	0	0.473306	-1.68751	0.155988	-2.30285	0.497015	0	0.844092	1.45409	0.201207	0.838744	0.0364352	0	0.25197	-1.68751	0.967049	0.838739
0	4.69652	0.877691	-0	0.455326	-1.68681	0.149455	-2.3329	0.478019	-8.54512e-17	0.853943	1.45478	0.205618	0.808698	0.0340024	0	0.251911	-1.68682	0.967153	0.808693
0	4.75999	0.887842	8.92062e-17	0.437456	-1.68582	0.142723	-2.36303	0.459062	0	0.863367	1.45578	0.209425	0.778565	0.0316079	0	0.251455	-1.68582	0.967353	0.778559
0	4.82346	0.897458	-0	0.419674	-1.68451	0.135805	-2.39326	0.440129	-0	0.872407	1.45708	0.212585	0.748329	0.0292611	0	0.250558	-1.68452	0.967659	0.748324
0	4.88692	0.906563	0	0.401964	-1.68291	0.128717	-2.42362	0.421207	9.83028e-17	0.881101	1.45868	0.215049	0.717977	0.0269703	0	0.249172	-1.68291	0.968084	0.717972
0	4.95039	0.915179	-0	0.384306	-1.681	0.121473	-2.4541	0.402287	-0	0.889481	1.4606	0.216769	0.687493	0.0247427	0	0.24725	-1.681	0.968636	0.687488
0	5.01385	0.923323	-9.47478e-17	0.366685	-1.67878	0.114095	-2.48473	0.38336	-5.705e-17	0.897578	1.46281	0.217691	0.656863	0.0225849	-0	0.244738	-1.67878	0.969326	0.656857
0	5.07732	0.931009	0	0.349083	-1.67625	0.106601	-2.51552	0.364421	-0	0.905416	1.46534	0.217759	0.626071	0.0205028	0	0.241583	-1.67626	0.970164	0.626065
0	5.14079	0.93825	-9.78308e-17	0.331485	-1.67341	0.0990181	-2.54649	0.345463	6.64252e-17	0.913019	1.46818	0.216914	0.595105	0.0185016	0	0.237727	-1.67342	0.971156	0.595099
0	5.20425	0.945057	0	0.313875	-1.67025	0.0913722	-2.57764	0.326483	7.18255e-17	0.920403	1.47134	0.215096	0.56395	0.0165861	0	0.233109	-1.67026	0.972309	0.563943
0	5.26772	0.951441	-5.02967e-17	0.296236	-1.66678	0.0836949	-2.609	0.307478	-0	0.927583	1.47481	0.212241	0.532592	0.0147605	-1.01314e-16	0.227669	-1.66678	0.973627	0.532585
0	5.33119	0.957408	-0	0.278552	-1.66298	0.0760216	-2.64057	0.288446	-0	0.934567	1.47861	0.208286	0.50102	0.0130287	0	0.221343	-1.66299	0.975109	0.501013
0	5.39465	0.962965	0	0.260807	-1.65886	0.0683926	-2.67237	0.269385	-4.60393e-17	0.941358	1.48274	0.203168	0.469222	0.0113941	-6.80298e-17	0.214068	-1.65886	0.976752	0.469214
0	5.45812	0.96812	-0	0.242984	-1.65441	0.0608529	-2.70441	0.250294	-0	0.947952	1.48719	0.196826	0.437187	0.00986	-0	0.205782	-1.65441	0.978548	0.437179
0	5.52159	0.972876	5.25755e-17	0.225068	-1.64963	0.0534534	-2.73669	0.231174	0	0.954338	1.49196	0.189203	0.404909	0.00842909	-0	0.196428	-1.64964	0.980482	0.4049
0	5.58505	0.977238	0	0.207042	-1.64452	0.0462504	-2.76922	0.212026	-0	0.960497	1.49707	0.180251	0.372379	0.00710395	0	0.185954	-1.64453	0.982533	0.372369
0	5.64852	0.981211	0	0.188893	-1.6391	0.0393062	-2.802	0.192849	0	0.966402	1.5025	0.169931	0.339595	0.00588687	0	0.174318	-1.63911	0.984672	0.339585
0	5.71199	0.984796	0	0.170609	-1.63335	0.0326887	-2.83504	0.173647	-0	0.972015	1.50824	0.158221	0.306557	0.00477988	0	0.161492	-1.63337	0.986862	0.306546
0	5.77545	0.987998	0	0.152181	-1.62731	0.0264704	-2.86833	0.154419	0	0.97729	1.51429	0.14512	0.273269	0.00378478	-5.5274e-17	0.147466	-1.62732	0.98906	0.273256
0	5.83892	0.990818	0	0.133602	-1.62097	0.0207278	-2.90186	0.135169	2.49739e-17	0.982171	1.52062	0.13065	0.239739	0.00290314	0	0.132252	-1.62098	0.991212	0.239724
0	5.90239	0.993259	0	0.114872	-1.61436	0.0155394	-2.93561	0.115899	2.93401e-17	0.986597	1.52723	0.114865	0.205981	0.00213636	0	0.115892	-1.61438	0.99326	0.205964
0	5.96585	0.995321	0	0.0959953	-1.60751	0.0109833	-2.96958	0.0966101	-0	0.990501	1.53409	0.0978527	0.172013	0.00148559	0	0.098456	-1.60753	0.99514	0.171992
0	6.02932	0.997007	0	0.0769826	-1.60044	0.00713435	-3.00374	0.0773066	0	0.993814	1.54116	0.0797374	0.13786	0.000951825	-2.82247e-17	0.0800503	-1.60046	0.99679	0.137835
0	6.09279	0.998317	0	0.0578509	-1.59318	0.00406069	-3.03804	0.0579908	-0	0.996471	1.54841	0.060682	0.103554	0.000535857	0	0.0608153	-1.59322	0.998149	0.10352
0	6.15625	0.999252	0	0.0386235	-1.58579	0.00182029	-3.07247	0.0386656	-0	0.998415	1.5558	0.0408844	0.0691327	0.000238303	0	0.0409242	-1.58584	0.999162	0.0690825
0	6.21972	0.999813	0	0.0193289	-1.57828	0.00045744	-3.10695	0.0193342	-5.60458e-18	0.999601	1.56331	0.0205734	0.0346592	5.95964e-05	-7.10247e-18	0.0205784	-1.57838	0.999788	0.0345588
0	6.28319	1	0	9.63388e-07	0.321751	1.0837e-12	0.573862	9.63388e-07	0	1	-2.81984	1.0273e-06	-2.49809	1.182e-13	-6.66678e-18	1.0273e-06	-0.368175	1	3.09517

0.0634665	0	0.998317	0	0.0578521	5.43031e-06	0.00406086	0.0317433	0.057992	-3.73726e-18	0.996471	-3.14159	0.0606832	-3.10985	0.00053588	-0	0.0608166	-5.75155e-06	0.998149	-3.10986
0.0634665	0.0634665	0.998128	0	0.0610101	0.33406	0.00428903	0.570521	0.0611589	0	0.996085	-2.80785	0.0638297	-2.50012	0.000476818	-0	0.0639718	-0.357638	0.997952	3.0914
0.0634665	0.126933	0.997561	0	0.0696115	0.6115	0.00514064	1.08272	0.0698005	7.65847e-17	0.994936	-2.5304	0.0723181	-2.00199	0.000301046	-0	0.0724999	-0.717236	0.997368	2.95248
0.0634665	0.1904	0.996616	0	0.0819148	0.819032	0.00687721	1.49952	0.082203	0	0.993051	-2.32256	0.0842169	-1.64207	6.91908e-05	-2.42564e-17	0.0844972	-2.32239	0.996424	1.4997
0.0634665	0.253866	0.995291	0	0.0964542	0.970454	0.00956384	1.79284	0.0969263	0	0.990471	-2.1707	0.0978413	-1.39326	0.000426389	-5.87294e-17	0.0983067	2.47997	0.995156	0.116243
0.0634665	0.317333	0.993588	0	0.112299	1.0827	0.0131217	1.98786	0.113059	0	0.987249	-2.05799	0.112062	-1.22198	0.00095723	0	0.112824	2.29063	0.993615	-0.0140546
0.0634665	0.380799	0.991504	0	0.128903	1.16836	0.0174445	2.1172	0.130068	0	0.983445	-1.97187	0.126171	-1.1031	0.00160726	0	0.127361	2.19007	0.991855	-0.0813278
0.0634665	0.444266	0.989038	0	0.145947	1.23572	0.0224324	2.2039	0.147642	-0	0.979122	-1.90407	0.139722	-1.01997	0.00237391	0	0.141491	2.12364	0.989937	-0.13189
0.0634665	0.507732	0.986189	0	0.16324	1.29016	0.0279939	2.26235	0.165591	0	0.974343	-1.84922	0.152432	-0.961801	0.00325569	6.19932e-17	0.154947	2.0763	0.987917	-0.175343
0.0634665	0.571199	0.982956	-5.33464e-17	0.180664	1.33517	0.0340438	2.30148	0.183794	-0	0.969166	-1.80382	0.164124	-0.921515	0.00425114	-4.69386e-17	0.167564	2.04121	0.985852	-0.21495
