#1:t	2:m	3:gap1	4:kx_itr1	5:gap2	6:kx_itr2	7:...
0.26	0	0.0376161	2	1.7094	4	
0.273	0.054	0.00685375	3	1.7512	4	
0.274	0.054	0.0115838	3	1.74855	4	
0.275	0.054	0.0163139	3	1.7459	4	
0.276	0.054	0.021044	3	1.74325	4	
0.277	0.054	0.0257741	3	1.7406	4	
0.278	0.054	0.0305041	3	1.73795	4	
0.279	0.054	0.0352341	3	1.7353	4	
0.28	0.054	0.0399641	3	1.73265	4	

0.26	0.056	0.0197557	3	1.7887	4	
0.261	0.056	0.0150257	3	1.78603	4	
0.262	0.056	0.0102957	3	1.78337	4	
0.263	0.056	0.00556565	3	1.7807	4	
0.264	0.056	0.000835664	3	1.77804	4	
0.265	0.056	0.00389431	4	1.77537	4	
0.266	0.056	0.00862428	3	1.77271	4	
0.267	0.056	0.0133542	3	1.77005	4	
0.268	0.056	0.000474106	4	1.76739	4	
0.269	0.056	0.012695	3	1.76473	4	
0.27	0.056	0.00796496	3	1.76207	4	
0.271	0.056	0.00323496	3	1.75942	4	
0.272	0.056	0.00149502	4	1.75676	4	
0.273	0.056	0.00622498	3	1.75411	4	
0.274	0.056	0.0109549	3	1.75145	4	
0.275	0.056	0.0156849	3	1.7488	4	
0.276	0.056	0.0204148	3	1.74615	4	
0.277	0.056	0.0251447	3	1.7435	4	
0.278	0.056	0.0298746	3	1.74085	4	
0.279	0.056	0.0346045	3	1.73821	4	
0.28	0.056	0.0393343	3	1.73556	4	

0.26	0.058	0.0191137	3	1.7916	4	
0.261	0.058	0.0143838	3	1.78893	4	
0.262	0.058	0.00965392	3	1.78627	4	
0.263	0.058	0.00492406	3	1.7836	4	
0.264	0.058	0.000194224	4	1.78094	4	
0.265	0.058	0.0045356	3	1.77827	4	
0.266	0.058	0.00926541	3	1.77561	4	
0.267	0.058	0.00525016	3	1.77295	4	
0.268	0.058	0.000526069	3	1.77029	4	
0.269	0.058	0.00419796	3	1.76763	4	
0.27	0.058	0.0085931	3	1.76498	4	
0.271	0.058	0.00386326	3	1.76232	4	
0.272	0.058	0.000866571	4	1.75967	4	
0.273	0.058	0.00559639	3	1.75701	4	
0.274	0.058	0.0103262	3	1.75436	4	
0.275	0.058	0.015056	3	1.75171	4	
0.276	0.058	0.0197857	3	1.74906	4	
0.277	0.058	0.0245155	3	1.74641	4	
0.278	0.058	0.0292452	3	1.74376	4	
0.279	0.058	0.033975	3	1.74112	4	
0.28	0.058	0.0387047	3	1.73847	4	

0.26	0.06	0.0184713	3	1.7945	4	
0.261	0.06	0.0137416	3	1.79183	4	
0.262	0.06	0.00901189	3	1.78917	4	
0.263	0.06	0.00428219	3	1.7865	4	
0.264	0.06	0.000447493	4	1.78384	4	
0.265	0.06	0.00517716	3	1.78118	4	
0.266	0.06	0.010027	3	1.77851	4	
0.267	0.06	0.00530339	3	1.77585	4	
0.268	0.06	0.000579857	3	1.77319	4	
0.269	0.06	0.00414361	3	1.77054	4	
0.27	0.06	0.00886701	3	1.76788	4	
0.271	0.06	0.00449137	3	1.76522	4	
0.272	0.06	0.000238309	4	1.76257	4	
0.273	0.06	0.00496797	3	1.75992	4	
0.274	0.06	0.00969761	3	1.75726	4	
0.275	0.06	0.0144272	3	1.75461	4	
0.276	0.06	0.0191569	3	1.75196	4	
0.277	0.06	0.0238864	3	1.74932	4	
0.278	0.06	0.028616	3	1.74667	4	
0.279	0.06	0.0333456	3	1.74402	4	
0.28	0.06	0.0380751	3	1.74138	4	

0.26	0.062	0.0178287	3	1.7974	4	
0.261	0.062	0.0130991	3	1.79473	4	
0.262	0.062	0.00836957	3	1.79207	4	
0.263	0.062	0.00364003	3	1.7894	4	
0.264	0.062	0.00108949	4	1.78674	4	
0.265	0.062	0.0148045	3	1.78408	4	
0.266	0.062	0.0100814	3	1.78141	4	
0.267	0.062	0.00535842	3	1.77876	4	
0.268	0.062	0.000635471	4	1.7761	4	
0.269	0.062	0.00408741	3	1.77344	4	
0.27	0.062	0.00881023	3	1.77078	4	
0.271	0.062	0.013533	3	1.76813	4	
0.272	0.062	0.000389772	4	1.76547	4	
0.273	0.062	0.00433973	3	1.76282	4	
0.274	0.062	0.00906921	3	1.76017	4	
0.275	0.062	0.0137987	3	1.75752	4	
0.276	0.062	0.0185281	3	1.75487	4	
0.277	0.062	0.0232576	3	1.75222	4	
0.278	0.062	0.027987	3	1.74957	4	
0.279	0.062	0.0327164	3	1.74693	4	
0.28	0.062	0.0374457	3	1.74428	4	

0.26	0.064	0.0171857	3	1.8003	4	
0.261	0.064	0.0124563	3	1.79763	4	
0.262	0.064	0.00772696	3	1.79497	4	
0.263	0.064	0.00299759	3	1.7923	4	
0.264	0.064	0.00173176	3	1.78964	4	
0.265	0.064	0.0148602	3	1.78698	4	
0.266	0.064	0.0101377	3	1.78432	4	
0.267	0.064	0.00541527	3	1.78166	4	
0.268	0.064	0.00069291	4	1.779	4	
0.269	0.064	0.00402937	3	1.77634	4	
0.27	0.064	0.00875158	3	1.77369	4	
0.271	0.064	0.0134737	3	1.77103	4	
0.272	0.064	0.00101767	4	1.76838	4	
0.273	0.064	0.00371166	3	1.76572	4	
0.274	0.064	0.00844098	3	1.76307	4	
0.275	0.064	0.0131703	3	1.76042	4	
0.276	0.064	0.0178996	3	1.75777	4	
0.277	0.064	0.0226288	3	1.75513	4	
0.278	0.064	0.0273581	3	1.75248	4	
0.279	0.064	0.0320873	3	1.74984	4	
0.28	0.064	0.0368165	3	1.74719	4	

0.26	0.066	0.0165425	3	1.80319	4	
0.261	0.066	0.0118133	3	1.80053	4	
0.262	0.066	0.00708406	3	1.79786	4	
0.263	0.066	0.00235487	3	1.7952	4	
0.264	0.066	0.00237431	4	1.79254	4	
0.265	0.066	0.0149177	2	1.78988	4	
0.266	0.066	0.0101959	2	1.78722	4	
0.267	0.066	0.00547392	3	1.78456	4	
0.268	0.066	0.000752175	3	1.7819	4	
0.269	0.066	0.00396949	3	1.77924	4	
0.27	0.066	0.00869107	3	1.77659	4	
0.271	0.066	0.0134126	3	1.77393	4	
0.272	0.066	0.018134	3	1.77128	4	
0.273	0.066	0.00308377	3	1.76863	4	
0.274	0.066	0.00781292	3	1.76598	4	
0.275	0.066	0.012542	3	1.76333	4	
0.276	0.066	0.0172712	3	1.76068	4	
0.277	0.066	0.0220002	3	1.75803	4	
0.278	0.066	0.0267293	3	1.75539	4	
0.279	0.066	0.0314583	3	1.75274	4	
0.28	0.066	0.0361874	3	1.7501	4	

0.26	0.068	0.015899	3	1.80609	4	
0.261	0.068	0.0111699	3	1.80343	4	
0.262	0.068	0.00644087	3	1.80076	4	
0.263	0.068	0.00171185	3	1.7981	4	
0.264	0.068	0.00301714	3	1.79544	4	
0.265	0.068	0.0149768	3	1.79278	4	
0.266	0.068	0.0102556	3	1.79012	4	
0.267	0.068	0.00553437	3	1.78746	4	
0.268	0.068	0.000813266	3	1.7848	4	
0.269	0.068	0.00390776	3	1.78214	4	
0.27	0.068	0.00862869	3	1.77949	4	
0.271	0.068	0.0133495	3	1.77684	4	
0.272	0.068	0.00227294	3	1.77418	4	
0.273	0.068	0.00245605	3	1.77153	4	
0.274	0.068	0.00718502	3	1.76888	4	
0.275	0.068	0.011914	3	1.76623	4	
0.276	0.068	0.0166429	3	1.76358	4	
0.277	0.068	0.0213718	3	1.76094	4	
0.278	0.068	0.0261007	3	1.75829	4	
0.279	0.068	0.0308296	3	1.75565	4	
0.28	0.068	0.0355584	3	1.753	4	

0.26	0.07	0.0152551	3	1.80899	4	
0.261	0.07	0.0105262	3	1.80632	4	
0.262	0.07	0.00579739	3	1.80366	4	
0.263	0.07	0.00106856	4	1.801	4	
0.264	0.07	0.00366026	3	1.79834	4	
0.265	0.07	0.0150378	3	1.79568	4	
0.266	0.07	0.0103172	3	1.79302	4	
0.267	0.07	0.00559664	3	1.79036	4	
0.268	0.07	0.000876184	4	1.7877	4	
0.269	0.07	0.00384418	3	1.78505	4	
0.27	0.07	0.00856445	3	1.78239	4	
0.271	0.07	0.0132846	3	1.77974	4	
0.272	0.07	0.0029003	3	1.77709	4	
0.273	0.07	0.00182851	3	1.77443	4	
0.274	0.07	0.0065573	3	1.77178	4	
0.275	0.07	0.0112861	3	1.76914	4	
0.276	0.07	0.0160148	3	1.76649	4	
0.277	0.07	0.0207435	3	1.76384	4	
0.278	0.07	0.0254722	3	1.7612	4	
0.279	0.07	0.0302009	3	1.75855	4	
0.28	0.07	0.0349296	3	1.75591	4	

0.26	0.072	0.014611	3	1.81189	4	
0.261	0.072	0.00988228	3	1.80922	4	
0.262	0.072	0.00515362	3	1.80656	4	
0.263	0.072	0.000424971	4	1.8039	4	
0.264	0.072	0.00430365	3	1.80123	4	
0.265	0.072	0.00903225	3	1.79857	4	
0.266	0.072	0.0103806	3	1.79592	4	
0.267	0.072	0.00566071	3	1.79326	4	
0.268	0.072	0.000940928	4	1.7906	4	
0.269	0.072	0.00377876	3	1.78795	4	
0.27	0.072	0.00849835	3	1.78529	4	
0.271	0.072	0.00825614	3	1.78264	4	
0.272	0.072	0.00352749	3	1.77999	4	
0.273	0.072	0.00120114	4	1.77734	4	
0.274	0.072	0.00592974	3	1.77469	4	
0.275	0.072	0.0106583	3	1.77204	4	
0.276	0.072	0.0153869	3	1.76939	4	
0.277	0.072	0.0201154	3	1.76675	4	
0.278	0.072	0.0248439	3	1.7641	4	
0.279	0.072	0.0295724	3	1.76146	4	
0.28	0.072	0.0343009	3	1.75882	4	

0.26	0.074	0.0139665	3	1.81478	4	
0.261	0.074	0.00923802	3	1.81212	4	
0.262	0.074	0.00450955	3	1.80945	4	
0.263	0.074	0.000218904	4	1.80679	4	
0.264	0.074	0.00494733	3	1.80413	4	
0.265	0.074	0.00967573	3	1.80147	4	
0.266	0.074	0.0104458	3	1.79881	4	
0.267	0.074	0.00572659	3	1.79616	4	
0.268	0.074	0.0010075	4	1.7935	4	
0.269	0.074	0.00371149	3	1.79085	4	
0.27	0.074	0.00843038	3	1.78819	4	
0.271	0.074	0.00888296	3	1.78554	4	
0.272	0.074	0.0041545	3	1.78289	4	
0.273	0.074	0.000573934	4	1.78024	4	
0.274	0.074	0.00530235	3	1.77759	4	
0.275	0.074	0.0100307	3	1.77494	4	
0.276	0.074	0.0147591	3	1.7723	4	
0.277	0.074	0.0194874	3	1.76965	4	
0.278	0.074	0.0242157	3	1.76701	4	
0.279	0.074	0.028944	3	1.76436	4	
0.28	0.074	0.0336723	3	1.76172	4	

0.26	0.076	0.0133218	3	1.81768	4	
0.261	0.076	0.00859345	3	1.81501	4	
0.262	0.076	0.00386518	3	1.81235	4	
0.263	0.076	0.000863068	3	1.80969	4	
0.264	0.076	0.00559129	3	1.80703	4	
0.265	0.076	0.0103195	3	1.80437	4	
0.266	0.076	0.0150477	3	1.80171	4	
0.267	0.076	0.00579427	3	1.79906	4	
0.268	0.076	0.0010759	3	1.7964	4	
0.269	0.076	0.00364238	3	1.79375	4	
0.27	0.076	0.0142379	3	1.79109	4	
0.271	0.076	0.00950961	3	1.78844	4	
0.272	0.076	0.00478134	3	1.78579	4	
0.273	0.076	5.30978e-05	4	1.78314	4	
0.274	0.076	0.00467512	3	1.78049	4	
0.275	0.076	0.00940331	3	1.77784	4	
0.276	0.076	0.0141315	3	1.7752	4	
0.277	0.076	0.0188596	3	1.77255	4	
0.278	0.076	0.0235877	3	1.76991	4	
0.279	0.076	0.0283158	3	1.76727	4	
0.28	0.076	0.0330439	3	1.76463	4	

0.26	0.078	0.0126767	3	1.82057	4	
0.261	0.078	0.00794859	3	1.81791	4	
0.262	0.078	0.00322052	3	1.81525	4	
0.263	0.078	0.00150752	3	1.81259	4	
0.264	0.078	0.00623554	3	1.80993	4	
0.265	0.078	0.0109635	3	1.80727	4	
0.266	0.078	0.0156915	3	1.80461	4	
0.267	0.078	0.00586377	3	1.80195	4	
0.268	0.078	0.00114612	4	1.7993	4	
0.269	0.078	0.00357142	3	1.79665	4	
0.27	0.078	0.0148642	3	1.79399	4	
0.271	0.078	0.0101361	3	1.79134	4	
0.272	0.078	0.005408	3	1.78869	4	
0.273	0.078	0.00067996	4	1.78604	4	
0.274	0.078	0.00404806	3	1.78339	4	
0.275	0.078	0.00877604	3	1.78075	4	
0.276	0.078	0.013504	3	1.7781	4	
0.277	0.078	0.0182319	3	1.77546	4	
0.278	0.078	0.0229598	3	1.77281	4	
0.279	0.078	0.0276877	3	1.77017	4	
0.28	0.078	0.0324156	3	1.76753	4	

0.26	0.08	0.0120313	3	1.82347	4	
0.261	0.08	0.00730342	3	1.82081	4	
0.262	0.08	0.00257556	3	1.81814	4	
0.263	0.08	0.00215227	4	1.81548	4	
0.264	0.08	0.00688007	3	1.81282	4	
0.265	0.08	0.0116078	3	1.81017	4	
0.266	0.08	0.0163356	3	1.80751	4	
0.267	0.08	0.00593507	3	1.80485	4	
0.268	0.08	0.00121817	3	1.8022	4	
0.269	0.08	0.00349861	3	1.79954	4	
0.27	0.08	0.00821527	3	1.79689	4	
0.271	0.08	0.0107624	3	1.79424	4	
0.272	0.08	0.00603449	3	1.79159	4	
0.273	0.08	0.00130665	4	1.78894	4	
0.274	0.08	0.00342116	3	1.78629	4	
0.275	0.08	0.00814894	3	1.78365	4	
0.276	0.08	0.0128767	3	1.781	4	
0.277	0.08	0.0176044	3	1.77836	4	
0.278	0.08	0.0223321	3	1.77572	4	
0.279	0.08	0.0270598	3	1.77307	4	
0.28	0.08	0.0317874	3	1.77043	4	

0.26	0.082	0.0113856	3	1.82636	4	
0.261	0.082	0.00665794	3	1.8237	4	
0.262	0.082	0.0019303	3	1.82104	4	
0.263	0.082	0.00279731	3	1.81838	4	
0.264	0.082	0.00752489	3	1.81572	4	
0.265	0.082	0.0122524	3	1.81306	4	
0.266	0.082	0.0107244	3	1.81041	4	
0.267	0.082	0.00600819	3	1.80775	4	
0.268	0.082	0.00129205	3	1.8051	4	
0.269	0.082	0.00342395	4	1.80244	4	
0.27	0.082	0.00813984	3	1.79979	4	
0.271	0.082	0.0113885	3	1.79714	4	
0.272	0.082	0.00666081	3	1.79449	4	
0.273	0.082	0.00193318	3	1.79184	4	
0.274	0.082	0.00279442	3	1.7892	4	
0.275	0.082	0.00752199	3	1.78655	4	
0.276	0.082	0.0122495	3	1.7839	4	
0.277	0.082	0.016977	3	1.78126	4	
0.278	0.082	0.0217045	3	1.77862	4	
0.279	0.082	0.0264319	3	1.77598	4	
0.28	0.082	0.0311594	3	1.77334	4	

0.26	0.084	0.0107396	3	1.82926	4	
0.261	0.084	0.00601217	3	1.8266	4	
0.262	0.084	0.00128475	4	1.82394	4	
0.263	0.084	0.00344264	3	1.82128	4	
0.264	0.084	0.00817	3	1.81862	4	
0.265	0.084	0.0128973	3	1.81596	4	
0.266	0.084	0.0107986	3	1.8133	4	
0.267	0.084	0.00608311	3	1.81065	4	
0.268	0.084	0.00136776	4	1.80799	4	
0.269	0.084	0.00334745	3	1.80534	4	
0.27	0.084	0.00806254	3	1.80269	4	
0.271	0.084	0.0120144	3	1.80004	4	
0.272	0.084	0.00728695	3	1.79739	4	
0.273	0.084	0.00255954	3	1.79474	4	
0.274	0.084	0.00216784	4	1.7921	4	
0.275	0.084	0.00689519	3	1.78945	4	
0.276	0.084	0.0116225	3	1.78681	4	
0.277	0.084	0.0163498	3	1.78416	4	
0.278	0.084	0.0210771	3	1.78152	4	
0.279	0.084	0.0258043	3	1.77888	4	
0.28	0.084	0.0305315	3	1.77624	4	

0.26	0.086	0.0100933	3	1.83215	4	
0.261	0.086	0.00536608	3	1.82949	4	
0.262	0.086	0.000638888	4	1.82683	4	
0.263	0.086	0.00408827	3	1.82417	4	
0.264	0.086	0.0088154	3	1.82151	4	
0.265	0.086	0.0135425	3	1.81886	4	
0.266	0.086	0.0108745	3	1.8162	4	
0.267	0.086	0.00615984	3	1.81355	4	
0.268	0.086	0.0014453	4	1.81089	4	
0.269	0.086	0.0032691	3	1.80824	4	
0.27	0.086	0.00798337	3	1.80559	4	
0.271	0.086	0.0126402	3	1.80294	4	
0.272	0.086	0.00791292	3	1.80029	4	
0.273	0.086	0.00318573	3	1.79764	4	
0.274	0.086	0.00154143	4	1.795	4	
0.275	0.086	0.00626856	3	1.79235	4	
0.276	0.086	0.0109957	3	1.78971	4	
0.277	0.086	0.0157227	3	1.78706	4	
0.278	0.086	0.0204497	3	1.78442	4	
0.279	0.086	0.0251767	3	1.78178	4	
0.28	0.086	0.0299037	3	1.77914	4	

0.26	0.088	0.00944668	3	1.83505	4	
0.261	0.088	0.00471969	3	1.83239	4	
0.262	0.088	7.27096e-06	4	1.82973	4	
0.263	0.088	0.0047342	3	1.82707	4	
0.264	0.088	0.00946109	3	1.82441	4	
0.265	0.088	0.0141879	3	1.82175	4	
0.266	0.088	0.0109522	2	1.8191	4	
0.267	0.088	0.00623838	3	1.81644	4	
0.268	0.088	0.00152467	3	1.81379	4	
0.269	0.088	0.00318891	3	1.81114	4	
0.27	0.088	0.00790233	3	1.80849	4	
0.271	0.088	0.0126156	3	1.80584	4	
0.272	0.088	0.00853874	2	1.80319	4	
0.273	0.088	0.00381251	2	1.80054	4	
0.274	0.088	0.000915179	4	1.7979	4	
0.275	0.088	0.00564208	3	1.79525	4	
0.276	0.088	0.0103689	3	1.79261	4	
0.277	0.088	0.0150958	3	1.78997	4	
0.278	0.088	0.0198226	3	1.78732	4	
0.279	0.088	0.0245493	3	1.78468	4	
0.28	0.088	0.029276	3	1.77997	4	

0.26	0.09	0.00879975	3	1.83794	4	
0.261	0.09	0.00407299	3	1.83528	4	
0.262	0.09	0.000653733	3	1.83262	4	
0.263	0.09	0.00538042	3	1.82996	4	
0.264	0.09	0.0101071	3	1.8273	4	
0.265	0.09	0.0148337	3	1.82465	4	
0.266	0.09	0.0110317	3	1.82199	4	
0.267	0.09	0.00631873	3	1.81934	4	
0.268	0.09	0.00160586	3	1.81669	4	
0.269	0.09	0.00310686	4	1.81404	4	
0.27	0.09	0.00781943	3	1.81139	4	
0.271	0.09	0.0125319	3	1.80662	4	
0.272	0.09	0.00916436	3	1.80398	4	
0.273	0.09	0.00443762	3	1.80134	4	
0.274	0.09	0.000289086	4	1.7987	4	
0.275	0.09	0.00501575	3	1.79606	4	
0.276	0.09	0.00974239	3	1.79343	4	
0.277	0.09	0.014469	3	1.79079	4	
0.278	0.09	0.0191955	3	1.78815	4	
0.279	0.09	0.0239221	3	1.78552	4	
0.28	0.09	0.0286485	3	1.78289	4	

0.26	0.092	0.00815249	3	1.83868	4	
0.261	0.092	0.00342598	4	1.83602	4	
0.262	0.092	0.0013005	3	1.83337	4	
0.263	0.092	0.00602694	3	1.83072	4	
0.264	0.092	0.0107533	3	1.82807	4	
0.265	0.092	0.0154797	3	1.82542	4	
0.266	0.092	0.011113	3	1.82277	4	
0.267	0.092	0.00640089	3	1.82012	4	
0.268	0.092	0.00168888	4	1.81747	4	
0.269	0.092	0.00302297	3	1.81483	4	
0.27	0.092	0.00773466	3	1.81218	4	
0.271	0.092	0.0145164	3	1.80954	4	
0.272	0.092	0.00978982	3	1.8069	4	
0.273	0.092	0.00506332	3	1.80426	4	
0.274	0.092	0.000336848	4	1.80162	4	
0.275	0.092	0.00438958	3	1.79898	4	
0.276	0.092	0.00911598	3	1.79634	4	
0.277	0.092	0.0138423	3	1.79371	4	
0.278	0.092	0.0185686	3	1.79107	4	
0.279	0.092	0.0232949	3	1.78844	4	
0.28	0.092	0.0280212	3	1.78581	4	

0.26	0.094	0.00750492	3	1.84159	4	
0.261	0.094	0.00277866	3	1.83893	4	
0.262	0.094	0.00194757	4	1.83628	4	
0.263	0.094	0.00667375	3	1.83363	4	
0.264	0.094	0.0113999	3	1.83098	4	
0.265	0.094	0.016126	3	1.82833	4	
0.266	0.094	0.0111961	3	1.82568	4	
0.267	0.094	0.00648486	3	1.82303	4	
0.268	0.094	0.00177374	4	1.82039	4	
0.269	0.094	0.00293722	3	1.81774	4	
0.27	0.094	0.00764802	3	1.8151	4	
0.271	0.094	0.0151414	3	1.81246	4	
0.272	0.094	0.0104151	3	1.80982	4	
0.273	0.094	0.00568885	3	1.80718	4	
0.274	0.094	0.000962624	4	1.80454	4	
0.275	0.094	0.00376357	3	1.8019	4	
0.276	0.094	0.00848972	3	1.79926	4	
0.277	0.094	0.0132158	3	1.79663	4	
0.278	0.094	0.0179419	3	1.79399	4	
0.279	0.094	0.0226679	3	1.79136	4	
0.28	0.094	0.0273939	3	1.78873	4	

0.26	0.096	0.00685704	3	1.8445	4	
0.261	0.096	0.00213103	3	1.84185	4	
0.262	0.096	0.00259494	3	1.83919	4	
0.263	0.096	0.00732087	3	1.83654	4	
0.264	0.096	0.0120468	3	1.83389	4	
0.265	0.096	0.0167726	3	1.83124	4	
0.266	0.096	0.011281	3	1.82859	4	
0.267	0.096	0.00657064	3	1.82595	4	
0.268	0.096	0.00186042	3	1.8233	4	
0.269	0.096	0.00284963	3	1.82066	4	
0.27	0.096	0.00755952	3	1.81801	4	
0.271	0.096	0.0157663	3	1.81537	4	
0.272	0.096	0.0110402	3	1.81273	4	
0.273	0.096	0.00631423	3	1.81009	4	
0.274	0.096	0.00158824	3	1.80745	4	
0.275	0.096	0.0031377	3	1.80482	4	
0.276	0.096	0.0078636	3	1.80218	4	
0.277	0.096	0.0125895	3	1.79955	4	
0.278	0.096	0.0173153	3	1.79691	4	
0.279	0.096	0.0220411	3	1.79428	4	
0.28	0.096	0.0267668	3	1.79165	4	

0.26	0.098	0.00620884	3	1.84741	4	
0.261	0.098	0.00148308	3	1.84476	4	
0.262	0.098	0.00324263	3	1.8421	4	
0.263	0.098	0.00796829	3	1.83945	4	
0.264	0.098	0.0126939	3	1.8368	4	
0.265	0.098	0.0174195	3	1.83416	4	
0.266	0.098	0.0113677	3	1.83151	4	
0.267	0.098	0.00665824	3	1.82886	4	
0.268	0.098	0.00194894	3	1.82622	4	
0.269	0.098	0.00276019	3	1.82357	4	
0.27	0.098	0.00746914	3	1.82093	4	
0.271	0.098	0.016391	3	1.81829	4	
0.272	0.098	0.0116652	3	1.81565	4	
0.273	0.098	0.00693944	3	1.81301	4	
0.274	0.098	0.0022137	3	1.81037	4	
0.275	0.098	0.00251199	3	1.80773	4	
0.276	0.098	0.00723764	3	1.8051	4	
0.277	0.098	0.0119632	3	1.80246	4	
0.278	0.098	0.0166888	3	1.79983	4	
0.279	0.098	0.0214143	3	1.7972	4	
0.28	0.098	0.0261398	3	1.79457	4	

