#1:kx	2:ky	3:curvature1/2pi	4:curvature2/2pi	5:...
2.15786	2.72906	0.0941639	0.12699	-0.22056
2.15786	2.79253	-0.332561	0.654247	-0.320626
2.15786	2.85599	-0.82249	1.26005	-0.43575
2.15786	2.91946	-1.34973	1.91106	-0.558423
2.15786	2.98293	-1.84981	2.52692	-0.672865
2.15786	3.04639	-2.21988	2.98111	-0.75582
2.15786	3.10986	-2.35426	3.14453	-0.784431
2.15786	3.17333	-2.20665	2.96082	-0.748893
2.15786	3.23679	-1.82338	2.48649	-0.659043
2.15786	3.30026	-1.31015	1.85075	-0.537804
2.15786	3.36373	-0.769929	1.18028	-0.408531
2.15786	3.42719	-0.267241	0.555558	-0.287104
2.15786	3.49066	0.171948	0.0100634	-0.181122
2.15786	3.55413	0.545663	-0.452386	-0.0925219
2.15786	3.61759	0.86255	-0.841468	-0.0203442
2.15786	3.68106	1.13402	-1.17067	0.0374534
2.15786	3.74452	1.37069	-1.45285	0.0830639
2.15786	3.80799	1.58127	-1.69866	0.118438
2.15786	3.87146	1.77241	-1.91636	0.145164
2.15786	3.93492	1.94906	-2.11213	0.164472
2.15786	3.99839	2.11477	-2.29044	0.177273
2.15786	4.06186	2.27204	-2.45444	0.184213
2.15786	4.12532	2.42262	-2.60632	0.185722
2.15786	4.18879	2.56768	-2.74749	0.182056
2.15786	4.25226	2.70797	-2.87885	0.173325
2.15786	4.31572	2.84396	-3.00084	0.15952
2.15786	4.37919	2.97589	-3.1136	0.140531
2.15786	4.44266	3.10385	-3.21702	0.11616
2.15786	4.50612	3.2278	-3.31082	0.0861362
2.15786	4.56959	3.34765	-3.39455	0.0501201
2.15786	4.63306	3.46323	-3.46766	0.00771413
2.15786	4.69652	3.57436	-3.52953	-0.0415301
2.15786	4.75999	3.68081	-3.57943	-0.0981036
2.15786	4.82346	3.78235	-3.61663	-0.16253
2.15786	4.88692	3.87877	-3.64036	-0.235354
2.15786	4.95039	3.96982	-3.64985	-0.317122
2.15786	5.01385	4.05531	-3.64436	-0.408364
2.15786	5.07732	4.13503	-3.62321	-0.509562
2.15786	5.14079	4.20882	-3.58583	-0.621118
2.15786	5.20425	4.27654	-3.53182	-0.743302
2.15786	5.26772	4.33808	-3.46098	-0.876198
2.15786	5.33119	4.39341	-3.37344	-1.01963
2.15786	5.39465	4.44252	-3.2697	-1.17309
2.15786	5.45812	4.48549	-3.15078	-1.33564
2.15786	5.52159	4.52248	-3.01828	-1.50581
2.15786	5.58505	4.55372	-2.8745	-1.68151
2.15786	5.64852	4.57955	-2.72255	-1.85996
2.15786	5.71199	4.60037	-2.56633	-2.03766
2.15786	5.77545	4.61672	-2.41057	-2.21037
2.15786	5.83892	4.62915	-2.26071	-2.37321
2.15786	5.90239	4.63832	-2.12265	-2.52089
2.15786	5.96585	4.64484	-2.0025	-2.64791
2.15786	6.02932	4.64933	-1.90609	-2.74903
2.15786	6.09279	4.65229	-1.83852	-2.81966
2.15786	6.15625	4.65408	-1.80365	-2.85631
2.15786	6.21972	4.65491	-1.80367	-2.85696

2.22133	0	5.5324	-3.668	-1.86788
2.22133	0.0634665	5.53033	-3.71386	-1.81968
2.22133	0.126933	5.52648	-3.77704	-1.75234
2.22133	0.1904	5.52046	-3.85453	-1.66851
2.22133	0.253866	5.51182	-3.94273	-1.57133
2.22133	0.317333	5.50011	-4.03781	-1.46418
2.22133	0.380799	5.48485	-4.13593	-1.35043
2.22133	0.444266	5.46561	-4.23349	-1.23326
2.22133	0.507732	5.44201	-4.32729	-1.1155
2.22133	0.571199	5.41374	-4.41461	-0.99954
2.22133	0.634665	5.38054	-4.4933	-0.88731
2.22133	0.698132	5.34223	-4.56173	-0.780263
2.22133	0.761598	5.29869	-4.61874	-0.679428
2.22133	0.825065	5.24988	-4.66364	-0.585457
2.22133	0.888531	5.19578	-4.69609	-0.498692
2.22133	0.951998	5.13643	-4.71602	-0.419226
2.22133	1.01546	5.07191	-4.72362	-0.346962
2.22133	1.07893	5.00233	-4.71923	-0.281666
2.22133	1.1424	4.92783	-4.70332	-0.223009
2.22133	1.20586	4.84856	-4.67642	-0.170605
2.22133	1.26933	4.76472	-4.63914	-0.124036
2.22133	1.3328	4.67648	-4.59208	-0.0828739
2.22133	1.39626	4.58407	-4.53588	-0.0466997
2.22133	1.45973	4.48769	-4.47116	-0.0151119
2.22133	1.5232	4.38756	-4.39849	0.0122635
2.22133	1.58666	4.28392	-4.31844	0.0357663
2.22133	1.65013	4.17695	-4.23151	0.0556978
2.22133	1.7136	4.06687	-4.13814	0.0723165
2.22133	1.77706	3.95381	-4.03871	0.0858344
2.22133	1.84053	3.83788	-3.93347	0.0964132
2.22133	1.904	3.7191	-3.82255	0.104159
2.22133	1.96746	3.59737	-3.70588	0.109116
2.22133	2.03093	3.47241	-3.58316	0.111259
2.22133	2.0944	3.3437	-3.45377	0.110481
2.22133	2.15786	3.21037	-3.31662	0.106581
2.22133	2.22133	3.07107	-3.17005	0.0992414
2.22133	2.28479	2.92374	-3.01155	0.0880094
2.22133	2.34826	2.7654	-2.83751	0.0722628
2.22133	2.41173	2.59179	-2.64284	0.0511799
2.22133	2.47519	2.3969	-2.42049	0.0237071
2.22133	2.53866	2.17256	-2.16098	-0.011458
2.22133	2.60213	1.90807	-1.85206	-0.0558385
2.22133	2.66559	1.59029	-1.47897	-0.111041
2.22133	2.72906	1.20517	-1.0263	-0.178398
2.22133	2.79253	0.742153	-0.483142	-0.258199
2.22133	2.85599	0.203625	0.146047	-0.348342
2.22133	2.91946	-0.379745	0.824238	-0.442462
2.22133	2.98293	-0.933707	1.46495	-0.528446
2.22133	3.04639	-1.34303	1.9359	-0.589498
2.22133	3.10986	-1.49208	2.10533	-0.609754
2.22133	3.17333	-1.33088	1.91652	-0.582536
2.22133	3.23679	-0.909394	1.42631	-0.514526
2.22133	3.30026	-0.343266	0.766592	-0.421648
2.22133	3.36373	0.252176	0.0697746	-0.320806
2.22133	3.42719	0.802584	-0.577536	-0.224223
2.22133	3.49066	1.27722	-1.13818	-0.138359
2.22133	3.55413	1.67362	-1.60759	-0.0653959
2.22133	3.61759	2.00232	-1.99653	-0.00511634
2.22133	3.68106	2.2773	-2.32031	0.0437397
2.22133	3.74452	2.51166	-2.59353	0.082707
2.22133	3.80799	2.71606	-2.82834	0.113235
2.22133	3.87146	2.89862	-3.03408	0.136549
2.22133	3.93492	3.06528	-3.21767	0.153629
2.22133	3.99839	3.22028	-3.3841	0.165219
2.22133	4.06186	3.36654	-3.53684	0.171863
2.22133	4.12532	3.50607	-3.67827	0.17394
2.22133	4.18879	3.64018	-3.80996	0.171691
2.22133	4.25226	3.76969	-3.93285	0.165245
2.22133	4.31572	3.89508	-4.04748	0.154638
2.22133	4.37919	4.01659	-4.15404	0.139832
2.22133	4.44266	4.13429	-4.2525	0.120721
2.22133	4.50612	4.24812	-4.34266	0.0971508
2.22133	4.56959	4.35796	-4.42419	0.0689195
2.22133	4.63306	4.46363	-4.49668	0.0357906
2.22133	4.69652	4.56493	-4.55969	-0.00250022
2.22133	4.75999	4.66164	-4.6127	-0.0462364
2.22133	4.82346	4.75356	-4.65523	-0.0957104
2.22133	4.88692	4.84047	-4.68677	-0.151212
2.22133	4.95039	4.92219	-4.70688	-0.213013
2.22133	5.01385	4.99857	-4.71515	-0.281351
2.22133	5.07732	5.06946	-4.71128	-0.356407
2.22133	5.14079	5.13478	-4.69507	-0.438278
2.22133	5.20425	5.19446	-4.66647	-0.526944
2.22133	5.26772	5.24849	-4.62565	-0.622236
2.22133	5.33119	5.29691	-4.57299	-0.723787
2.22133	5.39465	5.33981	-4.50919	-0.83099
2.22133	5.45812	5.37734	-4.43529	-0.942949
2.22133	5.52159	5.40972	-4.35271	-1.05843
2.22133	5.58505	5.43723	-4.26331	-1.17585
2.22133	5.64852	5.4602	-4.16942	-1.29319
2.22133	5.71199	5.47902	-4.07379	-1.40809
2.22133	5.77545	5.49415	-3.97958	-1.51781
2.22133	5.83892	5.50603	-3.89024	-1.61935
2.22133	5.90239	5.51516	-3.80939	-1.70956
2.22133	5.96585	5.52199	-3.74059	-1.78533
2.22133	6.02932	5.52691	-3.68711	-1.84379
2.22133	6.09279	5.53026	-3.65167	-1.88256
2.22133	6.15625	5.53226	-3.63622	-1.8999
2.22133	6.21972	5.53299	-3.64171	-1.89497

2.28479	0	6.44073	-5.37216	-1.07044
2.28479	0.0634665	6.43792	-5.39849	-1.04112
2.28479	0.126933	6.43294	-5.43266	-1.00181
2.28479	0.1904	6.42553	-5.47303	-0.953851
2.28479	0.253866	6.41539	-5.51776	-0.898818
2.28479	0.317333	6.4022	-5.56483	-0.838378
2.28479	0.380799	6.38561	-5.61224	-0.774209
2.28479	0.444266	6.36533	-5.65808	-0.707908
2.28479	0.507732	6.34107	-5.70061	-0.640926
2.28479	0.571199	6.31257	-5.73832	-0.574522
2.28479	0.634665	6.27961	-5.76995	-0.509744
2.28479	0.698132	6.24203	-5.7945	-0.44742
2.28479	0.761598	6.19971	-5.81125	-0.388172
2.28479	0.825065	6.15257	-5.81967	-0.332433
2.28479	0.888531	6.10056	-5.81947	-0.280473
2.28479	0.951998	6.0437	-5.81052	-0.232426
2.28479	1.01546	5.98202	-5.79284	-0.188318
2.28479	1.07893	5.91561	-5.76655	-0.148089
2.28479	1.1424	5.84456	-5.73191	-0.11162
2.28479	1.20586	5.76901	-5.68919	-0.0787475
2.28479	1.26933	5.68914	-5.63876	-0.0492814
2.28479	1.3328	5.60512	-5.581	-0.0230179
2.28479	1.39626	5.51716	-5.51633	0.000250737
2.28479	1.45973	5.42548	-5.44516	0.0207278
2.28479	1.5232	5.33032	-5.36792	0.0386058
2.28479	1.58666	5.23189	-5.28501	0.0540612
2.28479	1.65013	5.13043	-5.19681	0.06725
2.28479	1.7136	5.02613	-5.10364	0.0783041
2.28479	1.77706	4.91915	-5.00576	0.0873276
2.28479	1.84053	4.80958	-4.90333	0.0943927
2.28479	1.904	4.69741	-4.79638	0.0995355
2.28479	1.96746	4.58247	-4.68473	0.102751
2.28479	2.03093	4.46439	-4.56795	0.103985
2.28479	2.0944	4.34249	-4.44526	0.103129
2.28479	2.15786	4.21565	-4.31537	0.100007
2.28479	2.22133	4.08217	-4.1763	0.0943661
2.28479	2.28479	3.93952	-4.02519	0.0858579
2.28479	2.34826	3.78405	-3.85792	0.0740256
2.28479	2.41173	3.6106	-3.66876	0.0582863
2.28479	2.47519	3.41209	-3.44991	0.0379219
2.28479	2.53866	3.17912	-3.19111	0.0120859
2.28479	2.60213	2.89973	-2.87947	-0.0201469
2.28479	2.66559	2.56002	-2.5002	-0.0596493
2.28479	2.72906	2.14634	-2.03912	-0.106957
2.28479	2.79253	1.65074	-1.48856	-0.161746
2.28479	2.85599	1.08103	-0.85834	-0.222014
2.28479	2.91946	0.474959	-0.190902	-0.28312
2.28479	2.98293	-0.0886341	0.427025	-0.337253
2.28479	3.04639	-0.497473	0.873078	-0.374423
2.28479	3.10986	-0.645089	1.03182	-0.385683
2.28479	3.17333	-0.486756	0.854918	-0.367364
2.28479	3.23679	-0.0671464	0.390819	-0.323128
2.28479	3.30026	0.507256	-0.244928	-0.261972
2.28479	3.36373	1.12409	-0.929845	-0.193986
2.28479	3.42719	1.70444	-1.57709	-0.127093
2.28479	3.49066	2.21044	-2.1441	-0.0660349
2.28479	3.55413	2.63424	-2.62096	-0.0128902
2.28479	3.61759	2.98375	-3.0152	0.0319477
2.28479	3.68106	3.27257	-3.34091	0.0689504
2.28479	3.74452	3.51456	-3.61277	0.0989268
2.28479	3.80799	3.72163	-3.84353	0.122738
2.28479	3.87146	3.90315	-4.04337	0.141165
2.28479	3.93492	4.06616	-4.21995	0.154862
2.28479	3.99839	4.21577	-4.37892	0.164347
2.28479	4.06186	4.35557	-4.52426	0.170013
2.28479	4.12532	4.48807	-4.65875	0.172146
2.28479	4.18879	4.61491	-4.78427	0.170942
2.28479	4.25226	4.73718	-4.90199	0.166521
2.28479	4.31572	4.85551	-5.01262	0.158942
2.28479	4.37919	4.97024	-5.11651	0.148214
2.28479	4.44266	5.0815	-5.21377	0.134306
2.28479	4.50612	5.18926	-5.30432	0.117156
2.28479	4.56959	5.29342	-5.38795	0.096677
2.28479	4.63306	5.3938	-5.46439	0.0727662
2.28479	4.69652	5.49018	-5.53332	0.045311
2.28479	4.75999	5.58233	-5.5944	0.0141968
2.28479	4.82346	5.67005	-5.64732	-0.0206844
2.28479	4.88692	5.7531	-5.69175	-0.059425
2.28479	4.95039	5.83131	-5.72746	-0.102091
2.28479	5.01385	5.90451	-5.75425	-0.148711
2.28479	5.07732	5.97258	-5.77202	-0.19926
2.28479	5.14079	6.03544	-5.78077	-0.253645
2.28479	5.20425	6.09305	-5.78066	-0.311687
2.28479	5.26772	6.14541	-5.77195	-0.373105
2.28479	5.33119	6.19259	-5.75511	-0.437492
2.28479	5.39465	6.2347	-5.7308	-0.504299
2.28479	5.45812	6.27191	-5.69987	-0.572816
2.28479	5.52159	6.30444	-5.66342	-0.642165
2.28479	5.58505	6.33255	-5.62274	-0.71129
2.28479	5.64852	6.35653	-5.57936	-0.778963
2.28479	5.71199	6.37674	-5.53498	-0.843808
2.28479	5.77545	6.39353	-5.49144	-0.904331
2.28479	5.83892	6.40725	-5.45065	-0.958979
2.28479	5.90239	6.41825	-5.4145	-1.00621
2.28479	5.96585	6.42686	-5.38475	-1.04457
2.28479	6.02932	6.43333	-5.36295	-1.07279
2.28479	6.09279	6.43788	-5.35029	-1.08991
2.28479	6.15625	6.44062	-5.34752	-1.09528
2.28479	6.21972	6.44159	-5.3549	-1.08872

2.34826	0	7.35589	-6.8268	-0.53002
2.34826	0.0634665	7.35232	-6.83918	-0.513972
2.34826	0.126933	7.34589	-6.85337	-0.493248
2.34826	0.1904	7.33639	-6.86857	-0.468479
2.34826	0.253866	7.32362	-6.88383	-0.440369
2.34826	0.317333	7.30734	-6.89819	-0.40966
2.34826	0.380799	7.28733	-6.91068	-0.377096
2.34826	0.444266	7.26335	-6.92033	-0.343388
2.34826	0.507732	7.23519	-6.9263	-0.309192
2.34826	0.571199	7.20268	-6.9278	-0.275087
2.34826	0.634665	7.16565	-6.92419	-0.24157
2.34826	0.698132	7.12398	-6.91494	-0.209048
2.34826	0.761598	7.07759	-6.89965	-0.177842
2.34826	0.825065	7.02644	-6.87805	-0.14819
2.34826	0.888531	6.97052	-6.84995	-0.120258
2.34826	0.951998	6.90986	-6.81531	-0.094148
2.34826	1.01546	6.84455	-6.77414	-0.0699105
2.34826	1.07893	6.77468	-6.72656	-0.0475518
2.34826	1.1424	6.70041	-6.67273	-0.0270457
2.34826	1.20586	6.62191	-6.61288	-0.00834093
2.34826	1.26933	6.53938	-6.54729	0.00863073
2.34826	1.3328	6.45304	-6.47625	0.0239483
2.34826	1.39626	6.36313	-6.40008	0.0376961
2.34826	1.45973	6.2699	-6.31913	0.0499589
2.34826	1.5232	6.17361	-6.23371	0.0608184
2.34826	1.58666	6.07448	-6.14414	0.0703496
2.34826	1.65013	5.97273	-6.0507	0.0786178
2.34826	1.7136	5.86853	-5.9536	0.0856757
2.34826	1.77706	5.76197	-5.85297	0.091561
2.34826	1.84053	5.65305	-5.74883	0.0962933
2.34826	1.904	5.54161	-5.64102	0.0998708
2.34826	1.96746	5.42727	-5.52912	0.102267
2.34826	2.03093	5.30937	-5.41244	0.103427
2.34826	2.0944	5.18687	-5.28982	0.103262
2.34826	2.15786	5.05814	-5.15952	0.101644
2.34826	2.22133	4.92086	-5.01904	0.0983978
2.34826	2.28479	4.77171	-4.86483	0.093299
2.34826	2.34826	4.60613	-4.69205	0.0860637
2.34826	2.41173	4.41792	-4.49417	0.0763479
2.34826	2.47519	4.19899	-4.26268	0.0637514
2.34826	2.53866	3.93915	-3.98694	0.0478379
2.34826	2.60213	3.62636	-3.65452	0.0281837
2.34826	2.66559	3.24804	-3.2525	0.00447687
2.34826	2.72906	2.79413	-2.77078	-0.0233039
2.34826	2.79253	2.26305	-2.20836	-0.0546079
2.34826	2.85599	1.67105	-1.583	-0.0879385
2.34826	2.91946	1.0627	-0.942104	-0.120503
2.34826	2.98293	0.515745	-0.367614	-0.148167
2.34826	3.04639	0.129555	0.0362724	-0.166092
2.34826	3.10986	-0.00802468	0.177708	-0.170198
2.34826	3.17333	0.138624	0.019552	-0.158859
2.34826	3.23679	0.533935	-0.400954	-0.133698
2.34826	3.30026	1.09006	-0.991861	-0.0988366
2.34826	3.36373	1.70758	-1.64887	-0.0591979
2.34826	3.42719	2.30866	-2.28994	-0.0190187
2.34826	3.49066	2.84864	-2.86757	0.0188147
2.34826	3.55413	3.31123	-3.36389	0.0527276
2.34826	3.61759	3.69795	-3.77981	0.0821034
2.34826	3.68106	4.01882	-4.12533	0.106905
2.34826	3.74452	4.2864	-4.41325	0.127387
2.34826	3.80799	4.51269	-4.65594	0.14392
2.34826	3.87146	4.70783	-4.86393	0.156885
2.34826	3.93492	4.87989	-5.04562	0.166629
2.34826	3.99839	5.03501	-5.20745	0.173444
2.34826	4.06186	5.17774	-5.35419	0.177565
2.34826	4.12532	5.31133	-5.48929	0.179171
2.34826	4.18879	5.43809	-5.61518	0.178391
2.34826	4.25226	5.55959	-5.7335	0.175318
2.34826	4.31572	5.67684	-5.84536	0.170007
2.34826	4.37919	5.79047	-5.9514	0.162489
2.34826	4.44266	5.90083	-6.05197	0.152773
2.34826	4.50612	6.00803	-6.14721	0.140854
2.34826	4.56959	6.11207	-6.23709	0.126719
2.34826	4.63306	6.21284	-6.32148	0.110348
2.34826	4.69652	6.31015	-6.40018	0.0917245
2.34826	4.75999	6.40379	-6.47298	0.0708373
2.34826	4.82346	6.49353	-6.53965	0.0476875
2.34826	4.88692	6.57915	-6.59998	0.0222938
2.34826	4.95039	6.66042	-6.6538	-0.00530099
2.34826	5.01385	6.73715	-6.70097	-0.0350231
2.34826	5.07732	6.80917	-6.74146	-0.0667613
2.34826	5.14079	6.87637	-6.77529	-0.100359
2.34826	5.20425	6.93866	-6.80258	-0.135609
2.34826	5.26772	6.99601	-6.82355	-0.172242
2.34826	5.33119	7.04842	-6.83855	-0.209928
2.34826	5.39465	7.09596	-6.84803	-0.248267
2.34826	5.45812	7.13875	-6.85255	-0.286786
2.34826	5.52159	7.17692	-6.85281	-0.324948
2.34826	5.58505	7.21068	-6.84959	-0.362148
2.34826	5.64852	7.24025	-6.84375	-0.397733
2.34826	5.71199	7.26588	-6.83624	-0.431012
2.34826	5.77545	7.28783	-6.82801	-0.461282
2.34826	5.83892	7.30635	-6.82	-0.487852
2.34826	5.90239	7.3217	-6.81312	-0.510081
2.34826	5.96585	7.33408	-6.80813	-0.527403
2.34826	6.02932	7.34367	-6.80568	-0.539369
2.34826	6.09279	7.35061	-6.80622	-0.54567
2.34826	6.15625	7.35496	-6.80996	-0.546161
2.34826	6.21972	7.35673	-6.81691	-0.540875

2.41173	0	8.27716	-8.05784	-0.219889
2.41173	0.0634665	8.27264	-8.06091	-0.212232
2.41173	0.126933	8.26401	-8.06199	-0.202483
2.41173	0.1904	8.25117	-8.06067	-0.19092
2.41173	0.253866	8.23396	-8.05651	-0.177845
2.41173	0.317333	8.21224	-8.04904	-0.163567
2.41173	0.380799	8.18587	-8.03782	-0.148394
2.41173	0.444266	8.15472	-8.02242	-0.132622
2.41173	0.507732	8.11867	-8.00244	-0.116522
2.41173	0.571199	8.07765	-7.97756	-0.10034
2.41173	0.634665	8.0316	-7.94751	-0.0842895
2.41173	0.698132	7.9805	-7.9121	-0.0685494
2.41173	0.761598	7.92438	-7.87119	-0.0532665
2.41173	0.825065	7.86328	-7.82473	-0.0385554
2.41173	0.888531	7.79731	-7.77274	-0.0245016
2.41173	0.951998	7.7266	-7.71529	-0.0111646
2.41173	1.01546	7.65132	-7.65253	0.00141859
2.41173	1.07893	7.57168	-7.58463	0.0132297
2.41173	1.1424	7.4879	-7.51183	0.0242656
2.41173	1.20586	7.40024	-7.43438	0.0345351
2.41173	1.26933	7.30896	-7.35258	0.0440556
2.41173	1.3328	7.21434	-7.26672	0.0528506
2.41173	1.39626	7.11666	-7.17711	0.0609469
2.41173	1.45973	7.01617	-7.08404	0.0683729
2.41173	1.5232	6.91312	-6.98778	0.0751557
2.41173	1.58666	6.80771	-6.88853	0.0813204
2.41173	1.65013	6.70006	-6.78646	0.0868875
2.41173	1.7136	6.59022	-6.68163	0.091872
2.41173	1.77706	6.47811	-6.57395	0.0962812
2.41173	1.84053	6.36348	-6.46318	0.100114
2.41173	1.904	6.24585	-6.34883	0.103358
2.41173	1.96746	6.12446	-6.23011	0.105988
2.41173	2.03093	5.99815	-6.10581	0.107966
2.41173	2.0944	5.86523	-5.9742	0.109237
2.41173	2.15786	5.72338	-5.83288	0.109728
2.41173	2.22133	5.56939	-5.67855	0.109344
2.41173	2.28479	5.39902	-5.50686	0.107973
2.41173	2.34826	5.20674	-5.31212	0.105479
2.41173	2.41173	4.98549	-5.08715	0.101711
2.41173	2.47519	4.72671	-4.82321	0.0965104
2.41173	2.53866	4.42048	-4.51024	0.0897263
2.41173	2.60213	4.05642	-4.13774	0.0812499
2.41173	2.66559	3.62566	-3.69681	0.0710658
2.41173	2.72906	3.12436	-3.1838	0.0593304
2.41173	2.79253	2.55942	-2.60603	0.0464751
2.41173	2.85599	1.95545	-1.98897	0.0333162
2.41173	2.91946	1.36063	-1.38209	0.0211203
2.41173	2.98293	0.846095	-0.858198	0.0115414
2.41173	3.04639	0.493334	-0.500521	0.00634481
2.41173	3.10986	0.369425	-0.377451	0.00693011
2.41173	3.17333	0.500605	-0.515678	0.0138355
2.41173	3.23679	0.860676	-0.888421	0.0265126
2.41173	3.30026	1.38256	-1.4272	0.0435252
2.41173	3.36373	1.98474	-2.0487	0.0630406
2.41173	3.42719	2.59601	-2.68002	0.0833208
2.41173	3.49066	3.16813	-3.27161	0.103016
2.41173	3.55413	3.67643	-3.79791	0.121235
2.41173	3.61759	4.11398	-4.2515	0.137485
2.41173	3.68106	4.48456	-4.63597	0.151554
2.41173	3.74452	4.79703	-4.96012	0.163407
2.41173	3.80799	5.06172	-5.23437	0.173105
2.41173	3.87146	5.28853	-5.4687	0.180754
2.41173	3.93492	5.486	-5.67177	0.186471
2.41173	3.99839	5.66113	-5.85069	0.190366
2.41173	4.06186	5.81944	-6.01107	0.192536
2.41173	4.12532	5.96513	-6.15721	0.193061
2.41173	4.18879	6.10138	-6.29231	0.192005
2.41173	4.25226	6.23048	-6.41875	0.189418
2.41173	4.31572	6.35407	-6.5382	0.185336
2.41173	4.37919	6.47331	-6.65183	0.179785
2.41173	4.44266	6.58891	-6.7604	0.172789
2.41173	4.50612	6.70135	-6.86438	0.164363
2.41173	4.56959	6.81085	-6.96402	0.154527
2.41173	4.63306	6.91747	-7.05942	0.143299
2.41173	4.69652	7.02117	-7.15055	0.130705
2.41173	4.75999	7.12183	-7.23732	0.116779
2.41173	4.82346	7.21924	-7.31959	0.101566
2.41173	4.88692	7.3132	-7.3972	0.0851255
2.41173	4.95039	7.40348	-7.47001	0.0675344
2.41173	5.01385	7.48984	-7.53786	0.0488889
2.41173	5.07732	7.57207	-7.60067	0.029308
2.41173	5.14079	7.64997	-7.65837	0.00893522
2.41173	5.20425	7.72338	-7.71096	-0.0120596
2.41173	5.26772	7.79214	-7.7585	-0.0334793
2.41173	5.33119	7.85618	-7.80112	-0.0550993
2.41173	5.39465	7.91543	-7.83899	-0.0766688
2.41173	5.45812	7.96988	-7.87237	-0.097913
2.41173	5.52159	8.01954	-7.90158	-0.118538
2.41173	5.58505	8.06449	-7.92697	-0.138235
2.41173	5.64852	8.1048	-7.94894	-0.15669
2.41173	5.71199	8.14059	-7.9679	-0.173592
2.41173	5.77545	8.17197	-7.98428	-0.188644
2.41173	5.83892	8.19909	-7.99848	-0.201573
2.41173	5.90239	8.22206	-8.01086	-0.212143
2.41173	5.96585	8.24099	-8.02173	-0.220169
2.41173	6.02932	8.25598	-8.03131	-0.22552
2.41173	6.09279	8.26708	-8.03973	-0.22813
2.41173	6.15625	8.27432	-8.04703	-0.228003
2.41173	6.21972	8.2777	-8.05312	-0.22521

2.47519	0	9.21828	-9.14741	-0.07141
2.47519	0.0634665	9.21243	-9.14418	-0.0687647
2.47519	0.126933	9.20065	-9.13607	-0.0650726
2.47519	0.1904	9.18287	-9.12289	-0.0604532
2.47519	0.253866	9.15905	-9.10448	-0.0550329
2.47519	0.317333	9.12915	-9.08066	-0.0489406
2.47519	0.380799	9.09316	-9.0513	-0.0423034
2.47519	0.444266	9.0511	-9.01628	-0.0352432
2.47519	0.507732	9.003	-8.97554	-0.0278737
2.47519	0.571199	8.94895	-8.92904	-0.0202987
2.47519	0.634665	8.88907	-8.8768	-0.0126105
2.47519	0.698132	8.8235	-8.81891	-0.00488896
2.47519	0.761598	8.75244	-8.75549	0.00279791
2.47519	0.825065	8.67612	-8.68671	0.0103941
2.47519	0.888531	8.59479	-8.61278	0.0178548
2.47519	0.951998	8.50874	-8.53396	0.0251453
2.47519	1.01546	8.4183	-8.45054	0.0322398
2.47519	1.07893	8.32377	-8.36283	0.0391204
2.47519	1.1424	8.2255	-8.27115	0.0457757
2.47519	1.20586	8.12382	-8.17584	0.0521998
2.47519	1.26933	8.01905	-8.07722	0.0583909
2.47519	1.3328	7.9115	-7.97559	0.0643504
2.47519	1.39626	7.80144	-7.87123	0.0700818
2.47519	1.45973	7.68908	-7.76434	0.0755899
2.47519	1.5232	7.57456	-7.6551	0.08088
2.47519	1.58666	7.45794	-7.54355	0.0859567
2.47519	1.65013	7.33916	-7.42963	0.0908238
2.47519	1.7136	7.218	-7.31313	0.0954831
2.47519	1.77706	7.09404	-7.19364	0.099934
2.47519	1.84053	6.96664	-7.07049	0.104173
2.47519	1.904	6.83481	-6.9427	0.108193
2.47519	1.96746	6.6972	-6.80891	0.111984
2.47519	2.03093	6.55195	-6.66723	0.115529
2.47519	2.0944	6.39661	-6.51522	0.118811
2.47519	2.15786	6.22801	-6.34964	0.121804
2.47519	2.22133	6.04207	-6.16642	0.124483
2.47519	2.28479	5.83374	-5.96048	0.126817
2.47519	2.34826	5.59689	-5.72563	0.128777
2.47519	2.41173	5.32434	-5.45469	0.130336
2.47519	2.47519	5.00815	-5.13968	0.131477
2.47519	2.53866	4.64029	-4.77257	0.132195
2.47519	2.60213	4.21401	-4.34664	0.132511
2.47519	2.66559	3.7261	-3.85873	0.132483
2.47519	2.72906	3.18033	-3.3127	0.132213
2.47519	2.79253	2.59162	-2.72368	0.131865
2.47519	2.85599	1.99018	-2.12211	0.131663
2.47519	2.91946	1.42315	-1.55543	0.13189
2.47519	2.98293	0.950893	-1.08433	0.132856
2.47519	3.04639	0.636019	-0.771687	0.134857
2.47519	3.10986	0.526768	-0.665895	0.13811
2.47519	3.17333	0.64139	-0.785226	0.142687
2.47519	3.23679	0.961657	-1.11133	0.148492
2.47519	3.30026	1.43933	-1.59573	0.155273
2.47519	3.36373	2.01179	-2.17547	0.16268
2.47519	3.42719	2.61861	-2.78978	0.170335
2.47519	3.49066	3.21262	-3.39116	0.177888
2.47519	3.55413	3.76356	-3.94908	0.185045
2.47519	3.61759	4.25646	-4.44833	0.191588
2.47519	3.68106	4.68754	-4.885	0.19736
2.47519	3.74452	5.05996	-5.26215	0.202258
2.47519	3.80799	5.38045	-5.58645	0.206219
2.47519	3.87146	5.65701	-5.86587	0.20921
2.47519	3.93492	5.89756	-6.1083	0.211211
2.47519	3.99839	6.10925	-6.32089	0.212219
2.47519	4.06186	6.2982	-6.50975	0.212235
2.47519	4.12532	6.46942	-6.67991	0.211261
2.47519	4.18879	6.62696	-6.83542	0.209307
2.47519	4.25226	6.77398	-6.97945	0.206379
2.47519	4.31572	6.91291	-7.11443	0.202487
