#1:t	2:m	3:gap1	4:kx_itr1	5:gap2	6:kx_itr2	7:...
1.074	0.05	0.0713375	4	0.301488	5	
1.076	0.05	0.0752421	4	0.308226	5	
1.078	0.05	0.0791443	4	0.314969	5	
1.08	0.05	0.0830441	4	0.321718	5	
1.082	0.05	0.0869414	4	0.328473	5	
1.084	0.05	0.0908364	4	0.335232	5	
1.086	0.05	0.0947289	4	0.341996	5	
1.088	0.05	0.0986189	4	0.348765	5	
1.09	0.05	0.102507	4	0.355538	5	
1.092	0.05	0.106392	3	0.362315	5	
1.094	0.05	0.110275	3	0.369095	5	
1.096	0.05	0.114155	3	0.375879	5	
1.098	0.05	0.118033	3	0.382666	5	
1.1	0.05	0.121909	3	0.389457	5	

0.9	0.06	0.113332	4	0.299677	5	
0.902	0.06	0.109192	4	0.293207	5	
0.904	0.06	0.105054	4	0.286747	5	
0.906	0.06	0.10092	4	0.280297	5	
0.908	0.06	0.0967882	3	0.273858	5	
0.91	0.06	0.0926596	3	0.267432	5	
0.912	0.06	0.088534	3	0.261018	5	
0.914	0.06	0.0844114	3	0.254618	5	
0.916	0.06	0.0802917	3	0.244979	5	
0.918	0.06	0.076175	3	0.238768	5	
0.92	0.06	0.0720612	3	0.232575	5	
0.922	0.06	0.0679503	3	0.2264	5	
0.924	0.06	0.0638423	3	0.220246	5	
0.926	0.06	0.0597373	3	0.214114	5	
0.928	0.06	0.0556352	3	0.208006	5	
0.93	0.06	0.0515359	3	0.201923	5	
0.932	0.06	0.0474396	3	0.19587	4	
0.934	0.06	0.0433462	4	0.189848	4	
0.936	0.06	0.0392556	4	0.181525	5	
0.938	0.06	0.035168	4	0.175764	4	
0.94	0.06	0.0310832	4	0.170044	4	
0.942	0.06	0.0270013	4	0.164369	4	
0.944	0.06	0.0229223	4	0.158743	4	
0.946	0.06	0.0188461	4	0.153173	4	
0.948	0.06	0.0147728	4	0.146103	4	
0.95	0.06	0.0107023	4	0.140871	4	
0.952	0.06	0.00663472	4	0.135712	4	
0.954	0.06	0.00256994	4	0.130636	4	
0.956	0.06	0.00149201	4	0.124756	4	
0.958	0.06	0.00555113	4	0.120083	4	
0.96	0.06	0.00960743	4	0.115013	4	
0.962	0.06	0.0136609	4	0.110767	4	
0.964	0.06	0.0177116	4	0.106646	4	
0.966	0.06	0.0217595	4	0.102617	3	
0.968	0.06	0.0258045	4	0.0986323	4	
0.97	0.06	0.0298468	4	0.0951777	4	
0.972	0.06	0.033351	3	0.0917204	4	
0.974	0.06	0.0297156	3	0.0884831	4	
0.976	0.06	0.0261474	3	0.0854906	4	
0.978	0.06	0.0226607	3	0.0827691	4	
0.98	0.06	0.0192743	3	0.0803461	4	
0.982	0.06	0.0160127	3	0.078249	4	
0.984	0.06	0.0129085	3	0.0765044	4	
0.986	0.06	0.0100052	3	0.0748866	4	
0.988	0.06	0.00735957	3	0.0741196	4	
0.99	0.06	0.00504474	3	0.0736004	4	
0.992	0.06	0.00314705	3	0.0734531	4	
0.994	0.06	0.00175124	3	0.0745483	4	
0.996	0.06	0.000902022	3	0.0767111	4	
0.998	0.06	0.000545541	3	0.0785491	4	
1	0.06	0.000489869	3	0.0825348	4	
1.002	0.06	0.000439246	3	0.0874483	4	
1.004	0.06	9.94933e-05	4	0.09109	4	
1.006	0.06	0.000718111	4	0.0950384	4	
1.008	0.06	0.00206544	3	0.101814	4	
1.01	0.06	0.0038981	3	0.106515	5	
1.012	0.06	0.00613324	2	0.111418	5	
1.014	0.06	0.00868651	3	0.116496	5	
1.016	0.06	0.0114869	3	0.124761	5	
1.018	0.06	0.0144788	3	0.130303	5	
1.02	0.06	0.01762	3	0.135958	5	
1.022	0.06	0.0208786	3	0.141714	5	
1.024	0.06	0.0242305	3	0.147558	5	
1.026	0.06	0.0276573	3	0.15348	5	
1.028	0.06	0.031145	3	0.159471	5	
1.03	0.06	0.0301468	4	0.165525	5	
1.032	0.06	0.0261872	4	0.171634	5	
1.034	0.06	0.0222302	4	0.177793	5	
1.036	0.06	0.0182757	4	0.183996	5	
1.038	0.06	0.0143237	4	0.194033	5	
1.04	0.06	0.0103742	4	0.200414	5	
1.042	0.06	0.00642731	4	0.206826	5	
1.044	0.06	0.0024829	4	0.213268	5	
1.046	0.06	0.00145899	4	0.219736	5	
1.048	0.06	0.00539838	4	0.226228	5	
1.05	0.06	0.00933526	4	0.232743	5	
1.052	0.06	0.0132696	4	0.239278	5	
1.054	0.06	0.0172015	4	0.245831	5	
1.056	0.06	0.0211309	4	0.252402	5	
1.058	0.06	0.0250579	4	0.258989	5	
1.06	0.06	0.0289823	4	0.26559	5	
1.062	0.06	0.0329043	4	0.272206	5	
1.064	0.06	0.0368238	4	0.278833	5	
1.066	0.06	0.0407408	4	0.285473	5	
1.068	0.06	0.0446554	4	0.292124	5	
1.07	0.06	0.0485675	4	0.298785	5	
1.072	0.06	0.0524772	4	0.305456	5	
1.074	0.06	0.0563844	4	0.312135	5	
1.076	0.06	0.0602892	4	0.318823	5	
1.078	0.06	0.0641916	4	0.325519	5	
1.08	0.06	0.0680915	4	0.332222	5	
1.082	0.06	0.071989	4	0.338933	5	
1.084	0.06	0.0758841	3	0.345649	5	
1.086	0.06	0.0797767	3	0.352372	5	
1.088	0.06	0.083667	3	0.359101	5	
1.09	0.06	0.0875549	3	0.365836	5	
1.092	0.06	0.0914403	3	0.372575	5	
1.094	0.06	0.0953234	3	0.37932	5	
1.096	0.06	0.099204	3	0.386069	5	
1.098	0.06	0.103082	3	0.392823	5	
1.1	0.06	0.106958	3	0.39958	5	

0.9	0.07	0.0982806	4	0.295994	5	
0.902	0.07	0.09414	4	0.285824	5	
0.904	0.07	0.0900023	4	0.279611	5	
0.906	0.07	0.0858676	4	0.273412	5	
0.908	0.07	0.0817359	4	0.267229	5	
0.91	0.07	0.0776072	4	0.261063	5	
0.912	0.07	0.0734814	4	0.254915	5	
0.914	0.07	0.0693586	4	0.248787	5	
0.916	0.07	0.0652388	4	0.242679	5	
0.918	0.07	0.0611219	3	0.236594	5	
0.92	0.07	0.0570079	3	0.230533	5	
0.922	0.07	0.0528969	3	0.224498	5	
0.924	0.07	0.0487888	3	0.218492	5	
0.926	0.07	0.0446836	3	0.209861	5	
0.928	0.07	0.0405814	3	0.204107	5	
0.93	0.07	0.036482	3	0.198389	5	
0.932	0.07	0.0323856	3	0.19271	4	
0.934	0.07	0.0282921	3	0.187072	4	
0.936	0.07	0.0242014	4	0.181481	4	
0.938	0.07	0.0201137	4	0.173981	4	
0.94	0.07	0.0160288	4	0.168705	4	
0.942	0.07	0.0119468	4	0.163486	4	
0.944	0.07	0.00786775	4	0.158332	4	
0.946	0.07	0.00379151	4	0.153249	4	
0.948	0.07	0.000281859	5	0.14713	4	
0.95	0.07	0.00435237	4	0.14242	4	
0.952	0.07	0.00842004	4	0.137798	4	
0.954	0.07	0.0124849	4	0.132753	4	
0.956	0.07	0.0165468	4	0.128532	4	
0.958	0.07	0.020606	4	0.124421	4	
0.96	0.07	0.0246623	4	0.120401	3	
0.962	0.07	0.0287158	4	0.116377	4	
0.964	0.07	0.0327665	4	0.112842	4	
0.966	0.07	0.0368143	4	0.109283	4	
0.968	0.07	0.0379023	3	0.105902	4	
0.97	0.07	0.0342676	3	0.102716	4	
0.972	0.07	0.0306926	2	0.0997424	4	
0.974	0.07	0.0271877	3	0.0970015	4	
0.976	0.07	0.0237667	3	0.0945132	4	
0.978	0.07	0.0204465	2	0.0922976	4	
0.98	0.07	0.0172487	3	0.0903747	4	
0.982	0.07	0.0142009	3	0.0887633	4	
0.984	0.07	0.0113382	3	0.0872211	4	
0.986	0.07	0.00870517	3	0.0864877	4	
0.988	0.07	0.00635624	3	0.0859459	4	
0.99	0.07	0.00435488	3	0.0857091	4	
0.992	0.07	0.00276618	3	0.0866251	4	
0.994	0.07	0.00163939	3	0.0874541	4	
0.996	0.07	0.000978209	3	0.0900785	4	
0.998	0.07	0.000708416	3	0.0936872	4	
1	0.07	0.000666752	3	0.0963145	4	
1.002	0.07	0.000630096	3	0.101474	4	
1.004	0.07	0.00037655	3	0.105045	4	
1.006	0.07	0.000254399	4	0.108888	5	
1.008	0.07	0.00133459	3	0.115793	5	
1.01	0.07	0.00285965	3	0.12035	5	
1.012	0.07	0.00478125	3	0.125097	5	
1.014	0.07	0.00703607	2	0.130013	5	
1.016	0.07	0.00956239	3	0.135079	5	
1.018	0.07	0.0123074	3	0.143759	5	
1.02	0.07	0.015228	3	0.149257	5	
1.022	0.07	0.0182899	3	0.154857	5	
1.024	0.07	0.0214665	3	0.160549	5	
1.026	0.07	0.0247365	3	0.166325	5	
1.028	0.07	0.0280835	3	0.172174	5	
1.03	0.07	0.0314942	3	0.17809	5	
1.032	0.07	0.0349582	3	0.184067	5	
1.034	0.07	0.0371767	4	0.190099	5	
1.036	0.07	0.0332222	4	0.19618	5	
1.038	0.07	0.0292702	4	0.202307	5	
1.04	0.07	0.0253207	4	0.208475	5	
1.042	0.07	0.0213738	4	0.214681	5	
1.044	0.07	0.0174294	4	0.225333	5	
1.046	0.07	0.0134874	4	0.231706	5	
1.048	0.07	0.009548	4	0.238108	5	
1.05	0.07	0.00561107	4	0.244535	5	
1.052	0.07	0.00167663	4	0.250986	5	
1.054	0.07	0.00225532	4	0.257459	5	
1.056	0.07	0.00618479	4	0.263953	5	
1.058	0.07	0.0101118	4	0.270465	5	
1.06	0.07	0.0140363	4	0.276995	5	
1.062	0.07	0.0179584	4	0.283542	5	
1.064	0.07	0.0218779	4	0.290104	5	
1.066	0.07	0.0257951	4	0.29668	5	
1.068	0.07	0.0297098	4	0.30327	5	
1.07	0.07	0.033622	4	0.309872	5	
1.072	0.07	0.0375318	4	0.316486	5	
1.074	0.07	0.0414391	4	0.323111	5	
1.076	0.07	0.0453441	4	0.329746	5	
1.078	0.07	0.0492466	3	0.336391	5	
1.08	0.07	0.0531466	3	0.343045	5	
1.082	0.07	0.0570443	3	0.349708	5	
1.084	0.07	0.0609395	3	0.356379	5	
1.086	0.07	0.0648323	3	0.363057	5	
1.088	0.07	0.0687228	3	0.369743	5	
1.09	0.07	0.0726108	3	0.376436	5	
1.092	0.07	0.0764964	3	0.383135	5	
1.094	0.07	0.0803797	3	0.38984	5	
1.096	0.07	0.0842605	3	0.396552	5	
1.098	0.07	0.088139	3	0.403268	5	
1.1	0.07	0.0920151	3	0.409991	5	

0.9	0.08	0.08322	4	0.289587	5	
0.902	0.08	0.0790792	4	0.283462	5	
0.904	0.08	0.0749413	4	0.277354	5	
0.906	0.08	0.0708065	4	0.271267	5	
0.908	0.08	0.0666746	4	0.2652	5	
0.91	0.08	0.0625457	4	0.259156	5	
0.912	0.08	0.0584198	4	0.253136	5	
0.914	0.08	0.0542968	4	0.24398	5	
0.916	0.08	0.0501768	4	0.238202	5	
0.918	0.08	0.0460598	4	0.232453	5	
0.92	0.08	0.0419457	4	0.226736	5	
0.922	0.08	0.0378345	4	0.221052	5	
0.924	0.08	0.0337263	4	0.215406	5	
0.926	0.08	0.029621	3	0.209799	4	
0.928	0.08	0.0255187	3	0.204234	4	
0.93	0.08	0.0214192	3	0.196572	4	
0.932	0.08	0.0173228	3	0.191311	4	
0.934	0.08	0.0132291	3	0.186104	4	
0.936	0.08	0.00913839	4	0.180953	4	
0.938	0.08	0.00505058	4	0.175864	4	
0.94	0.08	0.000965656	4	0.169511	4	
0.942	0.08	0.00311638	4	0.164774	4	
0.944	0.08	0.00719553	4	0.160112	4	
0.946	0.08	0.0112718	4	0.155532	4	
0.948	0.08	0.0153452	4	0.150502	4	
0.95	0.08	0.0194158	4	0.1463	4	
0.952	0.08	0.0234835	4	0.142195	4	
0.954	0.08	0.0275483	4	0.138186	3	
0.956	0.08	0.0316103	4	0.134136	4	
0.958	0.08	0.0356694	4	0.130223	4	
0.96	0.08	0.0397257	4	0.126905	4	
0.962	0.08	0.0437792	4	0.123423	4	
0.964	0.08	0.0425112	3	0.120101	4	
0.966	0.08	0.0388744	3	0.116954	4	
0.968	0.08	0.0352913	2	0.113995	4	
0.97	0.08	0.03177	3	0.11124	4	
0.972	0.08	0.0283208	3	0.108704	4	
0.974	0.08	0.0249561	3	0.106402	4	
0.976	0.08	0.0216913	3	0.10435	4	
0.978	0.08	0.0185455	3	0.102563	4	
0.98	0.08	0.015542	3	0.101053	4	
0.982	0.08	0.0127099	3	0.0995679	4	
0.984	0.08	0.0100847	3	0.0988602	4	
0.986	0.08	0.00770879	3	0.0983026	4	
0.988	0.08	0.00563062	3	0.0979991	4	
0.99	0.08	0.00390097	3	0.0987793	4	
0.992	0.08	0.00256402	3	0.0994402	4	
0.994	0.08	0.00164193	3	0.101809	4	
0.996	0.08	0.00111457	3	0.103484	4	
0.998	0.08	0.000903298	4	0.107452	4	
1	0.08	0.000870837	3	0.110101	4	
1.002	0.08	0.000843359	4	0.113041	5	
1.004	0.08	0.000648001	3	0.11903	5	
1.006	0.08	0.000149806	4	0.122791	5	
1.008	0.08	0.000727467	3	0.126775	5	
1.01	0.08	0.00200262	3	0.134291	5	
1.012	0.08	0.00365361	3	0.13891	5	
1.014	0.08	0.00563736	3	0.143689	5	
1.016	0.08	0.00790492	2	0.148615	5	
1.018	0.08	0.0104088	3	0.153671	5	
1.02	0.08	0.0131087	3	0.162775	5	
1.022	0.08	0.01597	3	0.168238	5	
1.024	0.08	0.0189649	3	0.173794	5	
1.026	0.08	0.0220704	3	0.179435	5	
1.028	0.08	0.0252682	3	0.185154	5	
1.03	0.08	0.0285434	3	0.190943	5	
1.032	0.08	0.0318838	3	0.196796	5	
1.034	0.08	0.0352796	3	0.202708	5	
1.036	0.08	0.0387227	3	0.208674	5	
1.038	0.08	0.0422062	3	0.214688	5	
1.04	0.08	0.0402592	4	0.220748	5	
1.042	0.08	0.0363122	4	0.226849	5	
1.044	0.08	0.0323678	4	0.232989	5	
1.046	0.08	0.0284258	4	0.239163	5	
1.048	0.08	0.0244864	4	0.24537	5	
1.05	0.08	0.0205494	4	0.25664	5	
1.052	0.08	0.0166149	4	0.263008	5	
1.054	0.08	0.0126829	4	0.2694	5	
1.056	0.08	0.00875342	4	0.275816	5	
1.058	0.08	0.00482638	4	0.282253	5	
1.06	0.08	0.000901794	4	0.288711	5	
1.062	0.08	0.00302033	4	0.295187	5	
1.064	0.08	0.00693999	4	0.301682	5	
1.066	0.08	0.0108572	4	0.308193	5	
1.068	0.08	0.014772	4	0.31472	5	
1.07	0.08	0.0186843	4	0.321261	5	
1.072	0.08	0.0225942	4	0.327816	5	
1.074	0.08	0.0265016	4	0.334384	5	
1.076	0.08	0.0304067	3	0.340964	5	
1.078	0.08	0.0343093	3	0.347556	5	
1.08	0.08	0.0382095	3	0.354158	5	
1.082	0.08	0.0421073	3	0.360771	5	
1.084	0.08	0.0460026	3	0.367393	5	
1.086	0.08	0.0498956	3	0.374025	5	
1.088	0.08	0.0537862	3	0.380665	5	
1.09	0.08	0.0576744	3	0.387314	5	
1.092	0.08	0.0615602	3	0.39397	5	
1.094	0.08	0.0654435	3	0.400634	5	
1.096	0.08	0.0693246	3	0.407305	5	
1.098	0.08	0.0732032	3	0.413983	5	
1.1	0.08	0.0770795	3	0.420667	5	

0.9	0.09	0.0681503	4	0.287788	5	
0.902	0.09	0.0640093	4	0.28178	5	
0.904	0.09	0.0598712	4	0.272316	5	
0.906	0.09	0.0557362	4	0.266545	5	
0.908	0.09	0.0516042	4	0.2608	5	
0.91	0.09	0.0474751	4	0.255084	5	
0.912	0.09	0.0433491	4	0.249397	5	
0.914	0.09	0.039226	4	0.243743	5	
0.916	0.09	0.0351059	4	0.238124	5	
0.918	0.09	0.0309887	4	0.232542	5	
0.92	0.09	0.0268745	4	0.22446	5	
0.922	0.09	0.0227632	4	0.219169	5	
0.924	0.09	0.0186549	4	0.213922	4	
0.926	0.09	0.0145495	4	0.208722	4	
0.928	0.09	0.0104471	4	0.203574	4	
0.93	0.09	0.00634759	4	0.198481	4	
0.932	0.09	0.002251	4	0.191898	4	
0.934	0.09	0.00184346	3	0.187141	4	
0.936	0.09	0.00593345	3	0.182448	4	
0.938	0.09	0.0100214	3	0.177825	4	
0.94	0.09	0.0141063	4	0.172524	4	
0.942	0.09	0.0181883	4	0.168256	4	
0.944	0.09	0.0222675	4	0.16407	4	
0.946	0.09	0.0263438	4	0.15997	4	
0.948	0.09	0.0304173	4	0.155961	3	
0.95	0.09	0.0344878	4	0.151903	4	
0.952	0.09	0.0385555	4	0.14795	4	
0.954	0.09	0.0426203	4	0.144564	4	
0.956	0.09	0.0466823	4	0.141006	4	
0.958	0.09	0.0507415	4	0.137586	4	
0.96	0.09	0.0471766	3	0.134312	4	
0.962	0.09	0.0435357	3	0.131196	4	
0.964	0.09	0.0399437	2	0.128249	4	
0.966	0.09	0.0364069	3	0.125483	4	
0.968	0.09	0.0329335	3	0.122911	4	
0.97	0.09	0.0295331	3	0.120543	4	
0.972	0.09	0.0262169	3	0.118394	4	
0.974	0.09	0.0229989	3	0.116473	4	
0.976	0.09	0.0198957	3	0.114794	4	
0.978	0.09	0.0169275	3	0.112912	4	
0.98	0.09	0.0141187	3	0.111924	4	
0.982	0.09	0.0114982	3	0.111237	4	
0.984	0.09	0.00909989	3	0.110668	4	
0.986	0.09	0.00696203	3	0.110313	4	
0.988	0.09	0.00512501	3	0.110239	4	
0.99	0.09	0.00362654	3	0.111516	4	
0.992	0.09	0.00249309	3	0.112347	4	
0.994	0.09	0.00172789	3	0.115149	4	
0.996	0.09	0.00129826	3	0.116916	4	
0.998	0.09	0.0011282	3	0.121228	4	
1	0.09	0.00110212	4	0.123894	5	
1.002	0.09	0.001081	3	0.126819	5	
1.004	0.09	0.000926619	4	0.133037	5	
1.006	0.09	0.000525327	4	0.136733	5	
1.008	0.09	0.000196587	3	0.140633	5	
1.01	0.09	0.00127016	4	0.148311	5	
1.012	0.09	0.00269256	2	0.152822	5	
1.014	0.09	0.00443509	3	0.157487	5	
1.016	0.09	0.00646393	3	0.162291	5	
1.018	0.09	0.00873925	3	0.167223	5	
1.02	0.09	0.0112242	3	0.172273	5	
1.022	0.09	0.0138863	3	0.181805	5	
1.024	0.09	0.0166976	3	0.18724	5	
1.026	0.09	0.0196347	3	0.19276	5	
1.028	0.09	0.0226781	3	0.198359	5	
1.03	0.09	0.0258117	3	0.204031	5	
1.032	0.09	0.0290223	3	0.20977	5	
1.034	0.09	0.0322986	3	0.215569	5	
1.036	0.09	0.0356314	3	0.221425	5	
1.038	0.09	0.0390132	3	0.227334	5	
1.04	0.09	0.0424373	3	0.23329	5	
1.042	0.09	0.0458983	3	0.239291	5	
1.044	0.09	0.0472981	4	0.245333	5	
1.046	0.09	0.0433562	4	0.251413	5	
1.048	0.09	0.0394167	4	0.257529	5	
1.05	0.09	0.0354797	4	0.263677	5	
1.052	0.09	0.0315453	4	0.269857	5	
1.054	0.09	0.0276132	4	0.281616	5	
1.056	0.09	0.0236837	4	0.287954	5	
1.058	0.09	0.0197566	4	0.294316	5	
1.06	0.09	0.015832	4	0.300701	5	
1.062	0.09	0.0119098	4	0.307108	5	
1.064	0.09	0.00799007	4	0.313534	5	
1.066	0.09	0.00407279	4	0.319979	5	
1.068	0.09	0.000157954	5	0.326442	5	
1.07	0.09	0.00375445	4	0.332921	5	
1.072	0.09	0.00766442	4	0.339416	5	
1.074	0.09	0.0115721	3	0.345926	5	
1.076	0.09	0.0154771	3	0.35245	5	
1.078	0.09	0.0193798	3	0.358986	5	
1.08	0.09	0.0232802	3	0.365536	5	
1.082	0.09	0.027178	3	0.372097	5	
1.084	0.09	0.0310735	3	0.378669	5	
1.086	0.09	0.0349666	3	0.385252	5	
1.088	0.09	0.0388573	3	0.391845	5	
1.09	0.09	0.0427456	3	0.398448	5	
1.092	0.09	0.0466315	4	0.40506	5	
1.094	0.09	0.0505151	4	0.41168	5	
1.096	0.09	0.0543963	4	0.418309	5	
1.098	0.09	0.0582751	4	0.424945	5	
1.1	0.09	0.0621515	4	0.431589	5	

0.9	0.1	0.0530714	4	0.283433	5	
0.902	0.1	0.0489302	4	0.277744	5	
0.904	0.1	0.044792	4	0.272084	5	
0.906	0.1	0.0406569	4	0.266455	5	
0.908	0.1	0.0365247	4	0.260858	5	
0.91	0.1	0.0323956	4	0.255297	5	
0.912	0.1	0.0282694	4	0.247049	5	
0.914	0.1	0.0241462	4	0.241772	5	
0.916	0.1	0.0200259	4	0.236535	5	
0.918	0.1	0.0159087	4	0.231342	4	
0.92	0.1	0.0117944	4	0.226196	4	
0.922	0.1	0.00768304	4	0.221099	4	
0.924	0.1	0.00357465	4	0.21429	4	
0.926	0.1	0.000530793	4	0.209515	4	
0.928	0.1	0.0046333	4	0.204798	4	
0.93	0.1	0.00873287	4	0.200143	4	
0.932	0.1	0.0128295	3	0.195553	4	
0.934	0.1	0.0169232	3	0.190263	4	
0.936	0.1	0.0210141	3	0.186015	4	
0.938	0.1	0.025102	3	0.18184	4	
0.94	0.1	0.0291869	3	0.177744	4	
0.942	0.1	0.033269	4	0.173733	3	
0.944	0.1	0.0373482	4	0.169676	4	
0.946	0.1	0.0414245	4	0.165693	4	
0.948	0.1	0.0454979	4	0.161824	4	
0.95	0.1	0.0495685	4	0.158633	4	
0.952	0.1	0.0536362	4	0.155136	4	
0.954	0.1	0.0555841	3	0.151766	4	
0.956	0.1	0.0518977	3	0.148531	4	
0.958	0.1	0.0482513	3	0.145441	4	
0.96	0.1	0.0446497	2	0.142504	4	
0.962	0.1	0.0410982	3	0.13973	4	
0.964	0.1	0.0376034	3	0.137129	4	
0.966	0.1	0.0341727	3	0.13471	4	
0.968	0.1	0.0308149	3	0.132484	4	
0.97	0.1	0.0275406	3	0.13046	4	
0.972	0.1	0.0243621	3	0.128648	4	
0.974	0.1	0.0212943	3	0.127057	4	
0.976	0.1	0.0183546	3	0.12523	4	
0.978	0.1	0.0155636	3	0.124289	4	
0.98	0.1	0.0129455	3	0.123618	4	
0.982	0.1	0.010528	3	0.123041	4	
0.984	0.1	0.00834205	3	0.122645	4	
0.986	0.1	0.00642034	3	0.122501	4	
0.988	0.1	0.00479473	3	0.123657	4	
0.99	0.1	0.0034911	3	0.124353	4	
0.992	0.1	0.0025221	3	0.126954	4	
0.994	0.1	0.00187857	3	0.128529	4	
0.996	0.1	0.00152207	3	0.130369	4	
0.998	0.1	0.00138207	3	0.135015	5	
1	0.1	0.0013606	3	0.137695	5	
1.002	0.1	0.00134408	4	0.140607	5	
1.004	0.1	0.00121958	3	0.147064	5	
1.006	0.1	0.000890772	3	0.150705	5	
1.008	0.1	0.00028924	4	0.154535	5	
1.01	0.1	0.000621699	4	0.15854	5	
1.012	0.1	0.00185026	3	0.166811	5	
1.014	0.1	0.00338377	3	0.171377	5	
1.016	0.1	0.00519708	3	0.176077	5	
1.018	0.1	0.00725953	3	0.180901	5	
1.02	0.1	0.00953966	3	0.185839	5	
1.022	0.1	0.0120079	3	0.190882	5	
1.024	0.1	0.0146376	3	0.200848	5	
1.026	0.1	0.0174057	3	0.206259	5	
1.028	0.1	0.0202924	3	0.211749	5	
1.03	0.1	0.0232811	2	0.217313	5	
1.032	0.1	0.0263574	3	0.222946	5	
1.034	0.1	0.0295094	3	0.228641	5	
1.036	0.1	0.0327271	3	0.234394	5	
1.038	0.1	0.0360019	2	0.240202	5	
1.04	0.1	0.0393265	3	0.24606	5	
1.042	0.1	0.0426948	3	0.251966	5	
1.044	0.1	0.0461015	3	0.257914	5	
1.046	0.1	0.049542	3	0.263904	5	
1.048	0.1	0.0530124	3	0.269931	5	
1.05	0.1	0.0504021	4	0.275994	5	
1.052	0.1	0.0464676	4	0.282089	5	
1.054	0.1	0.0425355	4	0.288216	5	
1.056	0.1	0.038606	4	0.294372	5	
1.058	0.1	0.0346789	4	0.306624	5	
1.06	0.1	0.0307542	4	0.312937	5	
1.062	0.1	0.026832	4	0.319273	5	
1.064	0.1	0.0229122	4	0.325632	5	
1.066	0.1	0.0189949	4	0.332011	5	
1.068	0.1	0.01508	4	0.33841	5	
1.07	0.1	0.0111676	4	0.344827	5	
1.072	0.1	0.00725769	3	0.351261	5	
1.074	0.1	0.0033499	3	0.357712	5	
1.076	0.1	0.000555313	5	0.364179	5	
1.078	0.1	0.00445812	3	0.37066	5	
1.08	0.1	0.00835864	3	0.377155	5	
1.082	0.1	0.0122565	4	0.383664	5	
1.084	0.1	0.0161521	4	0.390185	5	
1.086	0.1	0.0200453	4	0.396718	5	
1.088	0.1	0.0239361	4	0.403263	5	
1.09	0.1	0.0278245	4	0.409818	5	
1.092	0.1	0.0317106	4	0.416384	5	
1.094	0.1	0.0355943	4	0.42296	5	
1.096	0.1	0.0394756	4	0.429545	5	
1.098	0.1	0.0433546	4	0.436139	5	
1.1	0.1	0.0472312	4	0.442742	5	

0.9	0.11	0.0379834	4	0.283605	5	
0.902	0.11	0.0338421	4	0.274946	5	
0.904	0.11	0.0297038	4	0.269644	5	
0.906	0.11	0.0255685	4	0.264378	5	
0.908	0.11	0.0214362	4	0.259151	5	
0.91	0.11	0.017307	4	0.253963	5	
0.912	0.11	0.0131807	4	0.248818	4	
0.914	0.11	0.00905739	4	0.243718	4	
0.916	0.11	0.00493707	4	0.236684	4	
0.918	0.11	0.000819736	4	0.231896	4	
0.92	0.11	0.00329463	4	0.22716	4	
0.922	0.11	0.00740604	4	0.222478	4	
0.924	0.11	0.0115145	4	0.217854	4	
0.926	0.11	0.01562	4	0.212306	4	
0.928	0.11	0.0197225	4	0.208009	4	
0.93	0.11	0.0238221	4	0.203776	4	
0.932	0.11	0.0279188	3	0.199611	4	
0.934	0.11	0.0320126	3	0.195519	4	
0.936	0.11	0.0361034	3	0.191503	3	
0.938	0.11	0.0401913	3	0.187454	4	
0.94	0.11	0.0442763	3	0.183445	4	
0.942	0.11	0.0483584	3	0.17954	4	
0.944	0.11	0.0524376	4	0.176289	4	
0.946	0.11	0.0565139	4	0.172732	4	
0.948	0.11	0.0605873	4	0.169287	4	
0.95	0.11	0.0603645	3	0.165959	4	
0.952	0.11	0.056674	3	0.162758	4	
0.954	0.11	0.053021	3	0.159688	4	
0.956	0.11	0.0494094	3	0.156759	4	
0.958	0.11	0.0458438	3	0.153979	4	
0.96	0.11	0.0423293	3	0.151355	4	
0.962	0.11	0.0388722	3	0.148895	4	
0.964	0.11	0.0354793	3	0.146608	4	
0.966	0.11	0.0321591	3	0.144502	4	
0.968	0.11	0.028921	3	0.142584	4	
0.97	0.11	0.0257762	3	0.140863	4	
0.972	0.11	0.022738	2	0.139345	4	
0.974	0.11	0.0198213	3	0.137564	4	
0.976	0.11	0.0170441	3	0.136661	4	
0.978	0.11	0.0144268	3	0.136004	4	
0.98	0.11	0.0119923	3	0.135195	4	
0.982	0.11	0.00976633	3	0.13499	4	
0.984	0.11	0.00777583	3	0.13479	4	
0.986	0.11	0.00604775	3	0.135847	4	
0.988	0.11	0.00460575	3	0.136433	4	
0.99	0.11	0.00346578	2	0.137265	4	
0.992	0.11	0.00263018	3	0.140279	4	
0.994	0.11	0.00208227	4	0.14194	4	
0.996	0.11	0.00178171	3	0.143839	5	
0.998	0.11	0.00166429	4	0.148811	5	
1	0.11	0.00164627	3	0.151502	5	
1.002	0.11	0.0016332	4	0.154403	5	
1.004	0.11	0.00153112	3	0.161105	5	
1.006	0.11	0.00125776	3	0.164702	5	
1.008	0.11	0.000750772	4	0.168474	5	
1.01	0.11	2.83469e-05	4	0.172408	5	
1.012	0.11	0.00109522	3	0.180861	5	
1.014	0.11	0.00244696	3	0.185342	5	
1.016	0.11	0.00406792	3	0.189952	5	
1.018	0.11	0.00593528	3	0.19468	5	
1.02	0.11	0.00802325	3	0.19952	5	
1.022	0.11	0.0103059	3	0.204462	5	
1.024	0.11	0.012759	3	0.2095	5	
