#1:t	2:m	3:gap1	4:kx_itr1	5:gap2	6:kx_itr2	7:...
0.38	0.29	0.431338	4	1.34444	5	
0.39	0.29	0.477238	3	1.29386	5	

0.2	0.3	0.219606	3	2.09906	3	
0.21	0.3	0.17275	3	2.14601	3	
0.22	0.3	0.125918	3	2.19295	3	
0.23	0.3	0.079113	3	2.18889	5	
0.24	0.3	0.03234	4	2.16316	5	
0.25	0.3	0.0143969	4	2.13759	5	
0.26	0.3	0.0610922	4	2.11217	5	
0.27	0.3	0.011381	3	2.08691	5	
0.28	0.3	0.0366583	4	2.06181	5	
0.29	0.3	0.010073	4	1.56047	5	
0.3	0.3	0.0567626	4	1.53844	5	
0.31	0.3	0.103404	3	1.5168	5	
0.32	0.3	0.149991	3	1.49554	5	
0.33	0.3	0.196515	4	1.47469	5	
0.34	0.3	0.242965	4	1.41373	5	
0.35	0.3	0.289328	4	1.39633	5	
0.36	0.3	0.335589	3	1.3795	5	
0.37	0.3	0.381728	4	1.36328	5	
0.38	0.3	0.427721	3	1.30906	5	
0.39	0.3	0.473534	3	1.29789	5	

0.2	0.31	0.215936	4	2.09444	3	
0.21	0.31	0.169113	4	2.14137	3	
0.22	0.31	0.122316	4	2.18829	3	
0.23	0.31	0.0755486	3	2.20377	5	
0.24	0.31	0.0288152	4	2.17807	5	
0.25	0.31	0.0178793	4	2.15251	5	
0.26	0.31	0.0645288	4	2.12712	5	
0.27	0.31	0.0128214	4	2.10187	5	
0.28	0.31	0.0397464	4	1.58496	5	
0.29	0.31	0.00694735	4	1.5626	5	
0.3	0.31	0.053597	3	1.54061	5	
0.31	0.31	0.100196	4	1.519	5	
0.32	0.31	0.146737	4	1.49778	5	
0.33	0.31	0.193211	3	1.43476	5	
0.34	0.31	0.239607	4	1.41681	5	
0.35	0.31	0.285912	4	1.39944	5	
0.36	0.31	0.332109	3	1.38265	5	
0.37	0.31	0.378177	3	1.36645	5	
0.38	0.31	0.424091	3	1.31302	5	
0.39	0.31	0.469817	3	1.30187	5	

0.2	0.32	0.212246	4	2.08977	3	
0.21	0.32	0.165457	4	2.13667	3	
0.22	0.32	0.118697	4	2.18356	3	
0.23	0.32	0.0719679	4	2.21864	5	
0.24	0.32	0.0252757	4	2.19296	5	
0.25	0.32	0.0213745	4	2.16742	5	
0.26	0.32	0.0679764	4	2.14205	5	
0.27	0.32	0.0143106	4	2.11682	5	
0.28	0.32	0.0303967	4	1.58702	5	
0.29	0.32	0.00382199	4	1.5647	5	
0.3	0.32	0.0504306	4	1.54274	5	
0.31	0.32	0.0969858	4	1.52116	5	
0.32	0.32	0.14348	4	1.45623	5	
0.33	0.32	0.189903	3	1.43776	5	
0.34	0.32	0.236244	4	1.41985	5	
0.35	0.32	0.282489	4	1.40251	5	
0.36	0.32	0.32862	3	1.38574	5	
0.37	0.32	0.374616	3	1.32888	5	
0.38	0.32	0.42045	3	1.31695	5	
0.39	0.32	0.466086	4	1.30582	5	

0.2	0.33	0.208535	4	2.08505	3	
0.21	0.33	0.161782	4	2.13192	3	
0.22	0.33	0.115059	4	2.17878	3	
0.23	0.33	0.0683709	4	2.22563	3	
0.24	0.33	0.0217215	4	2.20784	5	
0.25	0.33	0.0248828	4	2.18232	5	
0.26	0.33	0.0714352	4	2.15697	5	
0.27	0.33	0.0158488	4	2.13176	5	
0.28	0.33	0.0286896	4	1.58904	5	
0.29	0.33	0.000696863	4	1.56675	5	
0.3	0.33	0.0472634	4	1.54482	5	
0.31	0.33	0.0937737	4	1.47812	5	
0.32	0.33	0.140219	4	1.45916	5	
0.33	0.33	0.186591	3	1.44073	5	
0.34	0.33	0.232875	4	1.42285	5	
0.35	0.33	0.279059	4	1.40554	5	
0.36	0.33	0.325123	3	1.3888	5	
0.37	0.33	0.371045	3	1.33274	5	
0.38	0.33	0.416797	4	1.32083	5	
0.39	0.33	0.462342	3	1.30972	5	

0.2	0.34	0.204803	3	2.08027	3	
0.21	0.34	0.158088	3	2.12711	3	
0.22	0.34	0.111404	4	2.17394	3	
0.23	0.34	0.0647573	4	2.22076	3	
0.24	0.34	0.0181524	4	2.2227	5	
0.25	0.34	0.0284043	4	2.19721	5	
0.26	0.34	0.0620217	4	2.17187	5	
0.27	0.34	0.017436	4	2.14669	5	
0.28	0.34	0.0269278	4	1.59101	5	
0.29	0.34	0.00242811	4	1.56876	5	
0.3	0.34	0.0440953	3	1.50042	5	
0.31	0.34	0.0905595	3	1.48097	5	
0.32	0.34	0.136956	4	1.46204	5	
0.33	0.34	0.183274	4	1.44365	5	
0.34	0.34	0.229501	4	1.42581	5	
0.35	0.34	0.275622	4	1.40852	5	
0.36	0.34	0.321617	3	1.34923	5	
0.37	0.34	0.367464	3	1.33656	5	
0.38	0.34	0.413133	3	1.32468	5	
0.39	0.34	0.458585	4	1.27355	5	

0.2	0.35	0.201051	3	2.07543	3	
0.21	0.35	0.154373	3	2.12224	3	
0.22	0.35	0.107731	4	2.16904	3	
0.23	0.35	0.0611268	4	2.21583	3	
0.24	0.35	0.014568	4	2.23756	5	
0.25	0.35	0.0319392	4	2.21209	5	
0.26	0.35	0.0634916	3	2.18677	5	
0.27	0.35	0.0190725	4	1.61552	5	
0.28	0.35	0.0251111	4	1.59294	5	
0.29	0.35	0.00555308	3	1.5231	5	
0.3	0.35	0.0409263	4	1.50319	5	
0.31	0.35	0.0873434	4	1.48378	5	
0.32	0.35	0.133689	3	1.46489	5	
0.33	0.35	0.179953	4	1.44653	5	
0.34	0.35	0.226121	4	1.42872	5	
0.35	0.35	0.272178	4	1.36639	5	
0.36	0.35	0.318103	3	1.35298	5	
0.37	0.35	0.363874	4	1.34034	5	
0.38	0.35	0.409457	4	1.32848	5	
0.39	0.35	0.454816	3	1.27812	5	

0.2	0.36	0.197277	4	2.07053	3	
0.21	0.36	0.150639	4	2.11731	3	
0.22	0.36	0.104038	3	2.16408	3	
0.23	0.36	0.0574792	4	2.21083	3	
0.24	0.36	0.0109682	4	2.2524	5	
0.25	0.36	0.0354877	3	2.22695	5	
0.26	0.36	0.0650057	4	2.20165	5	
0.27	0.36	0.0207585	4	1.61737	5	
0.28	0.36	0.0232393	4	1.54615	5	
0.29	0.36	0.00867788	4	1.52579	5	
0.3	0.36	0.0377562	4	1.50592	5	
0.31	0.36	0.0841251	4	1.48654	5	
0.32	0.36	0.130419	3	1.46769	5	
0.33	0.36	0.176627	4	1.44937	5	
0.34	0.36	0.222735	4	1.43159	5	
0.35	0.36	0.268727	4	1.37007	5	
0.36	0.36	0.314581	3	1.3567	5	
0.37	0.36	0.360273	4	1.34408	5	
0.38	0.36	0.405771	3	1.28939	5	
0.39	0.36	0.451033	3	1.28265	5	

0.2	0.37	0.193481	4	2.06558	3	
0.21	0.37	0.146885	4	2.11233	3	
0.22	0.37	0.100327	3	2.15906	3	
0.23	0.37	0.0538144	4	2.20578	3	
0.24	0.37	0.00735276	4	2.25249	3	
0.25	0.37	0.0390499	3	2.24181	5	
0.26	0.37	0.0665641	4	2.1812	5	
0.27	0.37	0.022494	4	1.56956	5	
0.28	0.37	0.0213122	4	1.54876	5	
0.29	0.37	0.0118028	4	1.52844	5	
0.3	0.37	0.0345851	4	1.5086	5	
0.31	0.37	0.0809047	4	1.48927	5	
0.32	0.37	0.127146	4	1.47045	5	
0.33	0.37	0.173297	4	1.45216	5	
0.34	0.37	0.219344	4	1.3878	5	
0.35	0.37	0.265269	4	1.37371	5	
0.36	0.37	0.311051	4	1.36037	5	
0.37	0.37	0.356663	3	1.34779	5	
0.38	0.37	0.402073	3	1.29386	5	
0.39	0.37	0.447238	4	1.28714	5	

0.2	0.38	0.189663	4	2.06057	3	
0.21	0.38	0.143109	4	2.10728	3	
0.22	0.38	0.0965969	4	2.15398	3	
0.23	0.38	0.0501319	4	2.20067	3	
0.24	0.38	0.0037215	4	2.2456	5	
0.25	0.38	0.0426261	4	2.22091	5	
0.26	0.38	0.068167	4	2.19642	5	
0.27	0.38	0.0242793	3	1.57208	5	
0.28	0.38	0.0613314	4	1.55132	5	
0.29	0.38	0.0149279	3	1.53104	5	
0.3	0.38	0.0314129	4	1.51124	5	
0.31	0.38	0.0776822	3	1.49195	5	
0.32	0.38	0.12387	4	1.47317	5	
0.33	0.38	0.169963	3	1.40614	5	
0.34	0.38	0.215947	3	1.39136	5	
0.35	0.38	0.261804	4	1.37731	5	
0.36	0.38	0.307512	3	1.364	5	
0.37	0.38	0.353044	3	1.30597	5	
0.38	0.38	0.398364	3	1.2983	5	
0.39	0.38	0.44343	3	1.29159	5	

0.2	0.39	0.185823	3	2.0555	3	
0.21	0.39	0.139313	4	2.10218	3	
0.22	0.39	0.0928472	4	2.14884	3	
0.23	0.39	0.0464317	4	2.19549	3	
0.24	0.39	7.41823e-05	5	2.24212	3	
0.25	0.39	0.0462164	4	2.2361	5	
0.26	0.39	0.0698146	3	1.59573	5	
0.27	0.39	0.0261147	4	1.57456	5	
0.28	0.39	0.0172911	4	1.55384	5	
0.29	0.39	0.0180532	4	1.5336	5	
0.3	0.39	0.0282394	4	1.51384	5	
0.31	0.39	0.0744574	4	1.49458	5	
0.32	0.39	0.12059	4	1.42506	5	
0.33	0.39	0.166624	3	1.40962	5	
0.34	0.39	0.212545	3	1.39489	5	
0.35	0.39	0.258333	3	1.38087	5	
0.36	0.39	0.303965	3	1.36759	5	
0.37	0.39	0.349414	3	1.31034	5	
0.38	0.39	0.394644	3	1.3027	5	
0.39	0.39	0.43961	3	1.25206	5	

0.2	0.4	0.181961	3	2.05037	3	
0.21	0.4	0.135496	4	2.09701	3	
0.22	0.4	0.0890778	4	2.14364	3	
0.23	0.4	0.0427134	4	2.19025	3	
0.24	0.4	0.00358942	4	2.23685	3	
0.25	0.4	0.049821	4	2.25127	5	
0.26	0.4	0.0715069	4	1.59812	5	
0.27	0.4	0.0280002	4	1.57699	5	
0.28	0.4	0.0151966	4	1.55631	5	
0.29	0.4	0.0211788	4	1.53611	5	
0.3	0.4	0.0250647	4	1.51639	5	
0.31	0.4	0.0712303	4	1.49718	5	
0.32	0.4	0.117307	3	1.42847	5	
0.33	0.4	0.163281	4	1.41307	5	
0.34	0.4	0.209136	3	1.39837	5	
0.35	0.4	0.254854	3	1.38439	5	
0.36	0.4	0.300411	3	1.32325	5	
0.37	0.4	0.345776	3	1.31468	5	
0.38	0.4	0.390914	4	1.30706	5	
0.39	0.4	0.435778	3	1.25715	5	

0.2	0.41	0.178075	4	2.04518	3	
0.21	0.41	0.131657	3	2.09178	3	
0.22	0.41	0.0852885	4	2.13837	3	
0.23	0.41	0.0389768	4	2.18495	3	
0.24	0.41	0.00726952	4	2.2315	3	
0.25	0.41	0.0534402	4	2.26644	5	
0.26	0.41	0.0732442	3	1.60047	5	
0.27	0.41	0.0299361	3	1.57938	5	
0.28	0.41	0.0130458	4	1.55874	5	
0.29	0.41	0.0243047	4	1.53858	5	
0.3	0.41	0.0218887	3	1.51891	5	
0.31	0.41	0.0680009	4	1.44788	5	
0.32	0.41	0.11402	4	1.43184	5	
0.33	0.41	0.159933	4	1.41648	5	
0.34	0.41	0.205723	4	1.40182	5	
0.35	0.41	0.251369	3	1.38787	5	
0.36	0.41	0.296848	3	1.32753	5	
0.37	0.41	0.342128	4	1.31898	5	
0.38	0.41	0.387173	4	1.2641	5	
0.39	0.41	0.431934	4	1.2622	5	

0.2	0.42	0.174167	4	2.03993	3	
0.21	0.42	0.127797	3	2.08649	3	
0.22	0.42	0.0814789	4	2.13304	3	
0.23	0.42	0.0352216	4	2.17958	2	
0.24	0.42	0.0109664	4	2.2261	3	
0.25	0.42	0.0570741	4	2.26495	5	
0.26	0.42	0.0750266	3	1.60277	5	
0.27	0.42	0.0319226	3	1.58172	5	
0.28	0.42	0.0108385	4	1.56113	5	
0.29	0.42	0.0532068	4	1.54101	5	
0.3	0.42	0.0187113	4	1.46783	5	
0.31	0.42	0.0647692	3	1.45117	5	
0.32	0.42	0.11073	4	1.43517	5	
0.33	0.42	0.156581	3	1.41984	5	
0.34	0.42	0.202303	3	1.40522	5	
0.35	0.42	0.247877	4	1.3412	5	
0.36	0.42	0.293277	3	1.33176	5	
0.37	0.42	0.338471	4	1.32324	5	
0.38	0.42	0.383421	4	1.26911	5	
0.39	0.42	0.428078	4	1.26721	5	

0.2	0.43	0.170235	4	2.03462	3	
0.21	0.43	0.123914	3	2.08114	2	
0.22	0.43	0.0776488	4	2.12765	3	
0.23	0.43	0.0314476	4	2.17415	3	
0.24	0.43	0.0146802	4	2.22062	3	
0.25	0.43	0.0607228	4	1.62647	5	
0.26	0.43	0.0768543	4	1.60502	5	
0.27	0.43	0.03396	4	1.58402	5	
0.28	0.43	0.00857427	4	1.56347	5	
0.29	0.43	0.0506961	4	1.4883	5	
0.3	0.43	0.0155325	4	1.47103	5	
0.31	0.43	0.061535	4	1.45441	5	
0.32	0.43	0.107437	4	1.43845	5	
0.33	0.43	0.153224	4	1.42317	5	
0.34	0.43	0.198878	3	1.40858	5	
0.35	0.43	0.244378	4	1.34537	5	
0.36	0.43	0.289698	3	1.33596	5	
0.37	0.43	0.334805	4	1.32746	5	
0.38	0.43	0.379659	3	1.27407	5	
0.39	0.43	0.42421	3	1.27219	5	

0.2	0.44	0.166279	4	2.02924	3	
0.21	0.44	0.120009	4	2.07573	3	
0.22	0.44	0.0737979	4	2.1222	3	
0.23	0.44	0.0276544	4	2.16865	3	
0.24	0.44	0.0184112	3	2.21508	3	
0.25	0.44	0.0643867	4	1.62863	5	
0.26	0.44	0.0787275	4	1.60723	5	
0.27	0.44	0.0360484	4	1.58627	5	
0.28	0.44	0.00625296	4	1.50925	5	
0.29	0.44	0.0481218	3	1.49141	5	
0.3	0.44	0.0123522	3	1.47419	5	
0.31	0.44	0.0582983	4	1.45761	5	
0.32	0.44	0.10414	4	1.44169	5	
0.33	0.44	0.149863	4	1.42645	5	
0.34	0.44	0.195448	3	1.35977	5	
0.35	0.44	0.240873	4	1.34949	5	
0.36	0.44	0.286111	4	1.34011	5	
0.37	0.44	0.331129	4	1.28199	5	
0.38	0.44	0.375886	3	1.279	5	
0.39	0.44	0.417761	4	1.22986	5	

0.2	0.45	0.162298	4	2.0238	3	
0.21	0.45	0.116081	4	2.07025	3	
0.22	0.45	0.0699258	3	2.11668	3	
0.23	0.45	0.023842	3	2.16309	3	
0.24	0.45	0.0221596	4	2.20948	3	
0.25	0.45	0.0680659	4	1.63076	5	
0.26	0.45	0.0806463	4	1.6094	5	
0.27	0.45	0.0381881	4	1.53068	5	
0.28	0.45	0.00387424	4	1.51227	5	
0.29	0.45	0.0454833	4	1.49447	5	
0.3	0.45	0.00917025	4	1.4773	5	
0.31	0.45	0.0550591	4	1.46077	5	
0.32	0.45	0.10084	4	1.44489	5	
0.33	0.45	0.146497	4	1.37495	5	
0.34	0.45	0.192011	4	1.36382	5	
0.35	0.45	0.23736	4	1.35358	5	
0.36	0.45	0.282516	4	1.34423	5	
0.37	0.45	0.327444	4	1.28687	5	
0.38	0.45	0.372103	3	1.2839	5	
0.39	0.45	0.410261	3	1.23543	5	

0.2	0.46	0.158294	4	2.01831	3	
0.21	0.46	0.11213	4	2.06471	3	
0.22	0.46	0.0660324	3	2.11109	3	
0.23	0.46	0.0200099	3	2.15746	3	
0.24	0.46	0.0259257	4	2.2038	3	
0.25	0.46	0.0717606	3	1.63283	5	
0.26	0.46	0.082611	4	1.55255	5	
0.27	0.46	0.0403794	4	1.53361	5	
0.28	0.46	0.0014378	4	1.51525	5	
0.29	0.46	0.0427804	4	1.4975	5	
0.3	0.46	0.00598672	4	1.48037	5	
0.31	0.46	0.0518173	4	1.46388	5	
0.32	0.46	0.097536	3	1.44805	5	
0.33	0.46	0.143126	3	1.37892	5	
0.34	0.46	0.188569	4	1.36783	5	
0.35	0.46	0.233841	4	1.35762	5	
0.36	0.46	0.278913	4	1.29576	5	
0.37	0.46	0.32375	4	1.29171	5	
0.38	0.46	0.36831	3	1.28876	5	
0.39	0.46	0.402582	3	1.24097	5	

0.2	0.47	0.154264	4	2.01274	3	
0.21	0.47	0.108156	3	2.0591	3	
0.22	0.47	0.0621173	3	2.10544	3	
0.23	0.47	0.016158	4	2.15176	3	
0.24	0.47	0.0297097	4	2.19806	3	
0.25	0.47	0.0754709	3	1.57486	5	
0.26	0.47	0.0846218	3	1.55538	5	
0.27	0.47	0.0426225	4	1.53649	5	
0.28	0.47	0.00105667	4	1.51818	5	
0.29	0.47	0.0400128	3	1.50048	5	
0.3	0.47	0.00280151	4	1.4834	5	
0.31	0.47	0.0485729	3	1.46695	5	
0.32	0.47	0.0942284	4	1.39476	5	
0.33	0.47	0.139751	3	1.38285	5	
0.34	0.47	0.185122	4	1.3718	5	
0.35	0.47	0.230315	3	1.36163	5	
0.36	0.47	0.275302	4	1.30054	5	
0.37	0.47	0.320048	4	1.29651	5	
0.38	0.47	0.364506	3	1.24323	5	
0.39	0.47	0.394722	3	1.24648	5	

0.2	0.48	0.150209	4	2.00712	3	
0.21	0.48	0.104158	3	2.05343	3	
0.22	0.48	0.0581802	3	2.09973	3	
0.23	0.48	0.0122858	4	2.146	3	
0.24	0.48	0.0335118	4	2.19225	3	
0.25	0.48	0.0791972	4	1.57759	5	
0.26	0.48	0.0866788	3	1.55817	5	
0.27	0.48	0.0449176	4	1.53933	5	
0.28	0.48	0.00360949	4	1.52107	5	
0.29	0.48	0.0371799	4	1.50342	5	
0.3	0.48	0.000385463	4	1.48638	5	
0.31	0.48	0.0453258	4	1.41132	5	
0.32	0.48	0.0909172	4	1.39861	5	
0.33	0.48	0.136372	4	1.38674	5	
0.34	0.48	0.181668	3	1.37573	5	
0.35	0.48	0.226782	3	1.31036	5	
0.36	0.48	0.271684	4	1.30528	5	
0.37	0.48	0.316336	4	1.30128	5	
0.38	0.48	0.360158	3	1.24871	5	
0.39	0.48	0.386683	3	1.25195	5	

0.2	0.49	0.146129	4	2.00143	3	
0.21	0.49	0.100136	3	2.04769	3	
0.22	0.49	0.0542208	3	2.09394	3	
0.23	0.49	0.00839325	4	2.14017	3	
0.24	0.49	0.0373323	4	1.6002	5	
0.25	0.49	0.0829395	4	1.58028	5	
0.26	0.49	0.0887823	4	1.56092	5	
0.27	0.49	0.0472651	4	1.54212	5	
0.28	0.49	0.006221	4	1.52392	5	
0.29	0.49	0.0342814	4	1.50631	5	
0.3	0.49	0.00357424	4	1.48932	5	
0.31	0.49	0.0420759	4	1.41508	5	
0.32	0.49	0.0876023	4	1.40242	5	
0.33	0.49	0.132987	4	1.39059	5	
0.34	0.49	0.178209	3	1.37962	5	
0.35	0.49	0.223243	3	1.31504	5	
0.36	0.49	0.268057	4	1.30999	5	
0.37	0.49	0.312615	4	1.25213	5	
0.38	0.49	0.352798	4	1.25415	5	
0.39	0.49	0.378463	3	1.20741	5	

0.2	0.5	0.142022	4	1.99567	3	
0.21	0.5	0.0960903	3	2.04189	3	
0.22	0.5	0.0502387	3	2.08809	3	
0.23	0.5	0.00447995	4	2.13427	3	
0.24	0.5	0.0411715	3	1.60279	5	
0.25	0.5	0.0866981	3	1.58293	5	
0.26	0.5	0.0909324	4	1.56362	5	
0.27	0.5	0.0496651	4	1.54488	5	
0.28	0.5	0.00889154	4	1.52672	5	
0.29	0.5	0.0313169	4	1.50916	5	
0.3	0.5	0.0067649	4	1.43223	5	
0.31	0.5	0.0388233	3	1.4188	5	
0.32	0.5	0.0842837	3	1.40618	5	
0.33	0.5	0.129598	3	1.3944	5	
0.34	0.5	0.174744	4	1.32576	5	
0.35	0.5	0.219696	4	1.31968	5	
0.36	0.5	0.264423	4	1.31466	5	
0.37	0.5	0.308885	4	1.25753	5	
0.38	0.5	0.345271	3	1.25955	5	
0.39	0.5	0.370063	3	1.21343	5	

0.2	0.51	0.13789	4	1.98985	3	
0.21	0.51	0.0920195	3	2.03602	3	
0.22	0.51	0.0462338	4	2.08217	3	
0.23	0.51	0.000545631	4	2.1283	3	
0.24	0.51	0.0450296	4	1.60534	5	
0.25	0.51	0.0904733	4	1.58553	5	
0.26	0.51	0.0931295	4	1.56627	5	
0.27	0.51	0.0521181	4	1.54758	5	
0.28	0.51	0.0116215	4	1.52948	5	
0.29	0.51	0.0282859	4	1.45005	5	
0.3	0.51	0.0099575	3	1.43586	5	
0.31	0.51	0.0355678	4	1.42248	5	
0.32	0.51	0.0809613	4	1.40991	5	
0.33	0.51	0.126204	3	1.39817	5	
0.34	0.51	0.171274	4	1.33033	5	
0.35	0.51	0.216143	4	1.32428	5	
0.36	0.51	0.260781	3	1.31929	5	
0.37	0.51	0.305146	4	1.26289	5	
0.38	0.51	0.337577	3	1.26492	5	
0.39	0.51	0.361483	3	1.21943	5	

0.2	0.52	0.133731	3	1.98396	3	
0.21	0.52	0.0879236	3	2.03008	3	
0.22	0.52	0.0422056	4	2.07618	3	
0.23	0.52	0.00340999	4	2.12226	3	
0.24	0.52	0.0489067	4	1.60784	5	
0.25	0.52	0.0942651	4	1.58809	5	
0.26	0.52	0.0953737	4	1.56889	5	
0.27	0.52	0.0546243	4	1.55025	5	
0.28	0.52	0.0144112	3	1.53219	5	
0.29	0.52	0.025188	4	1.45358	5	
0.3	0.52	0.0131521	4	1.43945	5	
0.31	0.52	0.0323095	4	1.42611	5	
0.32	0.52	0.077635	4	1.41359	5	
0.33	0.52	0.122805	4	1.34191	5	
0.34	0.52	0.167797	4	1.33486	5	
0.35	0.52	0.212584	4	1.32884	5	
0.36	0.52	0.257131	3	1.26739	5	
0.37	0.52	0.303412	3	1.26822	5	
0.38	0.52	0.329716	3	1.2168	5	
0.39	0.52	0.352723	4	1.2254	5	

0.2	0.53	0.129544	3	1.978	3	
0.21	0.53	0.0838024	3	2.02408	3	
0.22	0.53	0.0381538	4	2.07013	3	
0.23	0.53	0.00738721	4	1.63054	5	
0.24	0.53	0.0528033	4	1.6103	5	
0.25	0.53	0.0980738	3	1.5906	5	
0.26	0.53	0.0976652	4	1.57146	5	
0.27	0.53	0.0571839	4	1.55287	5	
0.28	0.53	0.017261	4	1.47192	5	
0.29	0.53	0.0220228	4	1.45707	5	
0.3	0.53	0.0163487	4	1.44299	5	
0.31	0.53	0.0290481	3	1.42971	5	
0.32	0.53	0.0743049	3	1.41723	5	
0.33	0.53	0.119402	4	1.34636	5	
0.34	0.53	0.164315	3	1.33935	5	
0.35	0.53	0.209017	4	1.33337	5	
0.36	0.53	0.253473	3	1.27267	5	
0.37	0.53	0.296197	3	1.27351	5	
0.38	0.53	0.321688	3	1.22275	5	
0.39	0.53	0.343784	3	1.23134	5	

0.2	0.54	0.125331	3	1.97198	3	
0.21	0.54	0.0796555	3	2.018	3	
0.22	0.54	0.0340781	4	2.064	3	
0.23	0.54	0.0113863	3	1.6329	5	
0.24	0.54	0.0567195	3	1.61272	5	
0.25	0.54	0.1019	4	1.59307	5	
0.26	0.54	0.100004	4	1.57398	5	
0.27	0.54	0.0597974	4	1.49087	5	
0.28	0.54	0.0201714	4	1.47532	5	
0.29	0.54	0.0187897	4	1.46052	5	
0.3	0.54	0.0195475	4	1.4465	5	
0.31	0.54	0.0257838	4	1.43326	5	
0.32	0.54	0.0709709	4	1.35876	5	
0.33	0.54	0.115993	3	1.35077	5	
0.34	0.54	0.160827	3	1.3438	5	
0.35	0.54	0.205444	3	1.33786	5	
0.36	0.54	0.249808	3	1.27791	5	
0.37	0.54	0.288827	4	1.27877	5	
0.38	0.54	0.313491	4	1.22867	5	
0.39	0.54	0.334666	3	1.18514	5	

0.2	0.55	0.121089	3	1.96589	3	
0.21	0.55	0.0754825	4	2.01186	3	
0.22	0.55	0.0299782	4	2.0578	3	
0.23	0.55	0.0154076	4	1.63521	5	
0.24	0.55	0.0606557	4	1.61509	5	
0.25	0.55	0.105743	4	1.5955	5	
0.26	0.55	0.102391	4	1.51039	5	
0.27	0.55	0.062465	4	1.49416	5	
0.28	0.55	0.0231427	4	1.47867	5	
0.29	0.55	0.0154883	3	1.46393	5	
0.3	0.55	0.0227484	4	1.44996	5	
0.31	0.55	0.0225165	4	1.43677	5	
0.32	0.55	0.0676329	4	1.36309	5	
0.33	0.55	0.11258	4	1.35514	5	
0.34	0.55	0.157333	4	1.34821	5	
0.35	0.55	0.201863	3	1.28344	5	
0.36	0.55	0.246135	3	1.28311	5	
0.37	0.55	0.281301	4	1.2273	5	
0.38	0.55	0.305127	3	1.23456	5	
0.39	0.55	0.32537	3	1.19158	5	

0.2	0.56	0.11682	3	1.95973	3	
0.21	0.56	0.0712831	4	2.00565	3	
0.22	0.56	0.0258537	4	2.05153	3	
0.23	0.56	0.0194514	4	1.63748	5	
0.24	0.56	0.064612	4	1.61741	5	
0.25	0.56	0.109604	3	1.53046	5	
0.26	0.56	0.104827	4	1.51358	5	
0.27	0.56	0.0651871	4	1.49742	5	
0.28	0.56	0.0261753	4	1.48198	5	
0.29	0.56	0.012118	4	1.4673	5	
0.3	0.56	0.0259516	4	1.45338	5	
0.31	0.56	0.019246	4	1.37628	5	
0.32	0.56	0.064291	3	1.36738	5	
0.33	0.56	0.109162	4	1.35947	5	
0.34	0.56	0.153834	4	1.35258	5	
0.35	0.56	0.198276	4	1.28859	5	
0.36	0.56	0.242454	3	1.28828	5	
0.37	0.56	0.273619	4	1.23316	5	
0.38	0.56	0.296594	3	1.24042	5	
0.39	0.56	0.315896	3	1.198	5	

0.2	0.57	0.112522	3	1.9535	3	
0.21	0.57	0.0670568	4	1.99936	3	
0.22	0.57	0.0217042	4	2.04519	3	
0.23	0.57	0.0235181	4	1.6397	5	
0.24	0.57	0.0685887	4	1.55106	5	
0.25	0.57	0.113482	4	1.53355	5	
0.26	0.57	0.10731	4	1.51673	5	
0.27	0.57	0.067964	4	1.50063	5	
0.28	0.57	0.0292698	4	1.48525	5	
0.29	0.57	0.00867839	4	1.47062	5	
0.3	0.57	0.0291571	4	1.45676	5	
0.31	0.57	0.0159723	4	1.38047	5	
0.32	0.57	0.060945	4	1.37162	5	
0.33	0.57	0.105739	4	1.36377	5	
0.34	0.57	0.150328	3	1.29517	5	
0.35	0.57	0.194683	3	1.29369	5	
0.36	0.57	0.240506	3	1.29341	5	
0.37	0.57	0.26578	3	1.23899	5	
0.38	0.57	0.287892	3	1.19038	5	
0.39	0.57	0.306246	4	1.2044	5	

0.2	0.58	0.108195	3	1.9472	3	
0.21	0.58	0.0628033	4	1.99301	3	
0.22	0.58	0.0175295	3	2.03878	2	
0.23	0.58	0.0276078	4	1.57215	5	
0.24	0.58	0.0725862	4	1.55404	5	
0.25	0.58	0.117378	4	1.53659	5	
0.26	0.58	0.109843	3	1.51984	5	
0.27	0.58	0.0707961	4	1.50379	5	
0.28	0.58	0.0324265	3	1.48847	5	
0.29	0.58	0.00516883	4	1.4739	5	
0.3	0.58	0.032365	4	1.39441	5	
0.31	0.58	0.0126955	4	1.38463	5	
0.32	0.58	0.0575949	4	1.37583	5	
0.33	0.58	0.102311	3	1.36802	5	
0.34	0.58	0.146817	4	1.30021	5	
0.35	0.58	0.191082	4	1.29876	5	
0.36	0.58	0.233298	4	1.23884	5	
0.37	0.58	0.257784	3	1.24478	5	
0.38	0.58	0.279023	3	1.19677	5	
0.39	0.58	0.29642	3	1.21077	5	

0.2	0.59	0.103839	4	1.94083	3	
0.21	0.59	0.0585223	4	1.98658	3	
0.22	0.59	0.0133292	4	2.0323	3	
0.23	0.59	0.031721	4	1.57502	5	
0.24	0.59	0.0766047	3	1.55697	5	
0.25	0.59	0.121293	3	1.53959	5	
0.26	0.59	0.112424	3	1.5229	5	
0.27	0.59	0.0736837	4	1.50692	5	
0.28	0.59	0.0356459	4	1.49166	5	
0.29	0.59	0.00158879	4	1.40915	5	
0.3	0.59	0.0355753	4	1.39847	5	
