#1:t	2:m	3:min_gap
2.02	2.9	0.517302
2.04	2.9	0.497466
2.06	2.9	0.477612
2.08	2.9	0.457831
2.1	2.9	0.437616
2.12	2.9	0.417225
2.14	2.9	0.397105
2.16	2.9	0.376309
2.18	2.9	0.35564
2.2	2.9	0.335038
2.22	2.9	0.31381
2.24	2.9	0.293368
2.26	2.9	0.271583
2.28	2.9	0.250954
2.3	2.9	0.228936
2.32	2.9	0.208254
2.34	2.9	0.185871
2.36	2.9	0.165505
2.38	2.9	0.142442
2.4	2.9	0.121811
2.42	2.9	0.0988844
2.44	2.9	0.0774961
2.46	2.9	0.0563217
2.48	2.9	0.0325821
2.5	2.9	0.0237848
2.52	2.9	0.0136334
2.54	2.9	0.0363217
2.56	2.9	0.0598043
2.58	2.9	0.0795602
2.6	2.9	0.103258
2.62	2.9	0.125768
2.64	2.9	0.147464
2.66	2.9	0.170987
2.68	2.9	0.193763
2.7	2.9	0.215896
2.72	2.9	0.239216
2.74	2.9	0.262613
2.76	2.9	0.284853
2.78	2.9	0.307971
2.8	2.9	0.331786
2.82	2.9	0.354383
2.84	2.9	0.377304
2.86	2.9	0.400804
2.88	2.9	0.424547
2.9	2.9	0.425714
2.92	2.9	0.403273
2.94	2.9	0.38144
2.96	2.9	0.360335
2.98	2.9	0.340102
3	2.9	0.317102
3.02	2.9	0.294754
3.04	2.9	0.273271
3.06	2.9	0.252883
3.08	2.9	0.23108
3.1	2.9	0.207764
3.12	2.9	0.185462
3.14	2.9	0.164604
3.16	2.9	0.145828
3.18	2.9	0.122163
3.2	2.9	0.0978388
3.22	2.9	0.0753654
3.24	2.9	0.0570159
3.26	2.9	0.0478484
3.28	2.9	0.028946
3.3	2.9	0.0185091
3.32	2.9	0.0360628
3.34	2.9	0.0609571
3.36	2.9	0.0871338
3.38	2.9	0.108536
3.4	2.9	0.126954
3.42	2.9	0.126254
3.44	2.9	0.0972129
3.46	2.9	0.0686225
3.48	2.9	0.041361
3.5	2.9	0.0212173
3.52	2.9	0.0303674
3.54	2.9	0.0558718
3.56	2.9	0.0839259
3.58	2.9	0.112619
3.6	2.9	0.141545
3.62	2.9	0.170572
3.64	2.9	0.199643
3.66	2.9	0.228733
3.68	2.9	0.257825
3.7	2.9	0.286911
3.72	2.9	0.315985
3.74	2.9	0.345044
3.76	2.9	0.374086
3.78	2.9	0.403109
3.8	2.9	0.432113
3.82	2.9	0.461095
3.84	2.9	0.490056
3.86	2.9	0.518996
3.88	2.9	0.547913
3.9	2.9	0.576809
3.92	2.9	0.605683
3.94	2.9	0.634534
3.96	2.9	0.663364
3.98	2.9	0.692172

0	3	1.20613
0.02	3	1.13658
0.04	3	1.06619
0.06	3	0.995218
0.08	3	0.923817
0.1	3	0.852139
0.12	3	0.780291
0.14	3	0.708405
0.16	3	0.636492
0.18	3	0.564679
0.2	3	0.493039
0.22	3	0.421595
0.24	3	0.350394
0.26	3	0.27955
0.28	3	0.209155
0.3	3	0.139096
0.32	3	0.0696707
0.34	3	0.00602253
0.36	3	0.0684185
0.38	3	0.136473
0.4	3	0.203811
0.42	3	0.270579
0.44	3	0.336529
0.46	3	0.401808
0.48	3	0.466322
0.5	3	0.530022
0.52	3	0.592878
0.54	3	0.65487
0.56	3	0.715986
0.58	3	0.776127
0.6	3	0.835331
0.62	3	0.851856
0.64	3	0.861377
0.66	3	0.872442
0.68	3	0.884974
0.7	3	0.86874
0.72	3	0.828063
0.74	3	0.788014
0.76	3	0.748582
0.78	3	0.709688
0.8	3	0.671334
0.82	3	0.633546
0.84	3	0.596328
0.86	3	0.559551
0.88	3	0.523212
0.9	3	0.487447
0.92	3	0.451982
0.94	3	0.416999
0.96	3	0.382409
0.98	3	0.348169
1	3	0.314279
1.02	3	0.280865
1.04	3	0.247473
1.06	3	0.214721
1.08	3	0.182188
1.1	3	0.149591
1.12	3	0.117532
1.14	3	0.0861545
1.16	3	0.0557496
1.18	3	0.0247116
1.2	3	0.0109487
1.22	3	0.039783
1.24	3	0.0703709
1.26	3	0.100931
1.28	3	0.131349
1.3	3	0.161616
1.32	3	0.191745
1.34	3	0.221754
1.36	3	0.251667
1.38	3	0.281507
1.4	3	0.310923
1.42	3	0.340122
1.44	3	0.369314
1.46	3	0.398522
1.48	3	0.427773
1.5	3	0.456679
1.52	3	0.485354
1.54	3	0.514144
1.56	3	0.543076
1.58	3	0.571375
1.6	3	0.599839
1.62	3	0.628515
1.64	3	0.656566
1.66	3	0.684854
1.68	3	0.713124
1.7	3	0.741069
1.72	3	0.76934
1.74	3	0.797089
1.76	3	0.825109
1.78	3	0.816054
1.8	3	0.79962
1.82	3	0.782862
1.84	3	0.765794
1.86	3	0.748478
1.88	3	0.730926
1.9	3	0.713128
1.92	3	0.695025
1.94	3	0.676693
1.96	3	0.658158
1.98	3	0.639453
2	3	0.62062
2.02	3	0.601709
2.04	3	0.582265
2.06	3	0.56276
2.08	3	0.543269
2.1	3	0.523538
2.12	3	0.503451
2.14	3	0.483532
2.16	3	0.463284
2.18	3	0.442815
2.2	3	0.422726
2.22	3	0.401699
2.24	3	0.381236
2.26	3	0.360152
2.28	3	0.339334
2.3	3	0.31815
2.32	3	0.297072
2.34	3	0.275679
2.36	3	0.254506
2.38	3	0.23275
2.4	3	0.211781
2.42	3	0.189425
2.44	3	0.168941
2.46	3	0.145892
2.48	3	0.124659
2.5	3	0.102742
2.52	3	0.0799615
2.54	3	0.0618594
2.56	3	0.0360521
2.58	3	0.016939
2.6	3	0.0217262
2.62	3	0.0317475
2.64	3	0.0557223
2.66	3	0.0789043
2.68	3	0.099257
2.7	3	0.122571
2.72	3	0.146127
2.74	3	0.167447
2.76	3	0.190406
2.78	3	0.214482
2.8	3	0.236244
2.82	3	0.25893
2.84	3	0.282481
2.86	3	0.305695
2.88	3	0.328148
2.9	3	0.351302
2.92	3	0.362004
2.94	3	0.33955
2.96	3	0.317853
2.98	3	0.29709
3	3	0.277265
3.02	3	0.25414
3.04	3	0.231908
3.06	3	0.210864
3.08	3	0.191415
3.1	3	0.169009
3.12	3	0.14558
3.14	3	0.123706
3.16	3	0.104394
3.18	3	0.0881135
3.2	3	0.0617252
3.22	3	0.0364287
3.24	3	0.0178857
3.26	3	0.0281635
3.28	3	0.0472244
3.3	3	0.0560245
3.32	3	0.0742494
3.34	3	0.0967323
3.36	3	0.121142
3.38	3	0.146296
3.4	3	0.164761
3.42	3	0.185334
3.44	3	0.207398
3.46	3	0.200876
3.48	3	0.171408
3.5	3	0.141976
3.52	3	0.112588
3.54	3	0.083257
3.56	3	0.0540306
3.58	3	0.0251748
3.6	3	0.00837867
3.62	3	0.034982
3.64	3	0.0639501
3.66	3	0.0930757
3.68	3	0.122227
3.7	3	0.151375
3.72	3	0.180507
3.74	3	0.209621
3.76	3	0.238713
3.78	3	0.267783
3.8	3	0.296829
3.82	3	0.325852
3.84	3	0.354852
3.86	3	0.383828
3.88	3	0.41278
3.9	3	0.441709
3.92	3	0.470615
3.94	3	0.499498
3.96	3	0.528358
3.98	3	0.557195

0	3.1	1.26809
0.02	3.1	1.2017
0.04	3.1	1.13414
0.06	3.1	1.0657
0.08	3.1	0.996629
0.1	3.1	0.927078
0.12	3.1	0.857232
0.14	3.1	0.787205
0.16	3.1	0.717086
0.18	3.1	0.647002
0.2	3.1	0.57698
0.22	3.1	0.507092
0.24	3.1	0.43741
0.26	3.1	0.368098
0.28	3.1	0.298993
0.3	3.1	0.23033
0.32	3.1	0.162114
0.34	3.1	0.0943562
0.36	3.1	0.0271769
0.38	3.1	0.0400956
0.4	3.1	0.105614
0.42	3.1	0.171101
0.44	3.1	0.235703
0.46	3.1	0.299714
0.48	3.1	0.362975
0.5	3.1	0.425422
0.52	3.1	0.487022
0.54	3.1	0.547757
0.56	3.1	0.607615
0.58	3.1	0.666588
0.6	3.1	0.724674
0.62	3.1	0.781759
0.64	3.1	0.837919
0.66	3.1	0.893122
0.68	3.1	0.859831
0.7	3.1	0.816624
0.72	3.1	0.774062
0.74	3.1	0.73216
0.76	3.1	0.690907
0.78	3.1	0.650289
0.8	3.1	0.610294
0.82	3.1	0.57091
0.84	3.1	0.532133
0.86	3.1	0.493859
0.88	3.1	0.456063
0.9	3.1	0.418837
0.92	3.1	0.382223
0.94	3.1	0.34582
0.96	3.1	0.31
0.98	3.1	0.274675
1	3.1	0.239546
1.02	3.1	0.205132
1.04	3.1	0.170675
1.06	3.1	0.13691
1.08	3.1	0.103476
1.1	3.1	0.0698559
1.12	3.1	0.0380149
1.14	3.1	0.0109834
1.16	3.1	0.0284557
1.18	3.1	0.0604856
1.2	3.1	0.0927044
1.22	3.1	0.124696
1.24	3.1	0.156098
1.26	3.1	0.187107
1.28	3.1	0.218053
1.3	3.1	0.248878
1.32	3.1	0.279558
1.34	3.1	0.310091
1.36	3.1	0.340483
1.38	3.1	0.370746
1.4	3.1	0.400897
1.42	3.1	0.430743
1.44	3.1	0.46038
1.46	3.1	0.489935
1.48	3.1	0.519434
1.5	3.1	0.548901
1.52	3.1	0.578364
1.54	3.1	0.607365
1.56	3.1	0.636337
1.58	3.1	0.665363
1.6	3.1	0.694385
1.62	3.1	0.722955
1.64	3.1	0.751643
1.66	3.1	0.780442
1.68	3.1	0.808732
1.7	3.1	0.837207
1.72	3.1	0.865634
1.74	3.1	0.893783
1.76	3.1	0.911377
1.78	3.1	0.895702
1.8	3.1	0.879727
1.82	3.1	0.86344
1.84	3.1	0.846817
1.86	3.1	0.829938
1.88	3.1	0.812814
1.9	3.1	0.795452
1.92	3.1	0.777775
1.94	3.1	0.759858
1.96	3.1	0.741725
1.98	3.1	0.723406
2	3.1	0.704935
2.02	3.1	0.686355
2.04	3.1	0.667394
2.06	3.1	0.648227
2.08	3.1	0.629029
2.1	3.1	0.609781
2.12	3.1	0.589994
2.14	3.1	0.570298
2.16	3.1	0.550574
2.18	3.1	0.530325
2.2	3.1	0.510356
2.22	3.1	0.489922
2.24	3.1	0.469503
2.26	3.1	0.449057
2.28	3.1	0.428222
2.3	3.1	0.407706
2.32	3.1	0.386515
2.34	3.1	0.365854
2.36	3.1	0.344402
2.38	3.1	0.323497
2.4	3.1	0.301942
2.42	3.1	0.280658
2.44	3.1	0.259263
2.46	3.1	0.237409
2.48	3.1	0.216629
2.5	3.1	0.193923
2.52	3.1	0.172842
2.54	3.1	0.150636
2.56	3.1	0.128313
2.58	3.1	0.108688
2.6	3.1	0.0842511
2.62	3.1	0.0626774
2.64	3.1	0.0448018
2.66	3.1	0.0177911
2.68	3.1	0.0130301
2.7	3.1	0.0350646
2.72	3.1	0.0504614
2.74	3.1	0.0734341
2.76	3.1	0.0986116
2.78	3.1	0.118418
2.8	3.1	0.140842
2.82	3.1	0.164824
2.84	3.1	0.187129
2.86	3.1	0.209229
2.88	3.1	0.232462
2.9	3.1	0.256524
2.92	3.1	0.278435
2.94	3.1	0.297495
2.96	3.1	0.274995
2.98	3.1	0.253474
3	3.1	0.233217
3.02	3.1	0.213639
3.04	3.1	0.190335
3.06	3.1	0.168269
3.08	3.1	0.148014
3.1	3.1	0.13044
3.12	3.1	0.106264
3.14	3.1	0.0825362
3.16	3.1	0.0618928
3.18	3.1	0.0485067
3.2	3.1	0.0364155
3.22	3.1	0.0159941
3.24	3.1	0.0259708
3.26	3.1	0.0508622
3.28	3.1	0.0774466
3.3	3.1	0.0959994
3.32	3.1	0.114079
3.34	3.1	0.135261
3.36	3.1	0.158317
3.38	3.1	0.182552
3.4	3.1	0.203678
3.42	3.1	0.223871
3.44	3.1	0.245414
3.46	3.1	0.267988
3.48	3.1	0.291361
3.5	3.1	0.27682
3.52	3.1	0.247388
3.54	3.1	0.217987
3.56	3.1	0.188618
3.58	3.1	0.159283
3.6	3.1	0.129986
3.62	3.1	0.100736
3.64	3.1	0.0715561
3.66	3.1	0.0425372
3.68	3.1	0.0145047
3.7	3.1	0.0178484
3.72	3.1	0.0461453
3.74	3.1	0.075089
3.76	3.1	0.10412
3.78	3.1	0.133166
3.8	3.1	0.162204
3.82	3.1	0.191227
3.84	3.1	0.220232
3.86	3.1	0.249217
3.88	3.1	0.27818
3.9	3.1	0.307121
3.92	3.1	0.336041
3.94	3.1	0.364938
3.96	3.1	0.393812
3.98	3.1	0.422665

0	3.2	1.32542
0.02	3.2	1.26258
0.04	3.2	1.19817
0.06	3.2	1.13258
0.08	3.2	1.06608
0.1	3.2	0.998939
0.12	3.2	0.931292
0.14	3.2	0.863336
0.16	3.2	0.795201
0.18	3.2	0.726935
0.2	3.2	0.658704
0.22	3.2	0.590552
0.24	3.2	0.522545
0.26	3.2	0.454794
0.28	3.2	0.387312
0.3	3.2	0.320251
0.32	3.2	0.253485
0.34	3.2	0.187212
0.36	3.2	0.121525
0.38	3.2	0.0565119
0.4	3.2	0.0085546
0.42	3.2	0.0727788
0.44	3.2	0.135863
0.46	3.2	0.198604
0.48	3.2	0.26048
0.5	3.2	0.321562
0.52	3.2	0.38188
0.54	3.2	0.441382
0.56	3.2	0.500039
0.58	3.2	0.557838
0.6	3.2	0.6147
0.62	3.2	0.670643
0.64	3.2	0.725709
0.66	3.2	0.779852
0.68	3.2	0.815371
0.7	3.2	0.770123
0.72	3.2	0.725576
0.74	3.2	0.681728
0.76	3.2	0.638575
0.78	3.2	0.596107
0.8	3.2	0.554306
0.82	3.2	0.513118
0.84	3.2	0.472558
0.86	3.2	0.432609
0.88	3.2	0.39326
0.9	3.2	0.354513
0.92	3.2	0.316387
0.94	3.2	0.278672
0.96	3.2	0.241374
0.98	3.2	0.204745
1	3.2	0.16859
1.02	3.2	0.132555
1.04	3.2	0.0978448
1.06	3.2	0.0621113
1.08	3.2	0.0300663
1.1	3.2	0.00693013
1.12	3.2	0.0418784
1.14	3.2	0.074774
1.16	3.2	0.107774
1.18	3.2	0.141151
1.2	3.2	0.173877
1.22	3.2	0.206097
1.24	3.2	0.238307
1.26	3.2	0.270386
1.28	3.2	0.302275
1.3	3.2	0.333945
1.32	3.2	0.365305
1.34	3.2	0.3964
1.36	3.2	0.427345
1.38	3.2	0.45814
1.4	3.2	0.488789
1.42	3.2	0.519297
1.44	3.2	0.549516
1.46	3.2	0.579589
1.48	3.2	0.609537
1.5	3.2	0.639381
1.52	3.2	0.669145
1.54	3.2	0.698851
1.56	3.2	0.728442
1.58	3.2	0.75768
1.6	3.2	0.786909
1.62	3.2	0.816153
1.64	3.2	0.845306
1.66	3.2	0.874128
1.68	3.2	0.903024
1.7	3.2	0.931969
1.72	3.2	0.960488
1.74	3.2	0.989141
1.76	3.2	0.991011
1.78	3.2	0.975792
1.8	3.2	0.960268
1.82	3.2	0.94441
1.84	3.2	0.928223
1.86	3.2	0.911771
1.88	3.2	0.895064
1.9	3.2	0.878115
1.92	3.2	0.860896
1.94	3.2	0.843382
1.96	3.2	0.82564
1.98	3.2	0.807695
2	3.2	0.789579
2.02	3.2	0.771327
2.04	3.2	0.752854
2.06	3.2	0.734017
2.08	3.2	0.715111
2.1	3.2	0.696196
2.12	3.2	0.676855
2.14	3.2	0.657394
2.16	3.2	0.63805
2.18	3.2	0.618162
2.2	3.2	0.598328
2.22	3.2	0.578469
2.24	3.2	0.558157
2.26	3.2	0.538257
2.28	3.2	0.51752
2.3	3.2	0.497305
2.32	3.2	0.47641
2.34	3.2	0.455962
2.36	3.2	0.434835
2.38	3.2	0.414272
2.4	3.2	0.392823
2.42	3.2	0.37231
2.44	3.2	0.350435
2.46	3.2	0.329522
2.48	3.2	0.307794
2.5	3.2	0.28632
2.52	3.2	0.26513
2.54	3.2	0.242876
2.56	3.2	0.221932
2.58	3.2	0.199553
2.6	3.2	0.177527
2.62	3.2	0.157169
2.64	3.2	0.133504
2.66	3.2	0.111737
2.68	3.2	0.0917726
2.7	3.2	0.067046
2.72	3.2	0.0457752
2.74	3.2	0.0326499
2.76	3.2	0.00810913
2.78	3.2	0.0240648
2.8	3.2	0.0510775
2.82	3.2	0.069267
2.84	3.2	0.0905728
2.86	3.2	0.114505
2.88	3.2	0.137804
2.9	3.2	0.158969
2.92	3.2	0.181771
2.94	3.2	0.205672
2.96	3.2	0.2283
2.98	3.2	0.209619
3	3.2	0.188359
3.02	3.2	0.168974
3.04	3.2	0.149392
3.06	3.2	0.125707
3.08	3.2	0.103957
3.1	3.2	0.0856667
3.12	3.2	0.0705842
3.14	3.2	0.0436978
3.16	3.2	0.0186853
3.18	3.2	0.0175085
3.2	3.2	0.0422739
3.22	3.2	0.0523726
3.24	3.2	0.0677403
3.26	3.2	0.0891208
3.28	3.2	0.113177
3.3	3.2	0.137258
3.32	3.2	0.155136
3.34	3.2	0.175476
3.36	3.2	0.19753
3.38	3.2	0.220796
3.4	3.2	0.243691
3.42	3.2	0.263552
3.44	3.2	0.284648
3.46	3.2	0.30673
3.48	3.2	0.329606
3.5	3.2	0.353008
3.52	3.2	0.373498
3.54	3.2	0.353157
3.56	3.2	0.323814
3.58	3.2	0.29451
3.6	3.2	0.265247
3.62	3.2	0.236031
3.64	3.2	0.20687
3.66	3.2	0.177778
3.68	3.2	0.148779
3.7	3.2	0.11992
3.72	3.2	0.091311
3.74	3.2	0.0632548
3.76	3.2	0.03697
3.78	3.2	0.0207391
3.8	3.2	0.0344503
3.82	3.2	0.0602712
3.84	3.2	0.0881094
3.86	3.2	0.11651
3.88	3.2	0.145129
3.9	3.2	0.173847
3.92	3.2	0.202612
3.94	3.2	0.231398
3.96	3.2	0.26019
3.98	3.2	0.28898

0	3.3	1.37856
0.02	3.3	1.31966
0.04	3.3	1.2587
0.06	3.3	1.19619
0.08	3.3	1.13253
0.1	3.3	1.06797
0.12	3.3	1.00277
0.14	3.3	0.937055
0.16	3.3	0.871032
0.18	3.3	0.804832
0.2	3.3	0.738495
0.22	3.3	0.672191
0.24	3.3	0.60598
0.26	3.3	0.539941
0.28	3.3	0.474186
0.3	3.3	0.408638
0.32	3.3	0.343511
0.34	3.3	0.278825
0.36	3.3	0.214588
0.38	3.3	0.150823
0.4	3.3	0.0876079
0.42	3.3	0.0258051
0.44	3.3	0.03697
0.46	3.3	0.0984098
0.48	3.3	0.158705
0.5	3.3	0.218502
0.52	3.3	0.277553
0.54	3.3	0.335787
0.56	3.3	0.393177
0.58	3.3	0.449712
0.6	3.3	0.505387
0.62	3.3	0.560203
0.64	3.3	0.61416
0.66	3.3	0.667263
0.68	3.3	0.719389
0.7	3.3	0.729828
0.72	3.3	0.68315
0.74	3.3	0.63719
0.76	3.3	0.591952
0.78	3.3	0.547433
0.8	3.3	0.503628
0.82	3.3	0.460526
0.84	3.3	0.418117
0.86	3.3	0.376387
0.88	3.3	0.335328
0.9	3.3	0.294936
0.92	3.3	0.255029
0.94	3.3	0.215688
0.96	3.3	0.176924
0.98	3.3	0.138803
1	3.3	0.10157
1.02	3.3	0.0641971
1.04	3.3	0.0272841
1.06	3.3	0.0142064
1.08	3.3	0.0449579
1.1	3.3	0.0807194
1.12	3.3	0.115396
1.14	3.3	0.150303
1.16	3.3	0.184321
1.18	3.3	0.218622
1.2	3.3	0.252054
1.22	3.3	0.285377
1.24	3.3	0.318635
1.26	3.3	0.351447
1.28	3.3	0.383872
1.3	3.3	0.416157
1.32	3.3	0.448265
1.34	3.3	0.480172
1.36	3.3	0.511869
1.38	3.3	0.54335
1.4	3.3	0.574619
1.42	3.3	0.605682
1.44	3.3	0.636548
1.46	3.3	0.667231
1.48	3.3	0.697744
1.5	3.3	0.728104
1.52	3.3	0.758328
1.54	3.3	0.788436
1.56	3.3	0.818448
1.58	3.3	0.848383
1.6	3.3	0.878109
1.62	3.3	0.907609
1.64	3.3	0.937075
1.66	3.3	0.96653
1.68	3.3	0.995847
1.7	3.3	1.0249
1.72	3.3	1.054
1.74	3.3	1.08311
1.76	3.3	1.07109
1.78	3.3	1.05632
1.8	3.3	1.04124
1.82	3.3	1.02577
1.84	3.3	1.01001
1.86	3.3	0.993978
1.88	3.3	0.977679
1.9	3.3	0.961127
1.92	3.3	0.944339
1.94	3.3	0.927264
1.96	3.3	0.909902
1.98	3.3	0.892323
2	3.3	0.874554
2.02	3.3	0.856628
2.04	3.3	0.838581
2.06	3.3	0.82013
2.08	3.3	0.801516
2.1	3.3	0.782853
2.12	3.3	0.764035
2.14	3.3	0.744818
2.16	3.3	0.725657
2.18	3.3	0.706323
2.2	3.3	0.686653
2.22	3.3	0.66719
2.24	3.3	0.647167
2.26	3.3	0.627291
2.28	3.3	0.607184
2.3	3.3	0.586933
2.32	3.3	0.566692
2.34	3.3	0.546123
2.36	3.3	0.525692
2.38	3.3	0.504886
2.4	3.3	0.484196
2.42	3.3	0.463274
2.44	3.3	0.442241
2.46	3.3	0.421371
2.48	3.3	0.399892
2.5	3.3	0.37928
2.52	3.3	0.357273
2.54	3.3	0.336101
2.56	3.3	0.314595
2.58	3.3	0.292685
2.6	3.3	0.271865
2.62	3.3	0.249356
2.64	3.3	0.227552
2.66	3.3	0.206751
2.68	3.3	0.183587
2.7	3.3	0.16182
2.72	3.3	0.141226
2.74	3.3	0.11735
2.76	3.3	0.0954375
2.78	3.3	0.0772021
2.8	3.3	0.0513322
2.82	3.3	0.0284169
2.84	3.3	0.0219423
2.86	3.3	0.0242074
2.88	3.3	0.039715
2.9	3.3	0.0636927
2.92	3.3	0.0891562
2.94	3.3	0.108383
2.96	3.3	0.13046
2.98	3.3	0.154175
3	3.3	0.143436
3.02	3.3	0.122664
3.04	3.3	0.105237
3.06	3.3	0.0850269
3.08	3.3	0.0603045
3.1	3.3	0.0398148
3.12	3.3	0.0328847
3.14	3.3	0.029769
3.16	3.3	0.0272384
3.18	3.3	0.0461549
3.2	3.3	0.0711112
3.22	3.3	0.095228
3.24	3.3	0.111087
3.26	3.3	0.130901
3.28	3.3	0.153159
3.3	3.3	0.176955
3.32	3.3	0.19733
3.34	3.3	0.21705
3.36	3.3	0.238325
3.38	3.3	0.260784
3.4	3.3	0.284154
3.42	3.3	0.304349
3.44	3.3	0.325047
3.46	3.3	0.346688
3.48	3.3	0.369111
3.5	3.3	0.392187
3.52	3.3	0.413118
3.54	3.3	0.434176
3.56	3.3	0.455908
3.58	3.3	0.429614
3.6	3.3	0.400363
3.62	3.3	0.371155
3.64	3.3	0.341993
3.66	3.3	0.312883
3.68	3.3	0.283833
3.7	3.3	0.254853
3.72	3.3	0.225961
3.74	3.3	0.197183
3.76	3.3	0.168566
3.78	3.3	0.140191
3.8	3.3	0.112222
3.82	3.3	0.0850371
3.84	3.3	0.0596793
3.86	3.3	0.0397565
3.88	3.3	0.0358333
3.9	3.3	0.0516513
3.92	3.3	0.0756838
3.94	3.3	0.102277
3.96	3.3	0.129852
3.98	3.3	0.157883

0	3.4	1.42805
0.02	3.4	1.37338
0.04	3.4	1.31614
0.06	3.4	1.25698
0.08	3.4	1.19634
0.1	3.4	1.13456
0.12	3.4	1.07192
0.14	3.4	1.00865
0.16	3.4	0.944898
0.18	3.4	0.880835
0.2	3.4	0.816601
0.22	3.4	0.752244
0.24	3.4	0.687922
0.26	3.4	0.623708
0.28	3.4	0.559693
0.3	3.4	0.495906
0.32	3.4	0.432454
0.34	3.4	0.369334
0.36	3.4	0.306669
0.38	3.4	0.244486
0.4	3.4	0.182839
0.42	3.4	0.121898
0.44	3.4	0.0613963
0.46	3.4	0.00404302
0.48	3.4	0.0577911
0.5	3.4	0.116395
0.52	3.4	0.17386
0.54	3.4	0.230745
0.56	3.4	0.28688
0.58	3.4	0.34221
0.6	3.4	0.396716
0.62	3.4	0.450391
0.64	3.4	0.503233
0.66	3.4	0.555246
0.68	3.4	0.606435
0.7	3.4	0.6567
0.72	3.4	0.647358
0.74	3.4	0.599166
0.76	3.4	0.551706
0.78	3.4	0.504987
0.8	3.4	0.459014
0.82	3.4	0.413784
0.84	3.4	0.369292
0.86	3.4	0.32553
0.88	3.4	0.282481
0.9	3.4	0.240131
0.92	3.4	0.198463
0.94	3.4	0.157468
0.96	3.4	0.117162
0.98	3.4	0.0776731
1	3.4	0.0392613
1.02	3.4	0.00596392
1.04	3.4	0.0387831
1.06	3.4	0.076569
1.08	3.4	0.114049
1.1	3.4	0.150231
1.12	3.4	0.186574
1.14	3.4	0.222383
1.16	3.4	0.257743
1.18	3.4	0.292845
1.2	3.4	0.327514
1.22	3.4	0.361809
1.24	3.4	0.396049
1.26	3.4	0.429559
1.28	3.4	0.462974
1.3	3.4	0.496234
1.32	3.4	0.529106
1.34	3.4	0.561639
1.36	3.4	0.593994
1.38	3.4	0.626154
1.4	3.4	0.658109
1.42	3.4	0.689857
1.44	3.4	0.721398
1.46	3.4	0.752737
1.48	3.4	0.783881
1.5	3.4	0.814841
1.52	3.4	0.845628
1.54	3.4	0.876257
1.56	3.4	0.906743
1.58	3.4	0.937102
1.6	3.4	0.967353
1.62	3.4	0.997513
1.64	3.4	1.02741
1.66	3.4	1.05715
1.68	3.4	1.08685
1.7	3.4	1.11651
1.72	3.4	1.14601
1.74	3.4	1.16562
1.76	3.4	1.15161
1.78	3.4	1.13728
1.8	3.4	1.12258
1.82	3.4	1.10753
1.84	3.4	1.09219
1.86	3.4	1.07656
1.88	3.4	1.06066
1.9	3.4	1.0445
1.92	3.4	1.02809
1.94	3.4	1.01144
1.96	3.4	0.994513
1.98	3.4	0.977291
2	3.4	0.959864
2.02	3.4	0.942259
2.04	3.4	0.924509
2.06	3.4	0.906569
2.08	3.4	0.888246
2.1	3.4	0.86984
2.12	3.4	0.851403
2.14	3.4	0.832567
2.16	3.4	0.813605
2.18	3.4	0.794719
2.2	3.4	0.775318
2.22	3.4	0.755965
2.24	3.4	0.73652
2.26	3.4	0.716719
2.28	3.4	0.697194
2.3	3.4	0.676975
2.32	3.4	0.657175
2.34	3.4	0.636734
2.36	3.4	0.61669
2.38	3.4	0.596011
2.4	3.4	0.575815
2.42	3.4	0.554836
2.44	3.4	0.534516
2.46	3.4	0.513263
2.48	3.4	0.49258
2.5	3.4	0.471381
2.52	3.4	0.450242
2.54	3.4	0.42933
2.56	3.4	0.407625
2.58	3.4	0.3867
2.6	3.4	0.364932
2.62	3.4	0.343297
2.64	3.4	0.322497
2.66	3.4	0.299967
2.68	3.4	0.278343
2.7	3.4	0.257247
2.72	3.4	0.234431
2.74	3.4	0.212714
2.76	3.4	0.19181
2.78	3.4	0.168403
2.8	3.4	0.146368
2.82	3.4	0.126439
2.84	3.4	0.10231
2.86	3.4	0.0793131
2.88	3.4	0.060005
2.9	3.4	0.0399774
2.92	3.4	0.0129749
2.94	3.4	0.0145905
2.96	3.4	0.0416503
2.98	3.4	0.0584128
3	3.4	0.0786333
3.02	3.4	0.0764576
3.04	3.4	0.0572189
3.06	3.4	0.0477551
3.08	3.4	0.0264462
3.1	3.4	0.00735446
3.12	3.4	0.0311796
3.14	3.4	0.0588198
3.16	3.4	0.0728058
3.18	3.4	0.0900734
3.2	3.4	0.111713
3.22	3.4	0.135668
3.24	3.4	0.155596
3.26	3.4	0.174479
3.28	3.4	0.195498
3.3	3.4	0.218048
3.32	3.4	0.240626
3.34	3.4	0.259847
3.36	3.4	0.280485
3.38	3.4	0.30226
3.4	3.4	0.324949
3.42	3.4	0.346239
3.44	3.4	0.366576
3.46	3.4	0.387813
3.48	3.4	0.409817
3.5	3.4	0.432475
3.52	3.4	0.453805
3.54	3.4	0.474623
3.56	3.4	0.496096
3.58	3.4	0.518146
3.6	3.4	0.534014
3.62	3.4	0.504783
3.64	3.4	0.475598
3.66	3.4	0.446462
3.68	3.4	0.417379
3.7	3.4	0.388357
3.72	3.4	0.359403
3.74	3.4	0.330528
3.76	3.4	0.301747
3.78	3.4	0.273082
3.8	3.4	0.244565
3.82	3.4	0.216244
3.84	3.4	0.188196
3.86	3.4	0.160551
3.88	3.4	0.133544
3.9	3.4	0.107333
3.92	3.4	0.0825562
